Sentence,Global start,Global end
"Next, EV one ingresses the portable foot restraint, and they install the battery, driving one EV one removes two handling aids called scoops.",328.58,353.845
The robotic arm moves the exposed palette so EV one can access a new lithium own battery.,354.385,361.28
"EV one install scoops, releases one bolt and removes the new battery.",364.86002,369.92
The crew worked together to bring the new battery back to slot one.,374.315,378.73502
They inspect the battery and drive two bolts to install it.,395.81998,400.24
"Next, EV two moves the scoops to the old battery in slot two.",418.1,423.515
"Hey, brake torque, and release two bolts.",439.88,443.125
"It lead to removes the battery, and the crew work together to shepherd it back to the exposed pelt.",458.59998,465.21503
"EV one ingresses the portable foot restraint temporarily stowing the old battery on her body restraint tether, then removes an adapter plate from the exposed palette.",473.95,487.155
"EV one, hands the adapter plate to EV two, who takes it back to slot two, while EV one installs the old battery onto the exposed palette.",493.92,506.365
"Meanwhile, EV one installs the old battery onto the exposed pallet.",509.04,513.77997
"EV one then joins EV two at the integrated equipment assembly, where EV two is fix and installs the adapter plate.",518.215,527.24
"EV two drives two bolts, and then mates an electrical cable to complete that power channel pairing.",542.69995,550.48
The crew move to battery three and release two bolts.,567.02496,571.20496
They remove the old battery and install that onto the adapter plate in slot two.,573.02496,579.35
EV one and EV two will remove a new lithium ion battery from the exposed pallet and install it into slot three.,620.349998,632.815
That completes the plan task for this EVA.,645.125,648.105
"If there is more time available, they will remove the old battery from slot four and install it on the exposed pallet, which is not shown in this video.",649.42,659.785
"The crew will prep the worksite in preparation for the next EVA, then cleanup tools.",665.125,672.89
EV one retrieved her tool bag from the exposed palette.,679.415,683.27
Then both crew returned to the airlock.,692.725,695.384995
Both crew then ingress the airlock completing the EVA.,722.655,726.354996
"And that was a detailed look of everything you can expect to see Christina Cook and Jessica Mira, our spacewalkers, accomplished today during the scheduled six and a half hour spacewalk.",745.605,755.76999
"We are live from Mission Control Houston at NASA Johnson Space Center, where the orbit two team has taken over And the orbit one team has recently left.",756.455,765.77
They were walking the crew through the suit up and pre breathing and other spacewalk preparations this morning.,765.77,771.31
Flight Director today is Judd Freeling.,772.135,774.0550000000001
"He is leading all the flight controllers on the ground through today's spacewalk, gathering information from each console.",774.0550000000001,780.075
The ground IV is Stephanie Wilson.,781.15,783.09
"She's talking directly to the two space walkers as they move throughout their task today, walking them step by step through the space walk, and she will begin to take over once our space walkers are outside of the hatch.",783.31,795.5849900000001
"Mark Van Dehi, who you can see in the blue shirt in your screen, he's on hand to speak with the station astronauts and has been talking with them through their procedures this morning.",797.25,806.105
"He will pass the communications to the ground IV or Stephanie Wilson, as you can see to his right, once the Quest hatch is closed and depressurization is underway.",806.405,816.34
He will also serve as today's capcom for the other astronauts working aboard the space station.,817.52,822.1
The lead space walk officer or the lead EVA officer for today is Sandy Fletcher.,823.905,828.565
"She oversees the team, monitors suit information with them, and walk through the procedures feeding information to the teams on the ground.",828.9449999999999,836.14
Those are just a few of the team members that are helping the astronauts accomplish their task today.,845.5849900000001,850.18001
"As you can see, Christina Cook and Jessica Meir have been moved into the crew lock section of the West airlock.",854.08,860.345
The Quest airlock is divided into two portions.,860.485,862.985
"The They are now on the crew lock in the other portion, which you can see Andrew Morgan in is the equipment lock.",863.525,877.7049999999999
That's where they were suited up this morning.,877.7049999999999,879.9649999999999
"Earlier today, they donned their spacesuit They're formerly known as extra vehicular mobility units or EMUs.",881.4649999999999,887.65
Those space suits are essentially individual human sized spacecraft and they each contain their own portable life support system.,888.4300000000001,895.5349699999999
"A few times today, as we see just now, we will have some satellite handovers where we lose temporary communication with the International Space Station but these are tracked, and we can still, walk the astronauts through their procedures as they prepare to move outside of the hatch.",903.5,918.7149999999999
"A little bit more about the space suits that astronauts are wearing today, engineers on the ground take about eighty measurements to ensure each of the spacewalkers has a best fitting spacesuit.",929.515,939.81998
These are some of the most difficult tasks astronauts accomplish when going on a spacewalk.,940.36,944.6949999999999
And so it's important that they have the proper fit to make sure that they can accomplish them perfectly.,944.995,949.815
There are about sixteen major elements that compose a space suit.,950.77,954.15
"Some of those include, the option of three different sizes of torsos, small, medium, and large, There are actually eight sizes of elbow joint pieces, two adjustable waist sizes, and even five sizes of knee joints.",954.28998,968.19498
"Most impressive, however, is there are sixty five sizes of gloves or the astronauts might have custom fitted gloves since all of the work is done with their hands.",970.6600000000001,980.4549999999999
"The white part of the space suit that you see on the outside is not the only piece of the space suit, they're also wearing a cooling garment underneath.",984.115,991.28
"Since the space station orbits the earth, about every ninety minutes, the astronauts are constantly going in and out of sunlight.",991.74,998.655
"When the space station's in sunlight, it can be two hundred and fifty degrees outside, but in darkness, it's negative two hundred fifty degrees.",999.115,1006.5550000000001
So This cooling garment helps them regulate their temperature throughout the spacewalk.,1006.5550000000001,1010.8399999999999
Ashronauts also add padding to their space suit as needed to various parts for comfort and better fit.,1014.245,1020.66498
"On the back of the space suit, which you can see there with the American flag is called the SAFER or the simplified aid for EVA rescue.",1027.83,1035.295
That's a compressed nitrogen powered backpack essentially that allows a crew member to maneuver independently of the space station.,1036.315,1043.27
It's primarily intended for use of a spacewalker becomes detached from the station and needs to maneuver back.,1043.65,1049.76498
"However, astronauts are always wearing tethers when outside of the hatch, and so we don't often see the safer used.",1049.825,1056.725
"This morning while the crew were inside the equipment, portion of the Quest Airlock.",1083.1,1087.275
"They also conducted the in suit light exercise protocol, also known as IL.",1087.815,1092.635
This helps them acclimate their bodies to the lower pressure inside the suit and helps the astronauts avoid the bends.,1093.02,1099.26
It's something that deep sea divers also have to worry about.,1099.26,1102.4
Helps them purge the nitrogen in their blood very slowly.,1102.475,1105.375
So they will exercise mostly just moving their arms and legs.,1105.595,1109.215
"For a for, just under a minute and then they take a break.",1109.56998,1116.0700000000002
We mentioned that the pressure inside the suit is a little bit lower.,1128.5700000000002,1132.02997
"And at nominal pressure, the suit is about four point three pounds per square inch.",1132.375,1137.0149999999999
"To put that into context, the atmospheric pressure we're used to on earth's surface is about fourteen point seven pounds per square inch.",1137.0149999999999,1144.87
That's also the pressure of the inside of the international space station.,1144.9299999999998,1148.7099600000001
With a mixed oxygen and nitrogen environment just like we're used to on earth.,1148.855,1153.175
So the four point three pounds per square inch that the astronauts are experiencing inside their suit is similar to what we'd experience at about thirty thousand feet elevation.,1153.175,1162.4299999999998
"Low pressure inside the space suit allows for more flexibility for these astronauts, which is crucial when flexing the rigid gloves during a six and a half hour spacewalk.",1176.60004,1185.4450000000002
"The space station is currently flying two hundred and fifty eight statute miles over Houston, Texas, where teams here on the ground at NASA's Johnson Space Center are conducting some of the, final communication and suit systems checks with the astronauts who are in the crew lock portion of the Quest airlock.",1284.48,1301.405
"You send the airlock one, step sixty three decimal six.",1336.66501,1341.53
It's zero numbers zero four and zero one eight.,1341.53,1344.27
Good number.,1350.155,1350.715
"Thanks, Drew.",1350.715,1351.535
You can see Commander Luca Parmatano beginning to close the hatch of the Quest airlock separating the crew lock portion from the equipment lock.,1416.935,1425.595
"Once that hatch is closed, the pressurization will begin, and the astronauts will switch their suits onto internal battery power That officially marks the beginning of our spacewalk.",1435.815,1446.19
To count to four one.,1546.655,1548.195
"Go ahead, Luca.",1549.35,1550.33
Seventy and seventy one are complete.,1553.75,1556.01
Thanks so much.,1557.125,1557.9250200000001
We will put step seventy two in work.,1557.9250200000001,1560.345
"As teams on the ground and in space continue working through the procedures this morning, they are slightly ahead of the timeline.",1645.66,1651.84
Everything looking good.,1652.13998,1653.6
Airlock Houston on one.,1663.03998,1664.74
We are complete with seventy two dot four.,1664.8,1666.72
You are hot mic'd on space to ground one.,1666.72,1668.97998
EV one copies.,1671.12,1672.09998
ID copies.,1672.5449800000001,1673.285
ID copies.,1673.8249799999999,1674.725
Okay.,1675.185,1675.505
"We are stepping on, number seventy four with, Houston permission.",1675.505,1682.88
"Yep, Luca.",1685.5,1686.06
"We wanna make sure you do step seventy three, but you're certainly go to continue with step seventy four after that.",1686.06,1690.72
Okay.,1693.10498,1693.425
"Please complete, Christina.",1693.425,1695.525
Check that switch depressed pump power is off o f f.,1696.145,1700.26
Favorite pump power is off.,1700.42,1702.12
Go ahead.,1702.18002,1702.92
K.,1703.3000200000001,1703.54
That the enable LED is on.,1703.54,1705.8000200000001
Enable LED is on.,1705.86002,1707.24002
This is the airbox looking for your go on step seventy six.,1707.685,1711.385
"We are go depress, press with step seventy six.",1713.925,1717.04
"And Christina, on the UIA switch, depress pump power on then wait ten seconds for complete start up.",1725.615,1733.81
Copy.,1733.94995,1734.44995
A press on power is on.,1734.67,1736.6100000000001
"As you've heard, the astronauts have received a go for depressurization of the crew lock portion of the quest airlock.",1742.615,1749.435
The deeper spot manual ISO valve go to open.,1753.25,1756.47003
DB the specular tone Copy.,1756.69,1759.3049999999998
As the remaining isolation valve is open.,1761.525,1764.025
"Only door, this is pressure gauge, left the five decimal five.",1764.40497,1768.185
EV one copies.,1768.8400000000001,1769.8
EV two copies.,1769.8,1770.78
"As a reminder, the space station pressure is currently at fourteen point seven pounds per square inch, and they will slowly lower that number in the crew lock portion of the west airlock until it reaches five pounds per square inch, they will then pause for a systems check and then resume depressurization to a vacuum before the astronauts open the hatch outside.",1777.085,1798.1150499999999
Specs on our tone.,1800.0,1801.3
EV one copies.,1802.56,1803.52
"EV two copies, m I c or TPSI airlock pressure.",1803.52,1806.98
Airlock pressure twelve psi.,1841.920002,1843.620003
I see eleven psi.,1888.049995,1889.27
Thank you.,1943.48999,1943.97
Bye.,1943.97,1944.47
Hi.,1970.755,1971.1399999999999
"As de pressurization continues, we mentioned earlier that we're resuming these spacewalk after experiencing experiencing some issues with the battery charge discharge units on the space station last year.",1980.60501,1990.93001
That's an important component to the integrated electronics assembly on the space station.,1991.31001,1995.41
The battery charge discharge unit routes power from the station's solar arrays to the batteries.,1995.705,2000.7649999999999
"So that when the station is in an orbital nighttime, The batteries can disperse that power throughout the station.",2000.905,2006.40999
"A failure of the BCdu last year resulted in the first all female spacewalk on October eighteenth two thousand nineteen, as the duo we see today removed and placed that faulty unit.",2008.87,2022.62
There was an investigation team formed who performed some work on a ground based unit and determined they will thermally manage the area so the BCDU is warmer when power is introduced to the power channel.,2022.92,2035.185
The faulty unit was returned last week on SpaceX nineteen and will undergo further testing.,2036.36499,2041.20999
Eight three zero five?,2088.485,2089.465
Copy.,2091.5,2092.0
Five view four hundred.,2092.2200000000003,2093.44
"And proceed, I'm gonna give you a five count down to close the is allowed.",2112.88,2117.865
Copy.,2118.645,2119.145
And I see seven psi.,2162.7200000000003,2164.26
Copy.,2166.7200000000003,2167.2200000000003
You can hear NASA astronaut Christina Cook reporting the current pressure levels inside the crew lock.,2183.88498,2189.745
"Ground teams expect about three more minutes until they reach that five pounds per square inch, depressurization level and that's when they will pause to check all of the systems and then continue with depressurization.",2191.05,2203.475
Find out for the pressure.,2270.535,2271.835
Copy.,2273.97498,2274.47498
Eighty one copy.,2275.41,2276.31
"Christina, five four three, q one, and go ahead and close the antenna.",2357.075,2364.12
Okay.,2364.57996,2364.8999599999997
"Do you press something in on the expiration values, sir?",2364.8999599999997,2367.475
Okay.,2370.035,2370.535
Manuel and social valve closed.,2370.5950000000003,2372.375
"It's on your DCM, switch display status.",2372.755,2375.7200000000003
"The leak check, question mark displayed, and then long yes.",2375.87994,2379.25995
Mark?,2381.3999599999997,2381.8999599999997
EV one has leak checked.,2384.12,2385.4049999999997
EV two has big check.,2390.68506,2392.145
"You can hear the astronauts, as the pressurization process continues.",2402.6399999,2407.54
"Leak checking their suits, and they will also conduct some tethered checks.",2408.185,2411.885
"Check complete EV one, production EVA.",2444.955,2447.695
It says complete.,2451.25,2452.07
EV two.,2452.13,2452.95
"And for you, I need you to check to our queries on EVA.",2455.09,2458.375
More.,2459.315002,2459.815002
And what?,2459.875,2460.695
V one has EVA prep.,2467.76,2469.62
EV two has EVA prep.,2470.08,2471.715
Copy.,2473.954994,2474.454994
"Christina, the press star, manualize the valve.",2474.59499,2476.91499
Go ahead and open.,2476.91499,2478.05499
Copy.,2478.274994,2478.774994
It is open.,2480.435,2481.335
"And for ERC, the emergency room tab is also.",2496.96,2499.44
"And we're gonna monitor the dispute key gauge, stays below five decimal five.",2499.44,2504.18
EV one copies.,2504.4,2505.46
EV two copies.,2505.52,2506.465
"And the pressurization has continued the astronauts waiting to reach zero, pounds per square inch before opening the hatch.",2514.95,2523.045
"The crew lock is at two psi, and I will call you at one hundred millimeter mercury.",2523.205,2529.145
We will put the manual isolation off to close.,2529.205,2531.705
Copy.,2532.405,2532.905
Hello.,2552.36,2552.84
Pressure four point o.,2552.84,2554.46
Okay.,2556.6,2557.1
"As we mentioned, this is the fourth spacewalk for Christina Cook and the second for Jessica Muir.",2569.17,2574.54999
They have been preparing for this spacewalk by reading the procedures and studying those.,2574.845,2580.065
"However, they have also been preparing for spacewalks for years.",2581.245,2584.385
Since they were selected to be astronauts by training in the neutral buoyancy laboratory here in Houston.,2584.62,2590.4
That allows the astronauts to suit up and work on a full scale model of the International Space Station underwater where they can be neutrally buoyant and experience the same kind of feeling that they can expect in weightlessness.,2591.905,2603.71
Preparation for spacewalks also includes preparing their space suits.,2610.05501,2614.075
They refit the suits once they arrive in space to account for any spinal elongation or fluid shifting that has occurred since their arrival to microgravity.,2614.295,2623.17
Spacesuits weigh about three hundred and fifteen pounds on earth.,2625.02501,2628.645
"But, of course, that number is reduced to nearly nothing once you're on the space station.",2628.785,2633.445
I lost pressure two point nine.,2636.12001,2637.98
Copy.,2639.48,2639.98
"Luca, I'm showing two point o in here.",2740.84,2742.86002
Copy.,2743.26498,2743.665
And I concur.,2743.665,2744.565
You can go ahead and close the manual as well.,2744.785,2748.005
Copy.,2748.54498,2749.04498
It is closed.,2749.10498,2750.005
Copy.,2751.32,2751.82
You can switch the depressed pump power to off or f f.,2751.96,2755.66
Depress pump power off.,2756.2799999999997,2757.82
"Again, Christina, report initial tether configuration for egress.",2760.455,2763.835
Okay.,2765.015,2765.495
Copy.,2765.495,2765.96
I will start with our connection to the airlock.,2766.03998,2768.46
"I see that we have a waist tether small hook on the airlock d ring extender, gate is closed and slider is locked.",2768.91998,2775.605
"The large hook is also gate closed, slider is locked.",2775.825,2779.445
"I see Sina's locked waist tether attached to that waist tether, large hook to large hook.",2780.465,2787.21
"He is closed and slider is locked, and I can see the think her the her small hook is on her left hearing extender, a closed and slider's lock.",2787.27,2797.865
"Also, on her left during extender is her red hook.",2798.07,2801.61002
She is closed.,2801.83002,2802.79
Slider is locked.,2802.79,2803.93
I can see that one of her wheels is unlocked.,2804.39,2807.865
"And Christina, can you rotate the other one?",2807.865,2809.625
Both of her wheels are unlocked.,2809.625,2811.165
You can see her green hook is on her red wheel.,2811.625,2814.605
"Gate is closed, slider is unlocked.",2814.9,2816.75998
Yellow hook is on her green reel.,2817.38,2819.7200000000003
"Gate is closed, and slider is locked.",2819.94,2822.03998
And her anchor hook goes to my red reel.,2823.365,2828.745
That is gate closed and slider locked.,2828.88498,2831.065
"Also on my red reel, I have my green hook.",2831.32,2834.12
Eight is closed.,2834.12,2834.92
Slider is not locked.,2834.92,2836.2200000000003
Okay.,2836.2799999999997,2836.52002
I can see my red hook is on my right gear in extender.,2836.52002,2839.82
Gate closed and slider locked.,2840.415,2842.27502
Also on my right viewing extender is my waist tether.,2842.49503,2845.39502
"Gate closed slider locked, the the other end of the waist tether large hook is on my mini workstation.",2845.535,2850.61002
I can see my High yellow hook is on my green reel.,2851.23,2858.805
"Gate is closed and slider is locked, and my anchor hook is on my mini workstation.",2858.805,2864.025
And both of my wheels are unlocked.,2864.81,2866.99002
IV copies.,2870.01,2870.99002
It looks Good.,2871.05002,2873.565
"And, Luca, I have one more to report on my end.",2874.585,2876.985
I have a right waist tether on my right viewing extender.,2876.985,2879.88498
Small hook is gate closed slider locked.,2879.94498,2881.93
Start circuit that with tethers on my mini workstation.,2882.41,2884.91
You know what I mean?,2885.37,2886.41
That is a good configuration from this side.,2886.41,2889.38998
"And he's thinking, sir, that I'm gonna work.",2890.39502,2892.875
Delta p delta t e is about zero.,2892.95502,2895.27502
He's back on her tone.,2895.27502,2896.575
You are happy.,2897.88,2898.86
Can you repeat that?,2898.91998,2900.06
"Jessica, when the EV hatch delta t is less than zero point five psi, you will be go to open hatch.",2900.44,2909.165
Okay.,2910.3450000000003,2910.825
Copy.,2910.825,2911.325
"And I'm showing or greater than one, about two right now.",2912.585,2917.05
Copy.,2918.31,2918.81
"And, Luca, sorry about stepping on you.",2920.55,2922.39
We copied a very good report on the safety tether config and concur it's good.,2922.39,2927.005
Ivy copies.,2931.54504,2932.36505
Things progressing smoothly as the astronauts have reported all of their tether configuration.,2951.56,2956.69995
And commander Luca Parmatano in the equipment lock portion of the crew airlock demonstrating microgravity on the International Space Station.,3068.0,3076.1
"This is where the astronauts suited up earlier and performed their pre breathe procedures preparing them to move to the crew lock portion where they are currently depressurization continues in that portion, and they will be soon switching their suits to internal battery power.",3077.305,3093.51
Beginning the start of today's spacewalk.,3093.925,3096.025
This is now reading one Okay.,3100.565,3104.59
"I mean, I concur it's, consistent with Metro load pressure on the PCS.",3107.21,3115.435005
Suiting zero point eight.,3264.625,3265.92502
Copy.,3269.265,3269.69
Copy.,3270.89,3271.39
Hi.,3346.0,3346.265
"As depressurization continues, it's an early morning for most of us in America.",3366.5950000000003,3371.0950000000003
"Being, five twenty eight AM central time here in Houston, but it's actually almost about lunchtime on the International Space Station.",3371.56,3378.7799999999997
"About eleven thirty, they operate in greenwich mean time or GMT.",3379.165,3384.14502
Zero point six.,3399.1549999999997,3400.135
"And, again, it's consistent with the reading.",3404.17,3407.23
Astronaut's Christina Cook and Jessica Meer will soon be switching their suits to internal battery power.,3466.58,3472.19998
"That will begin today's spacewalk, and then they will exit the hatch.",3472.41998,3475.87997
"They will be replacing three old nickel hydrogen batteries nickel hydrogen batteries today, removing those and putting in two new lithium ion batteries.",3476.3450000000003,3485.325
Zero point five.,3557.1000400000003,3558.16003
Copy and concur.,3560.46,3561.52
Crewlock portion of the Quest airlock now at point five pounds per square inch.,3572.55,3577.21
I read the on the PCS less than zero point five.,3577.75,3581.69
You are go to open the hatch.,3581.75,3584.875
C one copies.,3585.895,3586.955
I'm gonna move down a little bit toward you.,3589.39,3591.39
Copy.,3591.39,3591.89
You're clear to do that.,3591.95,3593.33
Cook and Meir have received the go to open the hatch.,3607.525,3611.065001
"Latches, unlocked, and I'm unlocking.",3620.169998,3622.269999
I am down to unlock.,3635.969997,3637.19
And that's the thermal cover you can see open outside of the Quest airlock.,3642.875,3646.735
"Once they egress, the astronauts will close the thermal cover.",3657.325,3660.684998
"However, the hatch will stay open, just in case they need to quickly reenter the space station in the event of an emergency.",3660.684998,3666.625
Hey.,3667.409996,3667.649994
House is open.,3667.649994,3668.63
"It's up, and it's in Mahepski.",3668.92999,3670.78999
"Copy, Jesse.",3676.705,3677.505
Got a good job.,3677.505,3678.485
And another quick handover of the tracking data relay satellite systems or Teedris as we prepare for the astronauts to switch over to internal battery power and start today's spacewalk.,3693.495,3704.89
Erlock Houston on one.,3719.310005,3720.670006
We're back with you after handover.,3720.670006,3722.69
"EV one copy, Stephanie.",3728.925,3730.205
Hello?,3730.205,3730.705
So excited to be talking to you again.,3731.56999,3733.59
Yes.,3733.73,3734.04999
"Good morning, Jessica and Christina.",3734.04999,3735.48999
"And thank you, Luca.",3735.48999,3736.62999
"Jessica and Christina, on your DCMs, Take your power switches to bat, stagger, switch those and expect a warning tone.",3737.32999,3744.49501
You want copies in work.,3748.61,3750.07
We see copies.,3750.53,3751.43001
Tom is in that.,3752.13,3753.35
He was in that.,3755.81001,3756.835
Copy.,3759.315,3759.815
Check display switch functional.,3759.955,3761.655
V one display switch functional.,3767.83,3769.35
EV two display switch functional.,3769.35,3771.05
"Christina, on the UIA, take power EV one, EV two, two switches to off, o f f.",3773.845,3780.49
Copy.,3784.41,3784.91
"Cover, easy one, and two is off, o f f.",3785.61,3789.445
Do you want have expected water is off message?,3790.545,3792.96501
So do you need to?,3793.345,3794.485
Copy the switch position and copy the message for seeing the check power EV one EV two LEDs for or off.,3796.14,3803.155
They are off.,3806.915,3807.895
Copy.,3810.52,3810.92
You can disconnect your SCUs from your DCMs and stow the SCUs in the pouch.,3810.92,3815.98
"And at five thirty five AM central time, six thirty five AM Eastern, the astronauts have switched their suits to internal battery power.",3818.085,3825.865
And that marks the beginning of today's spacewalk.,3826.18,3828.43999
"And, Stephanie, I have an expected fifty high message.",3845.63,3848.37001
This is T Mobile.,3848.59,3849.57
Copy.,3851.23,3851.73
For EV one.,3855.545,3856.525
"Copy, Jessica.",3858.3450000000003,3859.245
"And for EV one, SCU is disconnected.",3865.95,3868.21002
"It is in the pouch, and my DCM cover is also in place.",3868.745,3872.445
And same for EV two.,3872.9049999999997,3874.445
Copy EV one eighty two.,3876.0,3877.54
"Christina, on the crew lock, check depress pump man ISO closed.",3877.92,3882.34003
It is closed.,3886.235,3887.215
Copy.,3890.69,3891.09
"On your DCMs, take your temperature control valves to max hot.",3891.09,3895.35
In work?,3899.785,3900.36502
Eighty one Lexa.,3926.09,3927.15
EV two max cut.,3927.875,3929.335
Copy.,3931.79498,3932.275
Take your water switches to on.,3932.275,3934.215
"The one, water is on.",3942.2,3943.645
Eighty two water on.,3943.805,3945.26498
"Check DCM blank, bite off.",3947.4049999999997,3949.9049999999997
"One, DCM is blank and byte is off.",3955.02,3957.52
"EV two, DCM is blank.",3957.74,3959.25998
Right is off.,3959.25998,3960.08
Take your temperature control valves as desired.,3962.05502,3964.715
Copy.,3969.73,3970.23
You want to set up seven?,3987.67502,3989.135
EV two is seven five.,3989.52,3991.06
Copy.,3993.04,3993.44
EV one is seven and EV two is five.,3993.44,3995.86
Check your suit peak gauges four point two to four point four.,3997.07498,4000.615
One four four four point two eighty two four point three.,4006.66998,4011.33
Copy.,4013.79498,4014.19498
Four point two and four point three.,4014.19498,4016.53497
Take your visors as required for day.,4017.395,4020.055
Copy?,4024.91998,4025.41998
Copy.,4025.56,4026.06
"We have good suit parameter data on the ground, and we will take care of the airlock, the air IV step Copy.",4028.535,4041.07
"And with that, Jessica, you can egress.",4043.70502,4045.64502
"And Christina, you can prepare to transfer the ORU bag.",4046.02502,4049.325
Okay.,4054.25,4054.65
Copy.,4054.65,4055.05
EV one is initiating egress.,4055.05,4056.75
The crew has completed all of their checks on their suits.,4064.475,4067.61502
They've prepared their helmet visors to egress into the daytime.,4068.635,4073.44998
You can see astronaut Jessica Mir e v one or spacewalker one.,4076.22998,4080.41
"Egressing the hatch now, flying about two hundred and sixty seven statute miles over the Indian Ocean.",4080.5950000000003,4086.05502
Christina.,4089.51,4089.91
"I have egress, and I'm gonna move over to the forward side.",4089.91,4092.31
Kathy.,4092.31,4092.81
You'll be able to differentiate between Mere and Cook today based on their space suits.,4101.54498,4106.605
Moment and get my BRT ready.,4106.72,4108.42
"You can see Mir has red stripes around the legs of her spacesuit, whereas Cook will only have a white spacesuit.",4108.88,4115.3
K.,4144.32,4144.5599999999995
If you can push it down a little bit.,4144.5599999999995,4146.34
"And I have the string, so you're good to release the ret when it's, like Okay.",4147.8150000000005,4151.57495
Can you push it down a little bit more?,4151.57495,4153.355
It's catching on the your waist tether there.,4158.59,4160.99
Okay.,4160.99,4161.49
Okay.,4179.965,4180.28503
I've got my BRT on.,4180.28503,4181.48505
I'll pass you the phone back.,4181.48505,4182.84503
Copy.,4182.84503,4183.34503
"Oh, got it.",4185.72504,4186.705
You hear a lot of acronyms today.,4190.03,4191.63
"One being Ret, which you just heard, that's retractable equipment tether.",4191.63,4195.47003
Astronauts make sure that all of their tools are connected to them at all times so that none,4195.47003,4200.0
Are lost.,4200.0,4200.74
"Another is BRT, body retractable tether, ensuring they are always connected to the space station.",4201.12,4206.5
"Okay, Christina.",4228.695,4229.255
I've got the ORU bag on my BRT.,4229.255,4231.435
Copy.,4231.974998,4232.475
I'm giving the pre lock bag on my dear to your ret.,4233.210003,4236.75
Right.,4237.850002,4238.350002
"Stephanie, I have the crew lock bag on my BRT ret.",4248.035,4251.015
"Copy that, Christina.",4253.390003,4254.530003
"When Jessica's, ready for you, she can give you a go for egress.",4254.59,4258.050003
"I'm ready, Christina.",4262.475002,4263.375
You have a go.,4263.595,4264.395004
Okay.,4264.395004,4264.875
The tethers are nicely in front of you.,4264.875,4267.355
"So you just come down straight and go to the aft side, we should be in good position.",4267.355,4271.0
Copy that.,4271.06,4271.88
"Beautiful view out here, Stephanie.",4275.06,4276.67999
Copy that.,4280.465004,4281.285
Hi.,4293.19,4293.575
And I have egress.,4305.93,4307.07
Copy.,4308.729996,4309.229996
"Hey, Christina.",4315.424995,4316.005
What would you like to start by the check?,4316.225,4317.92
That works for them.,4319.04,4320.0
That works for me.,4320.0,4321.22
We are ready for buddy checks.,4322.4,4324.02
