Sentence,Global start,Global end
EV one then returns the failed unit to the airlock.,307.325,311.345
The arm flies EV two over to the US laboratory module and the camera port thirteen worksite.,314.00998,321.845
EV two installs an external high definition camera onto the current camera group.,323.665,330.6
EV two mates connections and installs a strap before returning to the external platform too.,332.82,340.07498
"Since there are no further arm operations during this CVA, EV two will egress the arm and remove the portable foot restraint.",341.655,351.94
After EV one stows the failed camera group three in the airlock.,371.555,376.615
He retrieves the new wrist vision equipment and translates along the US laboratory in node two module.,377.475,385.11002
Then under the Japanese experiment to the exposed facility.,386.69,391.945
"At the face of the Japanese robotic arm, EV one stows a tool bag carrying the wrist vision equipment.",400.43,408.36502
This box provides a camera view and light to support arm operations.,409.785,414.605
"EV one installs a scoop, which is a handling aid onto the failed riskvision equipment box, and then removes the box.",418.03,428.845
"Then installs the new risk vision equipment box, and removes the handling aid from that and stows that in the tool bag.",431.145,443.195
"EV one retrieves the tool bag with the failed wrist fish equipment, and then retraces his path along the Japanese experiment module, the node two module to the US laboratory.",447.17502,466.635
"EV one goes to the base of the camera port thirteen stanchion, and we'll make the ethernet cable to the wireless access port cable of the newly installed external high definition camera.",467.59,480.82498
Both crew return to the airlock.,483.685,485.77002
"EV two ingresses, followed by EV one, completing the plan test for ISS upgrades to EBA?",486.39,495.11502
You and Kate can pick up and step forward.,495.83502,505.26
And that was another look at what we can expect to see our space walkers accomplish today.,505.26,510.0
That makes sense.,511.875,512.755
So we will pick up step four two fourteen.,512.755,515.815
Mhmm.,518.515,519.015
"Plus crustaceans, please to ground two.",519.315,521.39
And so we just Go ahead.,521.39,522.31
One of them you prebreathe is confirmed.,522.43,524.37
Sergei.,527.15,527.47003
"So much, so what's the way I put it up?",527.47003,529.47003
"Sergei, the first the finished with the vacuum cleaning, the ventilation system in the service module, and would like your go to reenables a fire and smoke detection system and re enabled the smoke detectors.",529.47003,548.68005
"I also would like to get your go to start my Vela exercise early, so that it doesn't clash with, the EVA prep, activities.",550.485,562.29004
"And then, after I'm finished in with my Avelo, exercising its entirety, we'll go back to, cargo transfer and surge.",562.99,573.925
The crew is running a little bit behind schedule today about an hour on today's timeline.,589.005,593.55
EVA prep is very complex EVA standing for,594.41,599.31
"External extra vehicular activity or spacewalk, and sometimes we run early on those, steps, and sometimes you run a little behind.",600.16,608.96
"So the crew is a little bit behind today's schedule, but everything's still proceeding smoothly.",608.96,614.235001
You have four astronauts in the frame currently.,656.54,659.28
They are in the equipment lock portion of the Quest Air Lock.,659.815002,663.595
"But there are a total of four NASA astronauts, one Jaxa Astronaut or Japanese aerospace exploration agency, and two Rose Cosmos Cosmonauts aboard the International Space Station currently.",668.34,681.185
Form step eight out in node one to help with any o two concerns in New York.,681.7,686.6
Houston copies.,690.535,691.515
"Our current NASA Outs on board are Michael Hopkins and Victor Glover, today's two space walkers, Kate Rubins, who you just heard speaking with Houston, and NASA's Shannon Walker.",695.175,706.3050000000001
"Also on board are Suichi Naguchi of Jaksa, who is just out of frame and Sergei Rhekhov and Sergei Kidd's Furchkov of Rose Cosmos.",708.125,715.9200060000001
"While Hawkins and glover will be today's crew members outside the hatch, rubens will command the Canada arm two during the spacewalk from inside the station.",719.075005,727.015
The International Space Station itself is currently flying about two hundred and sixty six statute miles an hour over the pass south pacific ocean.,730.59,739.095
And we're live from Mission Control at NASA's Johnson Space Center in Houston Texas.Teams have been walking the crew through their suit up in pre breathe and other spacewalk preparations this morning.,742.11499,754.5999899999999
Today's flight director is Vincent Lacort.,754.88501,757.045
"He is leading all of the flight controllers on the ground through today's spacewalk, and the CAPCOM is Drew Feustel.",757.045,763.065
He's on hand to speak with the astronauts and will hand over communications to the ground IV once the Quest hatch is closed and the pressurization is underway.,763.37,772.26999
The ground IV or the person relaying the information to the two spacewalkers as they move throughout their tasks is NASA astronaut Bob Hines.,774.05501,782.715
And the lead space walk officer for today is Sandy Fletcher.,784.65,787.63
She'll be overseeing the team monitoring the suit information and walking through the procedures and feeding information to the teams on the ground.,788.09,796.105
The astronauts are currently in the pre breathe portion of their preparations today.,835.72,840.78
"At nominal pressure, the suit is about four point three PSI or pounds per square inch.",844.505,849.485
"And to put that into context, the atmospheric pressure we're used two on earth's surface is about fourteen point seven PSI.",849.785,856.12
"That's also similar to the pressure of the inside of the international space station, with a mixed oxygen nitrogen environment, again, much like on earth.",857.06,866.275
"To put that into context, Four point three PSI is similar to what you'd experience at about thirty thousand feet elevation.",867.0550000000001,873.56
That low pressure in the spacewalk allows much more flexibility which is crucial when flexing the rigid gloves for the six and a half hour space walk.,874.3399999999999,882.155
"As we mentioned, the crew members are in their pre breathe portion of preparations.",906.19,911.0899999999999
You can see some flashes on your screen.,911.2299800000001,913.155
"Looks like Suichiniguchi is getting some photos of the crew, but the pre breeding consists of two phases.",913.2950000000001,921.95502
"In the first, the crew breeds one hundred percent oxygen through a mask to begin purging the nitrogen from their bodies.",922.4200000000001,928.3600200000001
"If you have ever scuba dived or you're familiar with this, can help you prevent the bins.",928.98,934.855
"In the second phase, the crew gets in their spacesuits and conducts something called the in suit light exercise or aisle, moving their arms and legs ever so slightly, raising their metabolic rate to help speed up getting rid of that in excess nitrogen.",935.635,949.7850000000001
"Some information about the space suits that, our astronauts are wearing today.",1035.645,1040.065
The astronauts refit their suits once they're in space to account for any spinal elongation or fluid shifting that has occurred since they arrived in microgravity.,1040.205,1049.1
The space suit itself is called an EMU or an extra vehicular mobility unit.,1050.9250200000001,1055.505
"It's essentially an individual human sized spacecraft, and each contains its own portable life support system.",1055.565,1062.36002
"The suit has six layers and provides atmospheric containment thermal insulation, cooling, solar radiation protection, and micro meteoroid or orbital debris protection.",1064.5800199999999,1075.065
"Because the space station orbits the earth about sixteen times a day, there are points throughout the space walk when the astronauts are in direct light of the sun.",1076.1,1083.88
And other times when they are in complete darkness.,1084.065,1086.325
These cooling and thermal units help regulate their temperature as their environment fluctuates from one extreme to another.,1086.625,1093.285
"Airlock Houston, stop exercise.",1148.1599999999999,1150.01996
"That call from the ground to the astronauts as they continue that in suit, light exercise, or aisle pre breathe portion of their preparations today, helping to purge that excess nitrogen from their bodies ever so slightly.",1163.97003,1176.79504
Raising their metabolic rate.,1177.01996,1178.56
We're in a brief expected handover of our satellite system called the TDRIS or tracking data and relay satellite system,1192.655,1200.0
And we can expect to regain communications and video of the crew shortly.,1200.32,1204.66
"Therlock Houston, begin exercise.",1216.005001,1217.865
"In that call, to remind the astronauts to begin their in suit light exercise, That cycle includes four minutes of the light exercise and one minute resting.",1223.3,1234.635
"In the center of your screen, you can see astronaut Bob Hines.",1247.405,1250.385
That's whose voice you will hear speaking with the spacewalkers once depressurization begins.,1250.684998,1255.425
When they are inside the crew lock portion of the Quest airlock preparing to venture outside.,1255.910004,1261.29
Crew member at the top of your screen in the space suit is Victor glover.,1280.655,1284.354996
You can see him holding a tool that we'll see used throughout the day today.,1284.575,1287.935
That's the PGT or pistol grip tool.,1287.935,1290.595
It's essentially a drill that will help the astronauts remove bolts and install bolts as well.,1292.32,1297.86
It's a special one for the privacy.,1353.225,1355.16501
"Go ahead, Suisse.",1357.065,1358.045
"You know, the step up, we completed up to step fourteen and understand the meet ups and the safer comms fluctuating the product.",1361.06001,1367.88
That's affirmative.,1369.875,1370.615
You may have heard Suichin and Gucci mention the safer.,1384.63501,1387.615
That is the simplified aid for EVA Rescue.,1387.91501,1390.575
It's a compressed nitrogen powered backpack essentially that would allow a crew member to maneuver independently of the space station.,1391.8899999999999,1399.03
It's primarily intended for use if a spacewalker became detached from the station and needed to maneuver back.,1399.395,1404.935
"However, being tethered at all times, we don't expect to see that happen.",1405.2350000000001,1408.855
"Herolock Houston, stop exercise.",1449.46,1451.32
"This view into the airlock, you can see our two astronauts, Michael Hawkins on the left, and Victor Glover on the right, And behind them is the crew lock portion of the airlock.",1496.98,1507.085
You can also see some of their tools that they'll need throughout the day and other equipment are already inside the lock portion.,1507.085,1513.75
The space suits you see are crew members wearing today weigh approximately three hundred and fifteen pounds on Earth.,1715.98004,1722.3200000000002
"Of course, that number is reduced to nearly nothing when in microgravity, but our space walkers do get the opportunity and, have many of those to practice what it's like to participate in a space walk on earth, and they use the neutral buoyancy laboratory here in Houston to do so.",1722.685,1741.56
"The neutral buoyancy laboratory is a large pool, forty feet deep, and hold six point two million gallons of water.",1743.4450000000002,1752.56
"Inside the pool are mock up portions of the International Space Station, the astronauts get fully suited up and they give the opportunity to feel what it's like to be neutrally buoyant.",1753.1,1763.50494
The closest thing you can get on earth to what it might be like to spacewalk outside the space station.,1763.50494,1769.88
"Herlock Houston, begin exercise.",1808.565001,1810.345
"Another feature of the suits that you can see clearly here on Michael Hawkins's right arm, you can see, wrist mirror.",1977.705,1985.405
The primary reason the crew wears wrist mirrors is to be able to see the switches and labeling on the front of the suit that is out of their view.,1985.79001,1994.69
"This includes the volume, display, contrast, and cooling settings.",1995.77501,1999.79501
Labeling on the front of the suit written in mirror image because it's intended to be read via the mirror.,2001.695,2007.17001
"Airlock Houston, stop exercise.",2050.075,2052.175
"Airlock Houston, begin exercise, and we're halfway through.",2116.765,2120.925
This is the start of cycle six.,2120.925,2122.785
The astronauts are continuing the pre breathe portion of their steps today.,2147.1,2151.605
"For the spacewalk, the Insuit Light exercise is scheduled to last fifty five zero minutes.",2151.745,2157.605
"And as we mentioned, this spacewalk preparation is very complex, and the astronauts are running a bit behind today.",2162.4700000000003,2170.20502
"Sometimes you run early and sometimes late, and so making sure that everyone is safe before they head out of the airlock is the main priority.",2170.58502,2178.17
"Airlock Houston, stop exercise.",2350.515,2352.455
Airlock Houston begin exercise.,2412.335,2414.195
International Space Station is currently flying two hundred and sixty two statute miles over the South Atlantic Ocean.,2594.545,2601.15001
Our spacewalkers are suited up and continuing the pre breathe process prior to today's Spacewalk.,2602.73,2609.075
Some more information about the space suits.,2625.51501,2627.595
"Engineers on the ground take about eighty measurements, eight zero.",2627.595,2631.13501
To ensure each Spacewalker has the best fitting space suit.,2631.51501,2635.27
There are about sixteen major elements that compose this space suit.,2635.49,2639.43001
"That includes three different sizes of torsos, eight sizes of elbow joint pieces, two sizes of adjustable waists, five sizes of knee joint pieces, and sixty five sizes of gloves or custom fitted gloves.",2639.545,2653.77
The astronauts can also add padding as needed.,2660.715,2663.215
To various parts of the space suits for comfort and better fit.,2663.43,2667.44998
"Airlock Houston begin exercise, and this is the start of cycle eight.",2709.135,2713.555
Herolock Houston.,2948.025,2948.9850500000002
Stop exercise.,2948.9850500000002,2949.86
"Herlock Houston, begin exercise.",3008.475,3010.255
NASA astronauts Victor glover at the top of your screen and Michael Hopkins continue to step through their spacewalk prep procedures before about six and a half hours outside of the hatch today.,3047.085,3058.420002
Their first task will be the adapter plate relocation on the p four truss This is the final work to complete the battery upgrades aboard the space station.,3063.425,3073.31
Prior to today's spacewalk flight controllers on the ground autically removed the final two nickel hydrogen batteries and installed the last lithium ion battery.,3073.93,3082.735
"Those nickel hydrogen batteries had originally been replaced with a lithium ion battery on March twenty second two thousand nineteen However, that battery failed after installation.",3087.979996,3098.195
"And on the next spacewalk, which was USA Spacewalk fifty three by Christina Cook and Nick Hague, about a week later, released the bolts on that new lithium ion battery.",3099.935,3111.649994
Which was removed and replaced by those nickel hydrogen batteries.,3111.715,3115.73499
The adapter plate being installed today helps connect the new lithium ion batteries with the space station and completes the circuit needed for the power to flow.,3121.049995,3129.87
"The power stored in the batteries is gathered through the station's solar arrays When it is in sunlight, which happens every forty five minutes, it switches between sunlight and nighttime as it orbit the earth at seventeen thousand five hundred miles an hour.",3135.41501,3151.215
"The solar arrays gather that power, which is then converted by a battery charge discharge unit and stored in the battery for usage and when the space station is in an orbital nighttime.",3153.275,3164.06
Paralog Houston.,3248.47,3249.45
Stop exercise.,3249.785,3250.685
That's the end of cycle nine.,3251.145,3252.745
One more to go.,3252.745,3253.805
"Airlock Houston, begin exercise.",3308.63,3310.41
"If you look closely, you can spot another tool the astronauts will be using today.",3453.665,3457.8450000000003
And that is the procedures on their left arm.,3458.36,3463.58
"You can see Michael Hopkins down at the bottom of your screen in Victor Clover's near the, center and top of your screen.",3463.88,3470.625
That's essentially a playbook for the astronauts to reference during the spacewalk.,3471.805,3477.46
"Spacewalks are physically demanding tasks, but astronauts on the International Space Station work out for approximately two hours every day.",3509.24,3517.82
In order to keep their bone and muscle density strong.,3517.945,3521.7250400000003
Airlock Houston.,3549.13,3550.11
Stop exercise.,3550.25,3551.15
"This is station number one, I understand exercise complete.",3590.04,3593.98
So we will pick up the NEDox replace and shortly if you guys are.,3594.04,3598.62
"Yes, Suici.",3600.88,3601.5999999
We're ready to pick up in step fifteen of EMU preemies.,3601.5999999,3604.58
"Well, picking up pacificing, which is two decimal one two zero.",3607.985,3611.825
Debtox replacement code.,3611.825,3613.684999
We use three zero zero zero Six seven three zero zero nine.,3614.385,3619.699999
Yep.,3620.96,3621.46
"Those are the numbers we expect, and we're ready for you to continue.",3622.0,3624.98
"Japanese aerospace exploration agency astronaut, Suichi Naguchi, talking with NASA astronaut Drew Feustel here on the ground.",3636.47,3644.33
"With that, the prebreathe portion of the EVA procedures is complete.",3647.204998,3651.864998
"We're in another expected satellite handover with Artidris satellite system, and we expect to regain communications and video of the crew shortly.",3910.02002,3918.9049999999997
"In the meantime, this is a live look inside mission control Houston.",3920.00497,3923.38498
And the team that will be leading the spacewalk today.,3923.7200000000003,3926.86002
"You see the serial number, Kate.",4097.8,4099.08
Thanks.,4099.08,4099.58
The International Space Station is currently flying two hundred and sixty five statute miles over Kazakhstan.,4207.335,4213.355
"That is where Kate Rubin's at the top of your screen and her Rivers Cosmos Cosmonaut colleagues, sergei Richikov and Sergei Kudzverjikov will land later this year.",4214.11,4224.415
It's an only one.,4236.030003,4237.15
"It's at eleven, past the clock, and the time is at eleven forty.",4237.15,4241.49
Houston copies eleven forty.,4243.285,4244.905
And we're in another satellite handover as our astronauts continue preparations for today's spacewalk.,4332.04,4338.38
"You can see NASA astronaut Bob Hines, there in the center of your screen.",4338.59999,4343.615
"He will serve as the ground IV, and will be relaying procedures and tasks to the astronauts once they once depressurization beacons, and after they exit the hatch.",4344.715,4356.61
Standing in that photo.,4360.415,4361.955
"And, to the left of your screen now, you can see Vincent Lacort.",4362.015,4365.135
He's today's flight director.,4365.135,4366.675
Working with all of the flight controllers here in the Mission Control Houston.,4367.02,4371.44
Houston station on it's not the one.,4411.78499,4414.92499
"It's at nineteen, old, the middle scannisters that there's a one eight and there's a twenty installed it inside the, crew lock, I mean, equipment lock.",4415.14499,4424.75
"Good number, Suici.",4429.345,4430.405
Station's desk on one.,4472.68,4474.04
Step twenty one.,4474.04,4475.26
First clock restarted.,4475.96,4477.1
"Time is, eleven forty four.",4477.785,4480.045
"I mean, the we started the PB clock.",4484.345,4486.505
You should sir.,4486.74503,4488.03
Houston copies eleven forty four.,4488.88998,4490.83
"Station on one, step twenty two, manual leak check is complete with a good leak check.",4622.46002,4628.06
We're going back to the one decimal two two five and step sixteen.,4628.06,4633.405
We copy.,4636.185,4636.665
"Good leak check, and we're with you in step sixteen.",4636.665,4638.845
Okay.,4641.37003,4641.77002
"We're gonna start a safer downing, from a EV one Ike with, safer ten eight seeing.",4641.77002,4649.935
Alright.,4653.035,4653.535
We're good with that.,4653.995,4655.055
"Confirmation of a good leak check of the suits coming from Jaksa astronaut, Suichin, and Gucci.",4662.09,4668.545
"And Houston, we're gonna take this As we mentioned, the first task for the astronaut today will be the installation of an adapter plate, the final upgrade to the space station's battery system.",4669.405,4704.61502
"Following that, Michael Hopkins will move to the p four truss and work to remove an h fixture.",4706.13,4712.93
This will be removed for future power system upgrades.,4712.93,4716.24506
The crewmates will then work to upgrade or install three separate cameras.,4726.74,4733.24
One camera will be a replacement on the starboard truss.,4738.40497,4742.425
Another camera will be installed on the Destiny Laboratory.,4744.97,4748.99
And the final is to remove and replace the camera on the Japanese robotic arms camera system outside the Kippo module.,4749.61,4758.615
The next major preparation in today's spacewalk is the dawning of the SAFER.,4913.645,4920.18
You can see Soyjana Gucci is opening that right now.,4920.18,4923.48
That stands for simplifying eyed aid for EVA Rescue.,4923.54,4927.115
"That'll be attached to the back of the suit, and it looks like Victor Glovevers is being installed first It's essentially a backpack.",4929.575,4939.57
It's compressed nitrogen.,4939.87,4941.25
And it allows a crew member to move on their own from the space station.,4942.135,4947.11499
We don't expect to see a safer be used because those are intended primarily in case a Spacewalker were to become detached from the International Space Station.,4950.26,4960.275
"However, the Spacewalkers are tethered at all times.",4960.655,4963.795
"Kate Rubin's and Suichin and Gucci are finishing up installing that safer, simplified aid for EVA Rescue backpack on glover and are now moving him into the crew lock portion of the Quest airlock.",5261.17502,5274.695
"Once the space walkers are outside of the hatch today, Victor Glover will be conducting part of today's work while on the end of the Canada arm two.",5284.14,5292.98502
Kate Rubins will be inside controlling the arms movement robotically.,5293.36502,5297.065
"Ostronaut, soichi Noguchi, and Kate Rubin, preparing to put the simplified aid for EVA Rescue or SAFER.",5524.11,5531.01
Backpack on Mike Hopkins.,5531.815,5533.91501
He is today's lead spacewalker or EV one.,5533.975,5537.27501
That stands for extra vehicular crew member one.,5537.41501,5539.995
"And once outside, you'll be able to distinguish who is who, thanks to the red stripes on Hopkins's space suit.",5540.22,5547.995
You'll be able to see them around the legs on his suit.,5547.995,5550.815
Hawkins and glover now both inside the crew lock portion of the Quest airlock.,5781.84,5788.34
"Once the crew members in the ground are satisfied, the hatch will be closed between the crew lock and equip lock portions of the Quest airlock.",5867.18997,5875.685
We'll wait for the call for depressurization to begin.,5879.98502,5883.125
"Once that occurs, communication with the space walkers will change from NASA astronaut Drew Feustel, who has been serving as the CAPCOM to NASA astronaut Bob Hines, who will be the ground IV today and relay information and tasks to the space walkers.",5890.37,5905.13
"Once depressurization of the crew lock portion is complete and narrow down to nearly zero, that will equate it to the outside environment of outer space.",5922.89,5934.735
Glover is positioned to open the airlock and begin today's spacewalk.,5935.195,5938.975
Rubans and Naguchi are now moving one of the upgraded cameras into the airlock preparing The astronauts for today's spacewalk with this equipment that they'll be installing later in the day.,6149.025,6160.5
Today's spacewalk is expected to last about six and a half hours.,6160.64,6164.42
Here in Mission Control Houston at NASA's Johnson Space Center.,6299.68,6302.98
Flight director Victor Vint.,6303.035,6305.055
Flight director Vincent Lacort just pulled the team.,6307.275,6310.655
All reporting that they are go for today's spacewalk.,6310.99,6313.97
"As you can see, Ruben's and Naguchi are working to move that new HD camera into the crew lock portion of the Quest Airlock, where we currently have our space walkers, Michael Hopkins, and Victor glover.",6314.50998,6327.315
"And with both space walkers and the tools and hardware they will need for today's tasks inside, Rubans and Naguchi have closed the airlock, hatch between the crew and equipment lock portions of the Quest airlock.",6528.76495,6542.74
"This station is based on one for the, pre week.",6590.74005,6593.64
"Good morning, station on space to ground one.",6597.025,6599.265
We're here in,6599.265,6600.0
Sport.,6600.0,6600.48
Go ahead.,6600.48,6601.14
We completed up to step seventy three and that you guys take care of us at seventy four and above.,6604.56,6611.715
Station.,6619.32,6619.720001
We copy.,6619.720001,6620.28
"You've completed seventy three, and we're in work for seventy four seventy five and seventy six, and stand by for Hot Mike for the EV crew.",6620.28,6628.265
Airlock Houston space to ground one.,6721.8,6724.315
"Good morning, hopper, and I just heads up.",6724.635,6727.435005
You guys are now hot mic.,6727.435005,6728.875
"And, for the IV crew, we're a go for step seven seven.",6728.875,6732.47
"And, for Tommy, you guys are on for your group?",6736.45,6738.79001
I'd like to send you some I copy.,6740.705,6742.14499
Have you done through as well.,6742.14499,6743.69499
"And, Albert, in UIA, check the depress from power, o f f.",6756.91501,6766.215
Check.,6766.5,6766.98
Do you press pound to enable LEDs on on o n.,6767.3,6772.04
Thank you.,6772.81999,6773.56
"And, Histon Station is placed on one.",6773.86,6776.39499
"We're coming back to a step eighty, moving on to the deepest refresh cue card.",6776.635,6782.33499
Hello.,6784.21,6784.71
Houston on space to ground one.,6784.85,6786.37001
"You have a go to move into step eighty for the, crew lock depress, repress cue card.",6786.37001,6790.85
"You are a go to, start the depress.",6790.85,6792.71
Thank you.,6795.925,6796.66501
Alright.,6797.205,6797.705
B b two hopper UIA switched depressed pump power to arm.,6798.485,6804.19
Wait ten seconds for complete slow.,6804.33,6806.43001
Press pump power on co n.,6808.545,6812.00499
Alright.,6822.705,6823.02501
Step two.,6823.02501,6823.845
EV two.,6824.30501,6825.125
"And monitor fifty gauge, less than five decimal five.",6837.01001,6841.11
Give you what?,6842.875,6843.675
Give me two.,6843.675,6844.495
Okay.,6861.065,6861.565
"LIP, twelve decimal five.",6893.475,6895.495
"Hi, dear.",6905.71,6906.44998
"You're left with is kind of right in that, adjustable.",6908.64502,6912.18503
There you go.,6912.64502,6913.545
Just don't want it to get up there.,6914.40503,6916.505
Is that your leg?,6929.045,6930.105
Yeah.,6930.245,6930.745
"Can you move them to, you know, you possibly move right?",6930.885,6933.865
Are you all the way up against the wall?,6935.45,6937.39
"I'm pretty much up against the wall, but I can come forward.",6937.85,6940.75
Okay.,6942.615,6943.01498
Let's go ahead and select this.,6943.01498,6944.635
LRC ten point five.,6967.62997,6969.25
So I see nine point o.,7085.815,7087.435
"And how big the next action is, when the cool off becomes six point o, you hit a light tone.",7149.60504,7154.98505
"And at five point o, you will close the money off of that.",7155.4,7159.42
V two copies.,7161.5599999999995,7162.28
Papa copy.,7162.28,7163.1
"Depressurization continues of the crew lock portion of the Quest Airlock with Michael Hopkins and Victor glover inside, the crew is working to bring the pressure inside that portion of the airlock down to as close to a vacuum as possible.",7166.305,7180.27997
"That way, when they open the hatch, The environment is similar to that of outer space.",7180.27997,7184.985
"Another quick satellite handover of the tracking data and relay satellite systems, and this view in Mission Control Houston.",7191.71,7198.6900000000005
"Meanwhile, the International Space Station is flying about two hundred and seventy statute miles over the South Pacific Ocean.",7211.504999,7218.884998
"Oh, I see six point o.",7334.315,7336.015
Five three six five o.,7336.64,7338.18001
Mike Hawkins reporting the pressurization of the airlock.,7351.35501,7355.42
"Now it's six point zero PSI or pounds per square inch, and the suit itself is about four point three pounds per square inch or what you would experience at around thirty thousand feet elevation on earth.",7355.88,7368.105
The atmospheric pressure we're used to on Earth is about fourteen point seven PSI.,7378.925,7383.645
That would be at sea level.,7383.645,7385.02501
And that's similar to the international space station.,7385.16501,7387.52
"So the inside of the suit's pressure is much lower, and that allows for more flexibility.",7387.52,7392.74
Five point four.,7394.775,7395.835
"You will close, and then I saw a five point o.",7396.215,7399.515
You too.,7401.095,7401.755
"All of the work during a spacewalk is performed with astronaut's hands, of course, they use their hands to move along the space station and to do the work itself.",7408.89,7418.145
So that pressure inside the space suit allows for more flexibility inside their gloves during the six and a half hour spacewalk.,7418.205,7425.88
Five point one.,7428.145,7429.125
"High point o, manual isolation valve is closed.",7443.32501,7445.985
"EV one, EV two, display to status until leak check question mark displayed.",7448.52501,7454.32999
If you want to k.,7457.19,7459.59
Switch displayed to yes.,7459.59,7461.17502
Hold for two seconds.,7461.17502,7462.315
Follow-up display instructions.,7462.935,7464.23502
EV one.,7524.60498,7525.00497
Let me check the plate.,7525.00497,7526.125
EV two.,7526.125,7526.94498
Great.,7527.645,7528.125
If you are needing to check also EBA.,7528.125,7531.34
Give me one.,7538.675,7539.495
Copy.,7545.83,7546.33
EV two upper.,7546.55,7548.25
Do you press pound nine ISO copper?,7548.38998,7550.65
EV member six electro?,7551.19,7552.73
K.,7554.08502,7554.48502
The depressed pump manual isolation valve is open.,7554.48502,7557.30502
"And the separate, I did open the emergency access.",7566.54,7570.0
"EV one, EV two, monitor suit leakage, less than five decimal five.",7570.415,7574.755
"EV one, two.",7575.135,7576.595
"Your next session, popper, when the cool off is two point zero, you will close the manual isil, then the pump will hold you off.",7579.59,7589.175
EV two.,7589.875,7590.695
"Some quick backflips from Japanese exploration aerospace agency astronaut, Suichi Naguchi, who is no stranger to being in space.",7637.205,7645.4
"He is actually one of only three people to have ever flown in more than three different spacecraft, That includes the space shuttle, the Soyuz, and most recently SpaceX's crew dragon.",7645.62,7657.375
I see three point o.,7693.8,7695.41998
Copy.,7696.12,7696.52
Three point o.,7696.52,7697.74
So I see two point o,7798.275,7800.0
Copy.,7801.1999999,7801.52
"EV two, the first time manual has to close.",7801.8399999,7804.58
"And, you are a depressed pump power off depressed pump power.",7805.52,7809.139999
Off over.,7809.445,7810.345
Copy.,7812.165,7812.665
"Hey, Houston Station on one.",7813.525,7815.365
"The farmer, this is a great time to, hand over.",7815.365,7819.064999
You take step eleven and beyond.,7819.15,7822.289999
"And Houston Coffee Station, got you loud and clear.",7827.224998,7830.265
"Hopper and I, how do you read me?",7830.425,7832.045
V one.,7835.12,7835.6
I can have you loud and clear.,7835.6,7837.059998
P two hopper has your loud and clear.,7837.12,7839.059998
Alright.,7839.28,7839.6
Great.,7839.6,7839.76
It's a beautiful day.,7839.76,7840.559998
Let's go for a walk outside.,7840.559998,7841.94
"Ready for, your tether ready for your tether configurations when you are.",7843.855,7847.475
Alright.,7853.61,7853.65
"EV one, my leaf tether.",7853.65,7858.43
