Sentence,Global start,Global end
"You can see on the far right, that's where the tube will be inserted And then what looks like a knob that you would find on your shower can be turned, and, the tubes themselves will be cut cleanly on all parts of the tube for a nice round cut to allow it to be inserted into that alternate fitting that we talked about earlier.",494.53998,512.98
"Now the alternate fitting has to be, measured to a very size point, for the proper swaging to take place.",513.51996,521.285
"So the tube straightener will be, used to not only straighten the tubes and allow them to be fit neatly into that alternate fitting, but to also measure exactly how far they'll be put into that alternate fitting and marked up with, Kapton tape.",521.345,536.21
"Now that combination wrench looks like a simple tool, but it's critical.",536.815,539.695
"It's a seven eight seven inch, wrench that will be used to actually do the swaging.",539.695,544.915
"Now on that alternate fitting is, neatly fitted, for that combination wrench.",545.42,550.56
It can be used to turn just a little bit to allow the swaging.,550.7,554.495
All that does is it just pinches those tubes and allows a nice seal between the alternate fitting to connect the tubes.,554.555,561.055
"It'll hold the tubes together and allow carbon dioxide to flow freely through those tubes and, complete the installation of that new pump system and allow the carbon dioxide to continue to cool the alpha magnetic spectrometer and carry it through the life of the station, collecting billions of particles and looking for the origins of the universe.",562.27,581.81
"Back to the inside of the International Space Station's Quest airlock, you can see Luca Parmitano already in the crew lock section.",586.865,594.805
That's the far section.,595.38495,596.345
"You can see a hatch in between where the, and",596.345,600.0
"Andrew Morgan is currently assisted by Christina Cookoff to the left and, Jessica Miroff to the right.",600.32,606.2599998
"Way in the back there, you can see, Luca Parmitano's head is facing towards the hatch on his right side as that pistol grip tool.",610.805,620.21
"He'll use, to actually bolt the new pump them into place inside the alpha magnetic spectrometer once he gets into position.",620.21,627.195
"There'll be Jessica Meir, you see on the right of your screen that'll be controlling the robotic arm to grant him that axe access, to the work site where he'll be installing that new box.",627.335,636.739998
Andrew Morgan being fit in to the crew lock.,638.0,641.355
Now to the right of this view to the left of Andrew Morgan is that new pump system already in the crew lock.,645.335,651.37
"Now that new pump system is, there'll be a series of handoffs to allow it, to work its way over to the position that, Luca Palmitano can enter into the station's robotic arm.",652.63,667.225
"Andrew Morgan will hand off that new pump system, and, Luke Palmitana will carry it to the worksite.",667.42,672.88
As Christina Cook and Jessica Mir assisted through space walking astronauts to get ready for today's space walk.,708.845,714.845
"We've talked about some of the tools and the main critical components of today's spacewalk, that they'll be using.",714.845,720.74
"Let's go over some of the procedures that the two space walking astronauts will be going over over this next, spacewalk to complete the installation of the new pump system to the alpha magnetic spectrometer.",722.96,734.755
Looka Powertono and Drew Morgan will once again be going out on AMS EVA.,737.92,741.5999899999999
This will be EVA number three in the repair sequence.,741.5999899999999,743.965
This is the EVA with a new AMS pump system will be brought out of the airlock and installed on AMS itself.,744.905,750.605
"Pump system is rather large, and it cannot be transported by a single crew member.",752.31,756.31
"Therefore, both crew work together handing off the pump system, one to the other as they inchworm their way from the airlock all the way to the forward side of the external support platform number two.",756.31,765.51501
The Canada arm two or SSRMS will meet the crew there.,769.05,772.19
At what point Drew will take control of the pump's them while Luca ingresses the articulating portable foot strain on the SSR mess.,772.6500100000001,778.925
"Once in the foot restraint, Luca will take, the pump system and prepare for the flight of the Canada arm too from ESP two all the way over top of the trust to AMS.",782.10501,791.51
In a similar manner to the trajectory taken on EVS one and two.,791.81,795.255
"While he's riding to Candidarm two, Drew will translate hand over hand across the truss and up to ELC two with bags to prepare the worksite to meet Luca there for the installation of the pump system.",803.8199999999999,814.505
Drew will provide eyes on to assist Luca in aligning system and install it onto AMS into the mechanical attachment device.,819.60501,826.81001
"Once there, The crew will, use the pistol grip tool to p g t to connect the bolts, as well as connecting the power and data cables.",829.35,836.615
Securing the new pump system to AMS and allowing the heaters to be activated.,837.2900099999999,841.63
"Once the system has been powered on, it'll be prepared for the fluid connections, which Luca will do from a different worksite on AMS.",851.185,859.48
The SARS will carry him from the zenith side to the aft side here.,859.62,863.515
And he slides in to get ready for those further connections.,863.67502,866.255
"There'll be six fluid connections completed here at this VSP work site using, commercial off the shelf swages.",873.5799999999999,879.28
"Those swages have any encased in a, custom fitting that the engineering team to develop to allow the astronauts pressurized gloves to operate the small ferrals of the swage.",879.5799999999999,889.2149999999999
"Once those six wages are completed, the SSRMS will take Luca to the underside of AMS for two final swages.",893.7,900.38498
Drew will have to pass the tubes from the new pump system down through a passageway in AMS to a Luca to connect those on the nadir side here.,902.125,909.63
"While at that nadir worksite, Luca will have to be mindful of several resorts to AMS and tight clearances while he switches those tubes.",912.0899999999999,920.0450000000001
"Once complete with the eight swages, this will allow the engineering teams to pressurize the system.",928.21,934.0149799999999
"And with the crew score complete for the day, Luca will ride this sermons back to the forward side of VSP too.",937.915,942.9549999999999
Amber air for airlock ingress.,942.9549999999999,944.71
"While Lucas riding the arm, Drew, we'll be translating back and starting to bring bags back inside, that have been left out on the ELC over the course of the EV series.",961.06,968.645
"And with both crew back at the airlock, that'll complete EVA three of the AMS repair.",970.385,974.725
This is Mission Control Houston.,985.245,986.525
"As you can see, the entire EVA, this entire spacewalk is about installing that new pump system and connecting the tubes.",986.525,993.985
Now all of the work done so far on the previous two spacewalks has been for really this moment.,994.31,999.85
"The first spacewalk being, mostly about granting access.",1000.3899799999999,1003.77
"The access that, you can see Andrew Morgan, stationed by as, Luca Parmatano was on the end of that robotic arm during that animation.",1004.29498,1013.275
"Installing handrails and removing debris shields that allowed them the necessary access to these work sites And the second spacewalk was really about getting those tubes cut, the ones that they'll be swaging, throughout the duration of today's spacewalk.",1014.6800000000001,1029.66498
And also installing the mechanical attachment device that will that the new pump system will be mounted to.,1031.04,1038.4199800000001
"They routed all the cables, and basically everything is in place, to really get ready for the acceptance of this new pump system.",1039.52502,1046.58502
"Now while it look like a it was relatively, simple to actually install the box and just connect some cables There's actually a lot of intricate work that's involved in this particular spacewalk.",1047.99,1061.11502
You can see some of those tubes in the animation were capped off.,1062.375,1066.315
"So they were originally routed, behind a vertical support beam.",1066.8,1071.7
"That beam was removed on the first spacewalk to allow access to the tubes, and then they were cut, inside that workspace, on the second space walk.",1072.72,1082.845
"They were pulled out and capped off and marked so that, the the astronauts knew which tubes were which.",1083.945,1089.63
"And now they'll know, where to install them and which, fitting to use for each of the tubes and where they connect to make sure that the new pump system is running smoothly, once they actually get it installed.",1090.97,1102.9550199999999
"But that intricate work, they were rough cut.",1104.0,1106.34
"Really, the clean cutting will be a significant portion of that.",1106.63998,1110.08
It will take some precise work.,1110.08,1112.58
"Much of it done by the tool itself to allow it to be, most easily used by Luca Parmatano when he clean cuts it, and removes the caps.",1113.3049999999998,1124.02
"That'll allow it to be, physically mated by the alternate fitting, swaged, basically, that's just, taking that wrench and cranking a bolt that's inside of that alternate fitting to sort of pinch the tube and allow it to be nice and mated, so that the tubes connect and that carbon dioxide can easily flow.",1126.48004,1150.51495
"There is that new pump system, the UTTS.",1151.77496,1154.355
"In the hands of Jessica Meere as, Christina Cook, getting some of the final work done in the crew lock, Jessica bringing that critical box.",1155.94,1168.84503
"The one that's, truly the purpose of all of the work that's been done so far for the alphametic Netex Spectrometer has really been for the acceptance of this box.",1172.47003,1181.545
"Now, again, that box will be fit over to the right from this view to the left of, Andrew Morgan.",1191.72,1197.98
Luca Parma will be,1198.6799999999998,1200.0
"First out the hatch, and it'll be up to Andrew Morgan to hand off that, pump system two, Luca parmitano on the outside of the hatch.",1200.0,1208.395
"And they'll make their way over to the external platform to allow Luca Primatano to enter into the Kennadarm two, the station's robotic arm.",1208.395,1219.08
"With the new pump system into riding it, taking almost the elevator ride, to the alpha magnetic spectrometer, as, Andrew Morgan takes the stairs and has to take the crew lock bag and all of the equipment and tools that are still inside the airlock and bring them over to the worksite.",1220.34,1237.52
"Jessica Mir will be the ones at the robotic arms controls, maneuvering, Luke Palmitano into the correct, positions.",1239.02,1246.275
"Now, of course, the astronauts you see in this view are not alone.",1294.585,1297.625
They'll be much of the work will be done here in Mission Control Houston.,1297.625,1302.63
"Teams here are from the orbit two team that recently handed off, I'll be overseeing the Space walk through the duration today.",1303.96999,1310.675
Teams here in the room are led by flight director Emily Nelson.,1312.975006,1316.97
"Emily Nelson will be leading the teams, all throughout mission control Houston today.",1318.87,1324.25
"To her right, you can see, astronaut, Ricky Arnold, he'll be the capcom.",1324.655,1328.755
"You'll hear, his voice through some of the procedures through the suit up activity today before they actually, or before they egress or or exit the hatch to begin today's spacewalk from there, Jeremy Hansen, the ground IV.",1329.375,1345.385
"He'll be the main indicator to the two space walking astronauts today, Luke Parmitano and Andrew Morgan.",1346.165,1352.0
Hansen himself has spent a significant amount time training for the alpha magnetic spectrometer space walks using some of the tools themselves and be able to guide the two astronauts through their procedures today.,1352.45999,1364.79001
"Christina Cook and Jessica Amir, of course, onboard, overseeing some of the suit up activities led by Christina Cook, Jessica Amir will be the lead for the robotic arm that'll be, used throughout the duration of today's spacewalk.",1365.81,1378.58499
"Of course, Emily Nelson leading the teams, but not alone here on the ground.",1380.79999,1384.56
"They have the help of Jeremy Hansen, who has the, expertise of, the alphan magnetic spectrometer himself, and, of course, John Malarski, who's leading a large team of space walking, teams are here in the back rooms, but he is the lead space walk officer here in Mission Control Houston understands the tasks of today's Spacewalks, as well as the, remainder of the alpha magnetic spectrometer spacewalks, four years of work into the procedures today.",1384.56,1410.88501
"Out of work in, developing the tools and going over some of the intricate procedures to make sure that it is a successful installation of the new pump system.",1411.49,1419.03
"You'll hear the voice of, Jeremy Hansen from here.",1431.25,1434.06999
"In Mission Control Houston, again, throughout the duration of today's spacewalk, the teams here, leading the, space walkers through their procedures.",1434.385,1444.52
"And, of course, with the help of their crew members onboard the international space station, primarily, Jessica Amir at the hands of the, robotic arm.",1444.58,1456.325
Back on the International Space Station.,1465.66,1468.16
"Again, Christina Cook to the left, just come here to the right overseeing some of the procedures to get the two space walking astronauts ready.",1468.915,1477.89502
"For their procedures today, that new pump system you see off to the right in the crew lock in position.",1478.28,1484.78
The following procedures will be the Christina Cook and Jessica Meer closing the hatch and getting ready to depressurize the crew where the two space walking astronauts are right now.,1488.415,1499.23
"The official start time of today's space walk will be, after Depressurization has been complete.",1502.25,1508.635
The two space walking astronauts will switch to battery power that marks the official start of a US space walk.,1508.635,1515.375
"Now some of the procedures that we went over today to install that new pump system and, fit the tubes that have been already cut to the alternate fittings and get them connected to that new pump system.",1541.925,1553.71
It's a lot of intricate work.,1553.84998,1555.12997
"If you have any questions throughout the duration of today's spacewalk, please use the hashtag ask NASA.",1555.12997,1560.405
One of your favorite social media platform will be following along.,1560.945,1563.9250200000001
And answering questions along the way.,1566.04,1568.46002
"As the two space walking astronauts EV one, Luca Parmitano, and EV two, Andrew Morgan, worked their way through the procedures to install the new cooling pump system to the alpha magnetic spectrometer.",1570.2,1582.17
"Jessica Near, closing the hatch, between the equipment lock of La Quest Airlock and the crew lock.",1627.93,1640.6750200000001
"On the other side of that hatch, Luca, Parmitano, and Andrew Morgan getting ready for the start of their spacewalk.",1641.215,1647.94
"Next thing you'll be hearing is, Christina Cook, now communicating with the crew on the other side of the hatch.",1650.0,1658.055
You'll hear her voice as she guides the two space walking astronauts through the procedures for depressurization of the crew lock.,1659.955,1667.52
Airlock on one.,1698.97,1700.01
Step seventy and seventy one are complete.,1700.01,1702.785
Looking for your go to step into seventy two when we have a hundred minutes.,1702.845,1706.9250200000001
I'm showing in thirty seconds.,1706.9250200000001,1708.385
Airlock Houston.,1722.505,1723.3049999999998
You have a go and seventy two dot one seventy dot two dot two are complete.,1723.3049999999998,1727.61005
"Copy that, Ricky.",1731.43005,1732.31
Great to be chatting with you.,1732.31,1733.525
"Hey, Drew.",1744.79,1745.5099500000001
"We are now hot mites with Houston, and we're proceeding on with the depress.",1745.5099500000001,1749.6100000000001
"First of all, please check that the depress pump power is off.",1749.825,1753.7649999999999
The depress pump enable LED is on.,1757.185,1759.605
Okay.,1763.8600000000001,1764.26
"And Houston with your go, we'll proceed to the defect.",1764.26,1766.8400000000001
"Airlock, Houston on one.",1770.315,1773.0349999999999
We'd like you to hold here for a moment.,1773.0349999999999,1774.635
We're still finishing up seventy two decimal three.,1774.635,1776.975
I think you're finishing seventy two with desk walk three.,1778.9299999999998,1781.51
"Again, Christina Cook on the inside of the equipment lock of the Quest airlock.",1788.835,1793.495
She's holding the communication device there and communicating with the ground that voice you're hearing from here in Mission Control,1794.1950000000002,1800.0
"Houston is the capcom for today, Ricky Arnold.",1800.0,1802.98
He'll be communicating with the crew on the inside of the International Space Station.,1803.84,1807.62
You'll hear the voice of Jeremy Hansen who will be the voice from Mission Control up to the two space walking astronauts.,1808.085,1813.465
Right through their procedures as they exit the hatch and install that new cooling pump system onto the alpha magnetic spectrometer.,1816.16,1822.42
"What you're seeing now is the, astronauts working through the procedures to depressurize the crew lock, that's on the other side of the hatch.",1825.475,1833.575
"On the other side are the two space walking astronauts, Luca Parmatano, EV one late space walker today, from the European Space Agency, and Andrew Morgan from NASA EV two.",1834.73,1846.184998
Parmitano will be wearing a suit with red stripes Houston on one.,1847.045,1852.06
Crew is hot mic.,1852.22,1853.34
Step step two is complete.,1853.66,1855.52
"And, you're a go in step, seventy six.",1855.9,1858.705
With that.,1861.585003,1861.905003
Yep.,1861.905003,1862.225002
Good read.,1862.225002,1862.625
We did complete seventy four and seventy five in the meantime.,1862.625,1865.345
Moving to the to press cue card.,1865.345,1867.445
"Okay, Drew.",1873.310005,1874.03001
"For you on the UIA, you can switch to depress power to on o n.",1874.03001,1878.225006
Press pump power on.,1881.005005,1882.385
So you were now gonna wait ten seconds.,1882.525,1884.285
I'll give you the go to the next step when it happens.,1884.285,1886.59
It takes coordination by astronauts.,1887.63,1889.31
Both sides of the hatch to depressurize the airlock.,1889.31,1891.89
"It'll be depressurized in phases do now take the depress pump, man, ISO valve to open and expect an alert tone.",1892.10999,1899.225006
"Press pump, man, ISO valve to open.",1900.245,1902.425
Copy.,1905.509995,1905.75
I see pressure decreasing.,1905.75,1906.96999
"For both of you, you're gonna monitor your stamped gauge that it stays less than five point five.",1907.27,1912.575005
"If it goes above five point five through, you'll stop the depress by closing the depress pump, man, I said, well.",1912.635,1918.495
Thirteen point o.,1941.25,1942.62999
Copy.,1943.25,1943.65
Thirteen.,1943.65,1944.15
Four zero.,1981.86499,1982.605
Happy twelve.,1983.94499,1984.845
Losing some video communication from the International Space Station.,2005.52,2009.68001
"You can still hear some of the audio, though.",2009.68001,2012.1
"That'll happen throughout the duration of today's spacewalk as the video communications and audio are coming through communication satellites Teedris, that's tracking data and relay satellites.",2012.745,2022.37
"They're geosynchronous satellites that provide the video and audio communication, now regaining some of it, You can hear, that sound, that's depressurization that's underway right now.",2023.23,2043.43
"The station, normally at a fourteen point seven pounds per square inch psi.",2048.505,2054.265
That's about what you would find at sea level.,2054.265,2056.285
You can hear the readings from the crew that they're looking at at about ten psi now.,2056.35,2060.45
They'll make their way down to five and do some leak check to make sure that everything's okay before they proceed down to vacuum.,2061.79,2068.935
Step four zero.,2084.60498,2085.425
Yes.,2086.125,2086.625
"Everything on track for today's spacewalk The crew lock, now less than ten pounds per square inch.",2102.51498,2114.14
"Losing some of that, video and audio communication.",2115.32498,2118.145
"Again, those tracking and data relay satellites will be in and out throughout the duration of today's space walk.",2118.285,2123.18
"Otherwise, pretty constant communications to make sure everything's okay through the procedures of, today's spacewalk.",2123.5,2131.36
You saw a little bit of the outside of the International Space Station?,2132.8450000000003,2136.22498
The vehicle itself flying two hundred and fifty nine statute miles.,2136.925,2141.025
Now over the northwestern border of Iran.,2142.2799999999997,2144.86002
Second through.,2151.385,2152.445
Can I find out?,2154.505,2155.725
You're getting a live look at the inside of the international space station flight control room.,2169.42502,2173.665
"The orbit two teams here Oversing the systems aboard the International Space Station led by flight director Emily Nelson, who will continue to lead these teams as well as the teams leading the two space walking astronauts today.",2173.665,2186.915
"Emily Nelson there at the forward end of your screen to her right, Ricky Arnold, You'll hear his voice through some of the procedures until, they officially hand over to Jeremy Hansen, who's immediately to his right, Jeremy Hansen being the ground IV, he'll be the voice from here in mission control, up to the two space walking astronauts.",2187.45502,2207.80502
"He himself, has spent a significant amount of time training in spacesuits, doing some of the procedures here on the ground.",2207.80502,2217.68
"Through the space walking activities that you'll see Luca parmitano and Andrew Morgan go through today understand some of the intricacies of using the tools and angles and, we'll be guiding the astronauts through some of those procedures as he has the help of some of the flight controllers here in the room today.",2218.0950000000003,2235.28998
"Spacewalking officer here in the room, John Malarski, leading the teams through the procedures of today's spacewalk has the support of many team members in the back rooms who also have been working, tirelessly For four years, putting these procedures together to make sure the execution of installing the new pump system to the alpha magnetic spectrometer goes seamlessly today.",2236.225,2262.64
"The work so far, getting the worksite prepared, cutting the tubes and routing cables everything pretty much set for accepting the new pump system today.",2263.58002,2273.025
"Meanwhile, the crew lock continuing to depressurize about to pass seven pounds per square inch.",2276.86002,2285.25497
"Again, we're going to five to make to, do a hold and then conduct some leak checks before proceeding down to vacuum.",2285.25497,2291.91498
The start of today's spacewalk will officially begin.,2292.75,2295.81
Once the two spacewalking astronauts switch to battery power.,2296.35,2299.72998
Seven point zero.,2301.445,2302.745
Copy.,2303.525,2304.005
Seven point zero.,2304.005,2305.205
"And I concur for your awareness, when you get to six point o, you can expect an alert tone And then when we get to five point o, we'll be calling to do press for a leak check.",2305.205,2313.99
Copy.,2313.99,2314.49
"Still awaiting some video communication from those tracking and data relay satellites you're continuing to look at a live view of the inside of the international space station flight control room, the voices you're hearing, Christina Cook, and the equipment lock of the Quest Air Lock.",2319.61505,2333.3999599999997
She's guiding the two space walk astronauts through the procedures of depressurization.,2333.7,2337.19495
"On the other side, you're hearing the voice of Andrew Morgan.",2338.375,2340.7749599999997
He's EV two for today.,2340.7749599999997,2342.31494
"He'll be working with, EV one Luca Parmatano, through the procedures of today's spacewalk.",2345.68,2350.9
Hi.,2356.555,2357.055
"Now this is, of course, not the first time the two space walking astronauts are going out the hatch, both veterans spacewalk Luca Parmatano again EV one.",2362.3600500000002,2370.1549999999997
He'll be wearing the suit with the red stripes.,2370.1549999999997,2372.255
He's the space station commander for Expedition sixty one right now.,2372.635,2375.855
"Has conducted four spacewalks in his career, two of the previous spacewalks, of course, being the alpha magnetic spectrometer spacewalks, His total career space walking time, twenty hours and fifty one minutes.",2376.44,2389.085
Andrew Morgan will be EV two.,2389.705,2391.54504
"He'll be, wearing the suit with no stripes, and his primary job throughout the duration of today's spacewalk will be making sure the tools are in order and assisting Luke",2391.54504,2399.88
Tano through the delicate procedures of installing the new box and connecting some of the tubes.,2400.0,2405.14
This will be his sixth space walk.,2405.3599997,2407.04
He's conducted five so far.,2407.04,2408.48
"Of course, the previous two being, the alpha magnetic spectrometer spacewalks is total thirty three hours, thirty minutes.",2408.48,2416.375
"This is the two hundred and twenty fourth spacewalk in support of Space Station assembly, maintenance, and upgrades.",2416.435,2422.359999
"Meanwhile, the airlock continuing to depressurize.",2427.805,2430.145
"Now nearing five pounds per square inch, the next status you'll hear is a hold at five pounds per square inch.",2432.925,2440.280003
"Just to make sure there are no leaks before proceeding down to vacuum, and, getting through those final steps before officially beginning today's spacewalk once the two spacewalking astronauts switch to battery power.",2440.82,2452.175
So it's just showing five point three Copy.,2481.685,2485.1
I'm still in the same.,2485.1,2486.32
"And, Drew, we're actually showing five point o on our telemetry right now.",2504.12,2507.88
"So with that, I'll have you take the depress pump man ISO valve closed.",2507.88,2511.725006
Depressed pump man ISO valve closed.,2511.725006,2514.145004
Copy.,2514.605,2514.925
"For both of you, switch your display status until you see a leak check question mark displayed, then a long yes, and follow displayed instruction Three one copies q w.",2514.925,2527.875
And we'll take reports of your present or to actuator position and time left as you go.,2529.775,2534.97
Okay.,2535.11,2535.61
Do you pressurization currently paused for a a normal leak check at five pounds per square inch?,2541.995,2547.61499
Just making sure that everything's okay before proceeding down to vacuum.,2548.94,2552.31999
"Again, Luke Parmatano and Andrew Morgan in the crew lock right now getting ready to begin their space walk.",2555.635,2561.095
Hi.,2581.465,2581.78
Yeah.,2592.105,2592.425
Complete for eighty two.,2592.425,2593.885
Go to actually the EVA.,2597.14499,2598.525
Three one complete and accepting EVA report when complete.,2598.665,2603.24
"For y'all, you're both complete with a leak check, and you're currently actuating your o two actuators into EVA.",2604.1,2609.8
This is Mission Control Houston.,2642.455,2643.735
"Again, you're getting a live view of the inside of the International Space Station flight control room.",2643.735,2648.955
Undergoing another handover of video communications should be regaining them shortly.,2649.95999,2655.42
"You're hearing the crew work through the procedures to, And I am taking the emergency m test to open.",2657.745,2669.31
K.,2673.29,2673.555
"Again, monitor your suit pressure gauge.",2673.555,2675.235
"Make sure it stays below five point five, and we'll pause the depress if you see it above.",2675.235,2679.41498
So that hold at five pounds per square inch is complete.,2684.41,2687.71002
Leek checks complete everything looking good to proceed down to vacuum.,2687.975,2691.435
"The crew lock now, about four point five psi.",2692.775,2696.795
"For your awareness, it does look like you have about a foot to ten inches more of port moves in on that UTTS available.",2699.54,2706.12
And there.,2708.025,2708.825
Yep.,2708.825,2709.305
Now it is fully port.,2709.305,2710.8450000000003
"So for your awareness guys, it does look like you'll be heading out in the night pass.",2715.23,2718.69
Four point o.,2728.625,2729.52502
Not before?,2731.42502,2732.08502
The crew lock passing four pounds per square inch on the way down to vacuum.,2736.26,2740.26
"They'll switch the valve closed at about two psi to until, and then proceed to vacuum from there.",2740.26,2747.4049999999997
"He just heard Christina Cook, mentioned to the crew, They'll be exiting the hatch during a night pass, the International Space Station Crossing, the Terminator Line right now, Two hundred and sixty three statute miles over the northern border of Mongolia into an orbital nighttime.",2747.70502,2764.255
Three point zero.,2801.84,2802.74
Copy.,2804.4,2804.80002
Three point o.,2804.80002,2805.7799999999997
About two point one.,2885.84,2887.14
Copy.,2888.24002,2888.74002
"This is Mission Control Houston, continuing the depressurization process Let's switch the valve to close at two pounds per square inch.",2900.065,2908.32
You'll hear that call soon.,2908.32,2909.62
Okay.,2910.40002,2910.64
We're showing the same out here.,2910.64,2912.08
"With that, you can take the depress pump man ice valve closed.",2912.08,2915.245
Depress pump man ice valve closed.,2915.785,2917.645
K.,2918.105,2918.265
"And you can switch the depress pump power to off, o f f Press pump power off.",2918.265,2925.7200000000003
Copy.,2926.82,2927.3
We are now ready for you to report your initial tether config.,2927.3,2930.6
Alright.,2932.35504,2932.85504
I'll take it from here.,2932.995,2934.29504
I will start some trees right hand side waist tether.,2935.395,2942.38
It's locked black and black on the airlock giving extender.,2943.24,2947.18
"Smallhawk is on his, unit extended.",2951.46497,2955.005
It's locked black on black.,2955.14496,2957.0
"And then he has a red, small, lock black on black on the right hand side, giving extend which goes to the wheel.",2958.02,2968.09503
The red wheel is unlocked.,2968.955,2970.9750400000003
"And the anchor hook on the back wheel, which is yellow goes on to the green wheel.",2975.46,2980.68
Locked black or black onto the green reel.,2981.45496,2984.995
This is Mission Control Houston.,2985.375,2986.735
You're hearing Luca Parmatano inside the crew lock right now.,2986.735,2990.035
Reporting his tether configuration.,2991.57,2993.43
"This is, the cables that will keep him attached to the International Space Station, making sure that that configuration is good and nothing",2993.81,3000.0
