Sentence,Global start,Global end
"As the arm is stretched out and wrapped around the AMS, there will be several places of tight clearances.",678.345,682.585
"The arm operators will have to negotiate for Lucas at the, aft and outboard work site here.",682.585,688.03
You can see him flying up over top of the dress where the arm will wrap around the backside of AMS and push him in between AMS and the ELC in order to reach the worksite to repair AMS' thermal pump system.,689.549995,703.245
"Once Luca is at that worksite, he'll be removing a debris shield working with Drew, but to access the primary work area of the AMS repair.",709.46999,717.475
"Here, they're installing a handling aid that'll be used to handle this debris shield after it's removed.",717.6949999999999,722.115
There are about a dozen non captive fasteners that'll be removed in order to release this debris shield.,723.615,728.2099900000001
"Several will be under these captured cages, and they'll be trapped that way, and several will be released using capture forks to be put into a separate capture block so that they are managed and not released as fun.",728.2099900000001,739.345
"Once all the faster to release for the debris shield, Luca will hand it off to Drew who will be in his own foot restraint.",742.97,747.71
And he will face aft on the ISS and jettison that debris shield.,747.965,751.50499
"Due to its large size, it is not easy to put that back at the airlock.",752.125,755.965
So jettison is the optimum choice for that shield.,755.965,759.25
"Once the debris shield has been removed in Jettison, Luca and Drew will work together to install other handrails, Here, we've installed the first, three handrails, the diado beam handrail, then, Drew will hand over two more handrails that Luca will install that they are the vacuum case handrails.",761.15,776.83
This will allow Luca drew better access and mobility at the worksite in preparation for the second through fourth EVA of the series.,776.83,783.5699999999999
"Following the handrail installation, crews will close-up their tool bags and make their way back to the airlock.",785.015,790.315
Herraluka is on the end of the arm.,790.455,792.0550000000001
It will repeat his translation on the end of the arm.,792.0550000000001,794.26
Back to the front of trust.,794.58,796.04
"While he's flying on the arm, Drew will translate around the outside of ELC, and translate back under the mobile transporter back to the airlock before the end of the first of the AMS repair EVAs.",797.14,808.265
"That's a a snapshot of, today's initial spacewalk, the first of at least four spacewalks to repair the alpha magnetic spectrometer.",810.15,824.525
"Back now live inside the quest airlock Christina Cook on the right, along with Jessica Mirre about to assist Luca Parmatano wearing the suit bearing the red stripe into the crew lock section of Quested as a two compartment airlock, once he and Drew Morgan are sa safely snuggled inside the crew lock, that hatch will closed setting the stage for the depressurization of, the airlock itself, that will be the precursor to the two crew members placing their suits on internal battery power to mark the official start of today's spacewalks, a US based spacewalk is measured.",825.70499,860.225
The elapsed time is measured From the time the crew places their suits on internal battery power until the time the airlock is repressurized at the conclusion of the spacewalk when they're safely back inside.,860.225,871.45
The orbit two team of flight controllers is conducting a handover from the orbit one team.,874.07498,878.5550000000001
"The orbit two team will be executing today's spacewalk under the direction of flight director, Jeff Ratigan, will talk more about the players on console in a moment.",878.5550000000001,886.9799800000001
"One of the prominent figures that you'll be hearing throughout the course of today's plan six and a half hour space walk is the so called ground IV or intra vehicular crew member essentially a spacewalk CAPCOM or capsule communicator talking directly to the to spacewalkers helping them, choreograph today's excursion.",886.9799800000001,906.6
"The tasks for all four spacewalks, in the communications, to Parmitano and Morgan outside of the International Space Station, falls into the hands of Canadian Space Agency astronaut, Jeremy Hansen.",907.7149999999999,920.31
You'll see more of him on console as the day wears on.,920.61,923.66998
"Hanson, trained extensively on all of the work associated with the alpha magnetic spectrometer, along with Chris Cassidy, the veteran NASA astronaut, who was recently assigned to fly on a Soyuz vehicle, back for another long duration mission to the International Space Station next April.",924.355,941.165
"I sat down recently with Chris Cassidy to talk about several items related to the alpha magnetic spectrometer spacewalks, one of which, he discussed the complexity of the tasks at hand.",941.865,954.05002
Very complex.,957.005,957.905
"Hubble, space walks were analogous in their complexity.",957.9649999999999,962.625
"You know, there's there's probably some arm goes going back and forth, about which one is more complex.",962.7649799999999,967.46
"I'll say out of that argument, but nonetheless, really, really super challenging.",967.46,971.38
"The way I like to describe it, Rob, to people, is Imagine you have your minivan, and you have to replace the fluid the fuel pump line, which is in the minivan underneath the second row seat to get there in your ski parka and ski gloves, you have to take off the back hatch, you have to remove the back seat, pull up the carpet, and the paneling, Now get to the fuel line, cut the fuel line in eight places, and then build everything back up and hope that there's no leak when you do it.",971.38,1003.8
"And and, all of this in the vacuum space in microgravity and with the space suit on, It's just that does a way in a in a way that describes the complexity, but that's just scratching the surface on some of the technical challenges this team has had putting these together.",1003.8,1020.6800000000001
"Veteran astronaut Chris Cassidy who was instrumental in the initial design of many of the techniques as well as the tools that will be employed during, the four spacewalks, the minimum of four spacewalks that will be required for the alpha magnetic spectrometer repairs that get underway a short time from now.",1022.81998,1041.73
The key word for all of this is expect the unexpected.,1042.21,1045.1100000000001
"We're walking, into uncharted territory with some of the work involved, the invasive surgery, to repair.",1045.905,1052.965
"To cut tubes and to splice together, lines, cooling lines, for the new pump module package, that will be used to revive the cooling system of the alpha magnetic spectrometer later on in the series of spacewalks.",1053.26,1068.155
"Some twenty plus newly designed, specially designed tools will be used during the space walks themselves.",1068.85498,1075.72998
"One of the items you'll be hearing about today is, a debris shield handling aid that will be installed by Parmitano and Morgan on the debris shield that bears the logo on the alpha magnetic spectrometer itself to provide the crew interface for the removal, the temporary stowage and the jettisoning of this debris shield.",1076.27,1094.955
We'll talk more about the jettisoning of objects in just a moment.,1094.955,1098.495
"Also, one of the unique tools involved is a wire tie cutting tool A team of community college students from Lone Star College Syfair here in Houston designed a zip tie cutter that can cut and retain zip ties during, today's spacewalk late in the space walk, and at the beginning of the second space walk, one week from today.",1098.875,1118.705
"The Johnson Space Center's space Tools Group and the engineering director had modified that tool for flight, and it's now, going to be used during, the first two space walks in support of the repair of the alpha magnetic spectrometer.",1119.24506,1132.57495
"This tool design was first tested in the neutral buoyancy lab, the big pool here at the Johnson space center, by divers using micro gene next testing and then on to other testing by astronaut Chris Cassidy during, the variety of the tool testing that has gone on in support of today's activities.",1133.1950000000002,1152.105
So students have been directly involved in that.,1152.40497,1154.78
"Let's hear a little bit more about this unique tool designed by the students, from Chris Cassidy himself.",1154.78,1160.4
Think this was prototype number one that I'm holding in my hands right now.,1162.175,1165.71497
"And it might be challenging to see, but there's a little groove down there, and you push the plunger and a guillotine chops the, the zip tie.",1165.855,1177.0400399999999
And this was this was good for a first take.,1177.0400399999999,1179.38
But then the the force is purely on your thumb.,1179.71497,1183.095
"And in some cases, it was challenging to kind of push through a particularly tough zip tie.",1183.15497,1188.6100000000001
"So we, said, hey, maybe you could get some more force or force assist actually in there.",1188.6100000000001,1194.13
And then what about when you cut it?,1194.13,1196.37
"Now If your thumb slips off, you release it and the zip tie",1196.37,1200.0
Floats away.,1200.48,1201.38
So we thought maybe it'd be cool if you could capture somehow the zip tie and keep it.,1202.24,1206.64
"And so with those comments, We came back with, this is the, the final answer, which you, you, simply press this lever, which is a significant less force than what is being delivered to the zip tie.",1206.64,1224.23
"So you can really slam that guillotine down with air, and there's some mechanical advantages inside.",1224.23,1230.205
"And you'll notice if I don't know if you can see, but the, the guillotine is is fixed now in the down position.",1230.745,1238.7
So it cuts it and grips it.,1238.76,1241.485
And the tool now has the cut zip tie in it.,1241.625,1245.625
"We can take this tool and put the whole the whole end of the tool into a trash bag and push this button, which does two things that caught it for the next operation and also releases the guillotine and whiz bang.",1245.625,1260.055
The zip tie is now in the trash bag.,1260.195,1262.114998
"Just a simple tool elegant in its simplicity and super, super useful beyond AMS.",1262.114998,1268.01
This is gonna be a nice tool for us in the rest of the space station.,1268.01,1270.99
But testimony to youth and innovation and even coming up with this concept.,1271.515,1275.454994
Absolutely.,1275.515,1276.015
"You know, throw throw challenging problems to bright young kids, and you're gonna get some amazing solutions.",1276.155,1280.475
And this is one of many examples in our space program.,1280.475,1283.28
"Veteran astronaut Chris Cassidy talking, to us, suddenly about, This unique tool developed by, students, STEM students, involved in, the innovation, part of contributions to our nation's space program.",1285.659996,1303.86
"Here in Mission Control, you're looking at, flight director Jeff Radigan in the black shirt.",1304.16,1308.240005
"He will be presiding over the first two spacewalks, both today and a week from today.",1308.48,1314.40501
"He'll swap places with veteran flight director, Emily Nelson, will be seated next to Radigan once we get the the spacewalk underway, Nelson will be the lead flight director for the third and fourth spacewalks in this series with Radigan by her side.",1314.785,1329.975
"The complexity of the, quartet of spacewalks required a pair of flight directors although many of the other flight control positions will be, consistent throughout the course of the space walking activities over the next few weeks.",1330.43501,1344.95
"To Radigan's right as veteran astronaut, Mark Vandahai, who will be assisting, today on console.",1345.43501,1352.175
"Talking to the crew until they are ready to exit the Quest airlock and to his right is, Canadian Space Agency astronaut, Jeremy Hansen, as we mentioned, who will be the voice you will hear, choreographing today's spacewalk once Parmatino and Morgan move outside into the vacuum of space.",1352.6100000000001,1371.655
"The international space station is currently flying directly over Seattle, crossing the west coast of, the United States, moving from northwest to southeast, an orbit inclined fifty one point six degrees to either side of the equator.",1379.225,1393.15001
"In the Quest airlock, Luca Parmatano is inside the crew lock, Drew Morgan, as having, the safer, a simplified aid for EVA rescue jetpack affixed to the back of his suit.",1393.6100000000001,1403.89499
"He will be maneuvered inside the crew lock momentarily under the, guidance of Christina Cook and Jessica Mir.",1403.89499,1411.62999
"And once that occurs, the hatch to the crew lock will be closed, and we will get a go for the depressurization of the crew lock that will take it down from fourteen point seven pounds per square inch of pressure down to vacuum in a two step fashion as they halt the depressurization at about the five pound per square inch mark, to enable systems checks and voice checks with the space walking crew inside the crew lock to be conducted with mission control before that depressurization resumes down to vacuum.",1411.76999,1442.23
"This is Mission Control Houston, everything, proceeding right on the timeline for the start of today's spacewalk, a little a little bit more than an hour from now.",1673.9499799999999,1684.16498
"Again, Luca Parmitano and Drew Morgan are now inside the crew lock section of the Quest airlock with the assistance of Christina Cook and Jessica Mir, Soon, the hatch will be closed, separating the equipment lock section, which is the closest compartment, to this camera field of view from the crew lock, And, within just a few minutes, flight director, Jeff Ratigan, here in mission control, will pull his flight controllers to get a go for depressurization of the crew lock once that hatch is closed.",1684.94498,1717.825
"The spacewalks Today is at least a schedule for six and a half hours in duration, but, we fully expect that these spacewalks could stretch longer than that, all of them, Again, many of the tasks that have been intensely rehearsed over the course of the past several years by Morgan and Parmatano before they launched to the International Space Station back in July.",1720.7649999999999,1744.8
"And, with the teams, both here and in Europe, having worked extensively in the development of tools and techniques for the repair of the alpha magnetic spectrometer, all of these tasks, are well understood.",1745.3400000000001,1759.76
"However, there, is a lot of work that's involved, with the splicing of, The cutting and splicing of stainless steel tubes and other cooling lines that, takes us into uncharted territory in terms of invasive surgery of this instrument to restore its cooling capability.",1760.22,1778.9099999999999
"A design to operate for just three years, the alpha magnetic spectrometer, has operated longer than anyone had expected, currently having detected more than a hundred forty five billion cosmic rays during eight and a half years of operation.",1780.17,1794.54
"To repair this instrument, Parmitano, and Morgan will have to cut through eight",1795.24,1799.5
"All coolant lines and splice in or swage, you'll hear that term frequently applied, that's an industrial engineering term, the word swage, to splice in new lines leading to, the new pump module, the upgraded thermal tracker system, that was launched to the space station on the Northrop Grumman Cygnus cargo craft earlier this month.",1800.0,1823.349998
"This pump module is scheduled to be installed with its new coolant lines, its newly spliced coolant lines to be hooked up on the third in the series of spacewalks.",1823.89,1833.025
"Flight director, Jeff Radigan, is now currently polling his team of flight controllers to get a go for depressurization the crew lock once that hatch is closed.",1835.9,1844.875
"All Fikler's control have been pulled and are go for the start of, depressurization of the Quest airlock you see in the field of view, John Malarski, who was the lead space walk officer for all of the alpha magnetic spectrometer, excursions, the first of which soon to begin, by Luca Parmatano and Drew Morgan.",1888.310005,1906.67
"Again, this will be the third spacewalking Parmatano's career the fourth for Drew Morgan since he arrived onboard the international Space Station in July.",1906.67,1914.954994
"Malarski, has worked extensively with, both Parmatino and Morgan in the development of the timelines and techniques that will be employed in this complicated work, the most complex work, of any space walks since the Hubble Space Telescope Servicing missions.",1915.41499,1931.26
Houston airlock on what?,1999.025,2000.565
"Go ahead, Jessica.",2003.105,2004.085
"Hello, Mark.",2007.03,2008.09
We are complete through step sixty two in procedure one dot two two five.,2008.31,2012.935
We are going to skip sixty three for now.,2013.0149999999999,2015.33499
If you concur and we're checking the clock.,2015.33499,2017.915
"We concur, and you can pick up in step sixty four.",2025.1399999999999,2028.3600000000001
K.,2030.83499,2030.915
So you're confirming the hundred minutes previous clock?,2030.915,2033.655
Affirmative.,2035.155,2035.655
Hey.,2038.48,2038.72
Good news.,2038.72,2039.2
We will pick up in sixty four.,2039.2,2040.98
Jessica Amir talking to a spacecraft communicator Mark Vandahai here in mission control.,2044.675,2049.735
"You're looking at, Mirir in the foreground and Christina Cook at the hatchway to the crew.",2049.955,2054.28
A lock section of the Quest airlock.,2054.36,2056.14
"They, made history back on October eighteenth just a few weeks ago when they ventured outside, For the repair of a, the replacement of a battery charge discharge unit on the International Space Station's power system, performing the first all female spacewalk in the history of human space flight.",2056.68,2074.79
"Jessica will be at the controls of Canada two robotic arm to move Luca Parmatano about, like a, telephone repairman at the end of a cherry picker during the course of all of these spacewalks, placing him in close proximity at the worksite, on the starboard three truss of the international space station, as, Christina Cook, who was in charge of suit up operations today closes the hatch to the crew lock section of Quest, isolating Parmatino, and Morgan.",2076.29,2105.375
"You know, I've got what?",2182.16,2183.38
"Go ahead, Jessica.",2185.455,2186.435
We have completed step seventy and seventy one of one dot two two five.,2189.13498,2192.8
Copy.,2194.7200000000003,2195.2200000000003
"Jessica, reporting, by the numbers, what in English translates to the closing of the hatch between the equipment lock and the crew lock section of Quest.",2197.19998,2206.135
The next step will be the start of the depressurization the crew lock section request to bring it down to vacuum in a two step process.,2206.515,2213.19
"And, Mark, is that is that seventy two is in work or is complete.",2215.9700000000003,2219.6549999999997
Good call.,2220.275,2220.675
That's in work.,2220.675,2221.1549999999997
Thanks for asking.,2221.1549999999997,2222.215
We'll stand by.,2224.675,2225.6549999999997
Copy.,2315.39,2315.89
Copy.,2315.95,2316.45
Airlock Houston on space to ground one.,2318.1100500000002,2319.87
Just a heads up.,2319.87,2320.51
Your hot mics.,2320.51,2321.49005
"And Jessica and Christina, we are still working on step seventy two.",2327.7649499999998,2330.745
How do you still have step seventy two in work?,2334.12006,2336.8600500000002
Good copy.,2337.995,2338.735
"Morning, Mark.",2348.62,2349.6000400000003
"Good morning, Drew, and Luca.",2351.66003,2353.2
"Morning, Mark.",2355.02,2355.815
Great to have you.,2355.815,2356.955
It's great to be able to be involved in this team.,2358.615,2360.775
I'm looking forward to the day.,2360.775,2362.315
"And airlock Houston on space to ground one, you are go to pick up in step seventy three and continue through step seventy six.",2367.1,2373.415
You have to go in step seventy six.,2373.415,2375.515
"We copy all, Mark.",2377.495,2378.375
Thanks.,2378.375,2378.875
EV Cruz.,2393.9049999999997,2394.545
This is Christina and Jessica.,2394.545,2395.825
We're gonna be leading you through a couple steps.,2395.825,2397.665
"And then in the first part of the depress coupon,",2397.665,2399.8450000000003
"Drew, your first step is to check that the depress pump power switch is off, o f f.",2400.32,2405.44
"Depress pump power off, o f f.",2405.44,2407.645
The check that the depress pump enable LED is on Hey.,2408.045,2415.7300005
Moving to the airlock or the crew lock defense card.,2415.7300005,2418.39
"Drew, for you, you're gonna switch the depress club powers on o n, and we'll be waiting ten seconds after.",2418.61,2424.470001
Deepgram's long power is on.,2427.555,2429.315
Go ahead.,2429.315,2429.895
Good for you.,2442.315,2443.195
"Take the depress pump, man.",2443.195,2444.555
I fill the house and open.,2444.555,2446.095
Press pump analyzer valve open.,2453.01,2455.03
Copy.,2456.29,2456.79
You both will monitor that your suit p gauge stays lower than five point five.,2457.09,2461.835
"If it goes higher than five point And here in mission control, flight controllers report that the depressurization of the crew lock is now underway right on schedule.",2461.835,2470.35
"Christina Cook in the field of view having, accumulated four space walks on her resume to date twenty twenty seven hours and forty eight minutes of space walking time for Christina Cook since she arrived on board the International Space Station back in March for the start of what ultimately will be a hundred twenty eight day mission in space.",2471.53,2490.39
Your statuses of the airlock pressure your DCM as available.,2490.77,2494.335
Thirteen decimal zero.,2494.395,2495.775
I'll call it up at one psi.,2496.555,2498.095
Copy that.,2498.634995,2499.195
Thank you.,2499.195,2499.935
"Today's spacewalk, again, slated for about six and a half hours in duration could go longer, of course, will basically, set the stage for all the rest of the work, that will be, inside of the alpha magnetic spectrometer The down and dirty work to cut cooling lines and splice new cooling lines together in preparation for the installation of the new cooling pump that will be installed on the alpha magnetic spectrometer itself.",2519.11,2545.18501
"Today's work, will set up the Canada arm two robotic arm that Luca Parmatino will be riding, towards the starboard three trust of the International Space Station to the AMS work site.",2545.80501,2557.29001
"The, The two crew members, Parmitano, and Morgan will be working to remove, the debris shield off of, the alpha magnetic spectrometer.",2557.83,2566.435
"This task list that you see here, basically, lists all of the objectives for today's initial spacewalk.",2567.31,2573.65001
"The removal of that debris shield is slated for about two and a half hours, out of today's budget of activities.",2574.43001,2581.205
"It, involves, The removal of thirteen non captive fasteners.",2582.225,2587.06999
"And then, once the shield is removed, that shield is fifty inches by twenty five inches by seven and a half inches, weighs about twenty pounds here on earth.",2587.61,2596.495
Drew Morgan will be the one who will actually jettison that debris shield aft of the International Space Station.,2596.955,2603.48
"The analysis has been done by our trajectory in ballistics, flight controllers, and it can be jettisoned at a particular angle with no possibility for recontact with the with the international space station.",2604.42,2617.545
"The crew will then install handrails on the alpha magnetic spectrometer to help assist in as they work, in the vicinity of, installation of the new pump package, on the subsequent, space walks that will follow today's excursion, And then they'll be removing thermal insulation and zip ties on the, what is called, the vertical support beam, The vertical support beam is what houses, the stainless steel cooling tubes, and that run to the old pump on the, on the alpha magnetic spectrometer, again, four pumps, two cooling loops in the old system, Three of those pumps have failed.",2617.97,2658.07498
The fourth pump is in the process of failing.,2658.07498,2660.495
"It will be replaced with a new, thermal tracker system that was carried up on the Cygnus cargo craft to the station a couple of weeks ago, integrating two separate cooling loops into one much more robust cooling loop for the lifetime of the station.",2660.555,2675.735
One zero Copy nine.,2706.55002,2710.865
"You guys have your PPRVs, founding?",2726.73502,2730.115
Adra.,2733.1,2733.6
Hello?,2744.11502,2744.61502
One zero Copy eight.,2777.2,2780.83502
"For both of you, as a heads up, when you have six point o, you can expect a alert tone.",2794.535,2799.915
Copy.,2801.255,2801.755
One point zero.,2856.41,2857.55
Copy seven.,2859.77,2860.66998
"This is Mission Control Houston, the depressurization of the crew lock just beyond the hatchway that you see Christina Cook in front of continues.",2868.84003,2876.73502
"It will, the depressurization will take, the pressure inside the crew lock down to about five pounds per square inch of pressure pressure where the depressurization will pause for a few moments to allow, the two space walkers, Luca, Parmatano, and Drew Morgan to have an opportunity to conduct voice checks with mission control here in Houston as well as, suit systems checks to the flight control team here.",2877.275,2902.5299999999997
Before the depressurization resumes down the vacuum.,2902.85,2905.91
Decimal zero Copy.,2943.09503,2953.61
You're at six point o.,2953.61,2955.07
"And, Drew, when we get to five point o, at that point, you will take the depress pump and ISO closed, and both you and I will ponder four five point o.",2955.13,2963.775
Copy.,2964.395,2964.895
"The International Space Station is sailing just off of the coast of Brazil moving from Northwest to southeast, soon to trek across the South Atlantic, On this orbit of the Earth, everything continues to proceed on track for an on time start for today's spacewalk by Luca Parmatano and Drew Morgan, to begin the complex repair of the alpha magnetic spectrometer.",3043.135002,3064.745
"The depressurization of the crew lock section of Quest paused for just a moment the crew conducted, suit checks, voice checks, and now, we are resuming the depressurization of the crew lock down to vacuum.",3065.765,3079.740005
It'll work.,3082.535,3083.275
Three one.,3084.055,3084.795006
In in Copy that.,3085.895004,3090.61
And you can keep us posted on your time left and your o two actuator status.,3090.61,3094.15
Okay.,3095.635,3096.135
"At forty five seconds in mind, Remaine.",3098.755005,3100.435005
Sorry.,3100.435005,3100.935005
"As mentioned earlier, this is the two hundred twenty second spacewalk in support of Space Station Assembly maintenance and upgrades as we count down.",3113.595,3122.255005
To twenty continuous years of human presence on the International Space Station that will be marked next November second of twenty twenty.,3122.53,3130.685
"This is the ninth spacewalk out of the international space station this year, the third spacewalk for Luca Parmantano in his career.",3131.14499,3138.045
"Having, accrued seven hours and thirty nine minutes of spacewalking time on two previous spacewalks.",3138.38,3144.0
This is the fourth spacewalk for Drew Morgan since he arrived on the station with Parmatano back in July.,3145.565,3151.425
Morgan's log currently at twenty hours and eighteen minutes.,3151.965,3155.425
Of space walking time.,3155.62001,3157.16
"Luca Parmitano's helmet camera that you will see activated once the crew is outside of the Quest airlock, will be designated by number eleven on the lower right hand corner of your screen when we have those views available, Drew Morgan's helmet camera number is eighteen.",3158.5,3173.705
"And, of course, Parmitano is extra vehicular, crew member number one, or EV one, is wearing the suit bearing the red stripes today.",3174.68999,3182.53
Drew Morgan's suit has no stripes.,3182.53,3184.275
There you go.,3204.105,3204.925
"Hey, Mike.",3210.86,3211.68
"As I can tell, it's an EVA.",3218.005,3219.625
My DCN does not display EVA though.,3221.845,3224.585
Okay.,3226.405,3226.80501
Do you a different auto actuator status or just no status?,3226.80501,3230.0
I don't see any status.,3230.7,3232.07999
Okay.,3232.14,3232.37999
It'll toggle over here.,3232.37999,3234.0
Copy that.,3234.14,3234.855
Can verify with your riskmere that you are an EDA.,3234.855,3237.515
Okay.,3237.735,3238.055
