Sentence,Global start,Global end
"I understand that depress pump, man ISO valve is now closed.",975.24,978.04
You can switch display to status until you get leak check displayed.,978.04,981.98
"Then display to yes, hold for two seconds, and then follow the instructions.",982.4649999999999,986.32498
Copy.,986.865,987.365
Copy.,987.745,988.245
"The crew lock is now at five pounds per square inch, and you do hear NASA astronaut, Megan McCarthy, walking the space walking duo through those checks.",991.8600200000001,1000.7049999999999
"We've checked the fleet, and you've been able to get Okay.",1052.84,1056.16498
I copy.,1056.705,1057.365
Leak set is complete.,1062.63,1063.75
"And, obviously, I heard you say your o two actuator is EVA.",1063.75,1066.47
"Thomas, you as well?",1066.47,1067.69
We're working on it.,1068.23,1069.19
Yeah.,1069.19,1069.67
I'm working on it.,1069.67,1071.06
EV two with EDA.,1072.00497,1073.22498
Copy.,1076.085,1076.405
Eighty two with EDA?,1076.405,1077.625
Correct.,1077.76498,1078.26498
EV one is in EVA.,1083.49,1084.87
EV one and EV two zero two actuator is EVA.,1085.73,1088.69
"So the next step, Tom, is to take depress pump, man ISO valve to open, expect an alert tone.",1088.69,1094.375
"Depress pump, man ISO valve is open.",1094.83502,1097.415
"And, Akie, take the EV hatch and Pev to open.",1099.93,1103.87
The EV hatch and the cover is open now.,1103.93,1107.9550199999999
Monitor your suit key gauge stays less than five point five.,1108.495,1112.115
It is the hatch and pad is open.,1116.65,1118.91003
Hatch and pad is open.,1119.53,1120.9900499999999
And we just heard confirmation that the pressurization has resumed.,1131.0900000000001,1135.51
"Meghan McCarthy walked our space walking duo of Toma Pescae and Aki Hashide through those procedures in order to perform those checks, all checked out smoothly, and the teams are now working to get the airlock down to a pressure of zero, which is considered vacuum.",1135.97003,1154.32996
"At this time, the suits will be switched to internal battery power and are Spacewalk will officially begin for the day.",1160.925,1168.02997
Now less than four pounds per square inch of pressure inside the crew lock.,1213.465,1218.045
Hello.,1227.555,1228.055
See on my VPN is through for Jill.,1235.65,1237.91
Copy.,1239.09,1239.59
Two decimal eight.,1240.370003,1241.75
Copy.,1241.81,1242.31
"And tomorrow at, two point zero, you're gonna take the depress pump, man, ISO valve closed.",1244.435,1249.815002
Copy.,1250.035,1250.435
"At two point zero, I will I'll step now on the cue card.",1250.435,1254.920002
Pressure inside the crew lock now at two point six five pounds per square inch of pressure.,1277.555,1282.994995
One point five.,1282.994995,1283.975
"Copy that case, two point five.",1284.515,1286.215
Hey.,1317.195,1317.435
Alex is two point two.,1317.435,1318.885
Copy.,1318.885,1319.385
Let's see.,1334.125,1334.605
Two point one.,1334.605,1335.58499
I don't see two point zero.,1355.45001,1356.99
Alright.,1357.13,1357.6100000000001
"The touch pump, my no isolation valve is closed.",1357.6100000000001,1360.19
Copy.,1361.29001,1361.69
"The depress pump, my ISO valve is closed.",1361.69,1364.03
You can take the depress pump power to o f f on the UIA.,1364.7649999999999,1368.545
The UIA depress pump power is off OSF.,1369.165,1372.625
Copy.,1374.05,1374.37
It's off.,1374.37,1375.1100000000001
And you can report your initial taylor configuration.,1375.81,1378.55
K.,1379.73,1379.8899999999999
"Let's tomorrow, let's start with, your waist tether.",1379.8899999999999,1383.305
Copy.,1383.44499,1383.94499
But my left waist tether is on the HELDock steering extender.,1384.325,1388.2649999999999
It is There you go.,1389.44499,1400.155
"It is locked, black on black.",1400.155,1401.83499
"It goes to my evening extender, to my left, but black on black.",1401.83499,1407.375
"And then on my right, very extender, I have a base center.",1409.09,1415.34999
I also have I have red hook.,1415.73,1427.15001
"It is closed and locked, black on black.",1427.37,1429.69
It goes to my red reel.,1429.69,1431.15
She's unlocked.,1431.88501,1432.705
"My red reel, I have my green hook is not locked And then from my leg reel to my green reel, I have yellow hook lock black on black.",1434.925,1448.47499
"And from my red wheel, which is unlocked, my anchor hook lost black on black, on IQ waist tether, and I see the gate is also locked back on black, and I see you can pick up from there.",1448.47499,1462.53
Okay.,1462.53,1462.85
Copy that.,1462.85,1463.6699800000001
"Oh, and my left waist's still there.",1464.2050199999999,1472.625
Toll help is on my business.,1473.79,1475.57
"These words, you're hearing now from European Space Agency astronaut Thomas Pesquet as he his tether configurations to ensure everything is good to go before he and Jaksa astronaut, Aki Hashut, Hoshi they step out the hatch here short me.",1475.71,1492.05
"And we're currently in a brief expected handover between satellites, but we'll regain communications and visuals here shortly.",1506.095,1513.85
Red reel is unlocked.,1517.445,1519.065
"And on the red reel, I have a three liter first.",1520.08502,1523.385
Inside the crew lock depressurization continues now less than two pounds per square inch of pressure inside the crew lock.,1524.7,1532.56
"And that one is gate called circuit blocked, and green reel is hooked sorry.",1533.745,1542.38
It's unlocked.,1542.52002,1543.34
"And my anchor hook is on my mini workstation, and Today's team in Mission Control is being led by flight director, Addi Boulos, who you see here.",1544.84,1557.93503
"Houston, of course, make the final call on that tether config, as they're going through.",1558.8600000000001,1563.58
"Also, on the CAPCOM consul is Anne McClain, who's working handover, in preparation, to hand over to Jessica Lockkins.",1563.58,1572.185
CDC is around zero.,1573.44498,1574.645
You guys can expect an alert tone.,1574.645,1576.66498
Copy.,1577.68,1578.18
"And, Erlock, Houston, good morning, Anne here with you.",1593.09,1595.41
"For your tether configuration, EV one, need confirmation on your red hook.",1595.41,1600.175
And on your small hook waist tether right side.,1600.175,1603.395
"And for EV two, your right waist tether small hook, please.",1603.775,1607.315
K.,1610.09,1610.25
"For EV one, red hook on my right D Ring extender.",1610.25,1614.19
"It's closing, hook is locked.",1615.37,1616.99
"And, also, if my right wasted on the right here in extender, it's closed and his truck is locked.",1618.115,1625.895
Hey.,1626.99,1627.22998
"If you want the right hook, it's locked in the right, small hook of the waist tether is locked.",1627.22998,1631.81
Small hook of the right waist tether is locked.,1632.43,1634.53
Copy.,1637.405,1637.80502
Good config.,1637.80502,1638.445
Thank you.,1638.445,1639.185
And we just got lost that in the handover.,1641.165,1642.9250200000001
You probably called it.,1642.9250200000001,1644.14502
NASA astronaut Mark Vanda High and Megan are continuing to monitor everything as depressurization continues.,1686.31003,1693.055
The crew lock is currently at one point four seven pounds per square inch of sure.,1693.995,1699.23
"Once vacuum is reached, the suits will be turned to internal battery power, which will make which will mark our official start time of today's spacewalk.",1702.81,1711.875
You're looking at a view inside the crew lock as Issa astronaut Toma Pesquet and Jack's astronaut Akihoshide prepare to step out the hatch momentarily.,1822.85,1832.795
If molecules don't want to go out.,1834.07,1835.989998
Thank you.,1835.989998,1836.65
Don't wanna stay in the inside.,1837.67,1839.37
It seems cozy inside.,1840.95,1842.329998
Closest to your screen is Issa Astronaut Toma Pescay.,1851.5,1855.44
"And behind him in the field of view, you can see their foot there is Jackson astronaut, Aki Hoshide.",1855.82,1862.405
"And airlock Houston, just for, for your essay, it should take about December for thirty minutes to get to this point five.",1889.49,1896.41499
Okay.,1906.0,1906.5
Yeah.,1907.92,1908.42
That's number three.,1910.4,1911.78
Yeah.,1912.64,1912.945
Pressureure inside the crew lock currently at one point two pounds per square inch.,1933.42499,1939.045
Our spacewalking duo is working through some procedures for a modification of the depressurization feature for future airlock capabilities.,1942.15,1951.075
"Monitoring inside the equipment lock is NASA astronaut, Mark Vanda High on the left of your screen, and NASA astronaut Megan McCarthy on the right of your screen.",1954.655,1964.08
"Once these tests are complete, depressurization will resume once again.",2005.535,2009.795
"And again, once the pressure inside the crew lock reaches zero pounds per square inch, that will be considered vacuum, NRT and our Spacewalkers will be given the go from the teams here in Mission Control to head out the hatch.",2010.3600000000001,2024.565
The primary tasks for our spacewalkers today is to install a support bracket called a modification kit on the inward port side the station's backbone truss structure in a position known as P4.,2046.02,2059.715
This is closest to the station's pressurized living space.,2060.57498,2063.875
This kit will prepare the site for future installation and deployment of the third of six new international space station roll out solar arrays or Irosas.,2064.4,2073.62
The array will upgrade one of the station's eight power channels known as four a.,2077.76498,2082.66498
"This channel provides partial power to the US lab, the Harmony module, and the Columbus module.",2084.65,2089.87
The astronauts will install the modification kit to the mass canister at the base of the original solar array.,2090.385,2095.8450000000003
"Also on today's spacewalk, the crew will replace a device that measures the electrical charging potential of the arrays and associated surf in its vicinity called a floating point measurement unit on a separate section.",2099.62,2112.725
Pressureure inside the crew lock now at one point zero five pounds per square inch.,2149.81,2155.11002
This space station is currently flying two hundred and sixty three statute miles over Columbia.,2179.355,2184.67
Now less than one pound per square inch of pressure inside the crew lock?,2235.25,2239.11002
"Once vacuum is reached, the team will switch their Space suits onto battery power officially marking the start of today's spacewalk.",2247.585,2255.36002
"Today's spacewalk will be the two hundred and forty fourth in support of station assembly, maintenance, and upgrades.",2327.30005,2333.64
It will also be the twelfth spacewalk out of the Space Station this year and the seventh for Expedition sixty five.,2345.0,2351.74
"And this will be Akihoshide's fourth spacewalk of career, his total space walking time totals twenty one hours and twenty three minutes.",2367.21,2375.485
"And this will be Toma Pesque's sixth spacewalk of his career, having amassed over thirty three hours of spacewalking time.",2378.56,2386.34
And this will be the first spacewalk conducted by two international crew members out of the Quest airlock.,2391.125,2396.825
Airlock and crew on one Houston.,2423.474998,2425.814999
We're estimating about another fifteen minutes plus or minus a couple of minutes to get to point five.,2426.115,2431.255
Copy that.,2433.77,2434.59
She's been for maybe one.,2488.445,2490.145
"My, Deepgram display just by just talk.",2490.205,2494.865
"Hey, it's Richard Cassie.",2495.810005,2497.43
Spacewalk officer Sandy Moore did narrate an overview of the spacewalk tasks that we can look forward to today.,2504.215004,2511.035
Let's take a look.,2511.095,2512.235
US EVA seventy seven will begin at the Quest Airlock.,2514.76,2517.48
"Jackson astronaut, Aki Hochde, EV one, noted by the red stripes, will egress first and receive and hold the eight foot mod kid's shut bag.",2517.48,2525.905
European astronaut to Ma Pes Gay will egress second with the full white suit.,2525.905,2530.46
Take control of the large bag on his body restraint and tether and head out to p four.,2531.0,2535.90001
"He will pause momentarily to his fairly brief hook, just nadir at the Flex hose rotary coupler, the FHRC, and then continue translation to P4.",2536.6,2545.22499
"Back at the airlock, EV one Aki Hochade will retrieve his worksite interface extender, or with fix, and follow-up to for.",2546.805,2555.375
He will also pause to drop his fairly green hook just nadir of the FH see.,2557.995,2562.57
"While tomorrow is doing the very large strip bag at p four, Aki will complete his translation out to the p four beta Gimbal assembly where he will install and set up his quick fix.",2564.39,2576.235
"He will then translate over to p five to retrieve a foot restraints on his body restraint, Heather.",2577.49501,2585.39
You will return back to p four to set up his foot restraint in the width extender and optimize for position.,2590.695,2597.035
Aki will then translate over to Tomaw To begin assembling the ISS roll out solar array mod kit upper triangle.,2597.735,2604.3
"Kama and Aki will work as a team to build the triangular segment loosely, and then we'll in the structure by driving the bolts to torque.",2605.16,2612.38501
Ockee will then translate over to and ingress the foot restraint.,2613.24501,2616.945
"Tom will hand off the upper triangle to Aki, Aki will lean back, soft off the structure to the beta gimbal assembly, and drive four bolts.",2618.125,2627.33
"Once complete with the upper triangle, Aki will egress the foot restraint, bias it to the left hand side while Tamal prepares the hand a left mid strut for BRT stow.",2628.515,2638.14
Aki will ingress the APFR and hold the lower strut while Tama reposition to the solar array blanket box for saab bearing to install the left lower struts.,2639.16,2650.375
Tomah will begin driving this bolt by hand four turns while Aki aligns his end and drives his to the mounting bracket two turns.,2650.755,2658.44
"Tomaw will finish his bolt by driving it with a pistol grip tool, followed by high torque with the EVA torque wrench.",2659.2200000000003,2665.625
"Once the bolt is deemed good, off you will be given a go to drive his bolt of torque using the crystal grip tool.",2666.565,2672.825
This will complete our minimum config for the mod kit.,2673.35,2676.33
Tom will translate on the beta gimbal assembly and Aki will hand off his telescoping mid stretch for install.,2676.79,2683.35498
"Tamal will work to soft dock, the side pad to the BGA, while Aki holds his clevis bolt side in place.",2685.01498,2691.50998
Tamal will start four bolts by hand followed by the pistol grip tool.,2692.05,2696.55
Aki will then drive his bolt to torque on the mounting bracket.,2698.445,2702.225
Small then gather tools and reset for the right hand side.,2703.165,2706.7200000000003
Rubbering your tools back to the bag while arching egresses and reposition the foot restraint to bias it to the right side.,2706.8,2713.86002
"Aki will ingress the foot restraints and the crew will repeat the hand off first, the mid strut for BRt stow, and then the long lower right strut.",2717.78497,2726.48
"So ma will then reposition to the right hand side for the four alpha gimbal assembly, and the analogous install strategy will unfold to model position at the right saw Berry, the lower strut install, and then over onto the BGA for the mid strut install.",2728.2200000000003,2744.2
Tomaw will translate on the mid strut and drive two collar bolts to torque rigidizing the telescoping mechanism on the right hand side.,2744.98,2752.805
"Once complete the crew will install the multilayer insulation, and then Tamal will position to the left hand side to repeat.",2752.805,2760.02
Aki will egress the footwear straight and begin cleanup.,2771.025,2774.26
"He will retrieve and stow all the tools, fold the bag in thirds and stow on his body restraint, Tethr.",2774.48,2780.66
"The crew will meet up and hand off tools for the next task, the floating potential measurement unit, remove and replace, and then prep for that task to model translate and retrieve a foot restraint with X combo on his body restraint, Tethr.",2781.705,2795.16
Aki will be the first to head inboard.,2796.965,2799.145
He will follow his tether back to the airlock underneath theMT.,2799.365,2804.745
And down the seat is fur.,2805.71,2807.41
"At the airlock, the crew will open the thermal cover, stow the strap bag and exchange it.",2808.35,2813.81
For the spare FPMU.,2814.13498,2815.91498
"Meanwhile, tomorrow we'll head inboard with his foot restraint.",2817.735,2821.195
Pause momentarily at the FHRC and then go zenith across the zenith handrail over to the P1 FPMU.,2822.15,2830.65
Tomorrow will pause momentarily to put in an EVA electrical inhibit by pulling a NASA zero g lever electrical connector app and then install the foot restraint at the worksite.,2833.02502,2842.88
"He will work to position it to the desired position, and then for prep for FPMU removal.",2845.34,2851.535
Akaki will translate back to face one.,2855.915,2858.6549999999997
Going up the seat spur under the m t and then zenith at the f a r c.,2859.83,2866.33
And meet Tamah at the FPMU at p one.,2867.425,2871.285
He will stow the spare in a location optimal for hand off.,2871.745,2875.285
"During this time, Tom will tether to the FPMU and begin driving bolts.",2877.27,2882.72998
Two outer and then one center with the pistol grip tool.,2883.43,2887.02502
He'll stow that and then install a handling aid called a scoop for ease and removal of this unique orbital replacement unit or o r u.,2887.325,2895.84
Tomorrow will position the FPMU to allow Aki to stow the probes.,2897.1,2901.2
"Aki will slide a collar all the way, depress the lever and lower the probes into place.",2901.66,2906.745
You'll use a taped wire tie to keep them in the stowed location.,2906.805,2909.865
"For ease, the failed FPMU will be stowed on Tamah's body restraint tether.",2910.48,2914.66003
"Aki will then retrieve the spare from the bag, tether, and remove the air tie and deploy the probes.",2915.12,2920.555
They will hand off and reinstall the spare into the stanchion.,2920.555,2925.855
Driving the center bolt followed by the two outer bolts.,2926.31,2929.52997
"Once complete the team, we'll work to stow the failed unit into the ORU thermal bag and stow on Aki's body restraint tether.",2931.59,2939.5149499999998
Aki will then follow his tether back to the airlock and stow the failed FPMU in the airlock.,2941.415,2947.62
Jamal will work to clean up the worksite by egressing the foot restraints and plugging in the EVA electrical inhibit by moving the lever fully forward.,2948.88,2957.355
He will retrieve his foot restraints on his body restraint tether.,2958.615,2962.29
He will follow his tether back to the airlock.,2962.51,2964.93
"Under the m t, he will pause momentarily to stow the foot restraint and the starboard cedar cart for an upcoming EVA, and then translate down the cedar spur to the airlock.",2965.79,2976.185
For successful completion of US EDA seventy seven.,2976.38,2980.0
And those are the tasks you can look forward to during today's spacewalk.,2992.215,2996.27997
Pressure inside the crew lock now less than one pound,2996.98,3000.0
Per square inch.,3000.16,3001.38
"In the crew lock, Issa astronaut Toma Pesquet, and Jackson astronaut in current space station commander, Akihoshide, continuing to work through a test for updated depressurization procedures for future airlock capabilities.",3004.16,3017.474998
"Following this, and once pressure inside the crew lock has reached zero pesquet and Hushida will switch their suits to battery power officially marking the start of today's spacewalk.",3021.119999,3032.135002
"Once this is complete, they'll be given the go from teams on the ground to open the hatch and step out into the vacuum of space.",3035.710003,3042.370003
"Again, the primary tasks as illustrated in the animation you just watched include building the four a bracket, and installing it to the four a struts.",3053.16,3062.414997
"Because of their size, the struts are sent to space in pieces and require being assembled in orbit much like how we build furniture here on Earth.",3063.274998,3072.0
"Following the build installation of the four a bracket, the crew will work to swap out the probe base and cable cable on the floating potential measurement unit or FPMU.",3072.86,3082.545006
This tool measures potential across the space station.,3083.885,3086.945
All continues to go smoothly for depressurization this morning.,3149.495,3153.515
Pressureure inside the crew lock now sitting at point six five pounds per square inch.,3231.22,3235.66501
And it's left.,3235.66501,3236.38501
We're showing about point six six.,3236.38501,3238.16501
Okay.,3240.52,3240.84001
Copy that.,3240.84001,3241.58
Copy.,3242.12001,3242.62001
Not long at all.,3242.84001,3244.06
You guys are doing great.,3245.64,3246.94
Never got the needle.,3255.885,3257.025
Stop moving at all.,3257.165,3258.545
Okay.,3260.27,3260.67
Thank you.,3260.67,3261.39
"I'm just staring at the needle, not moving at all.",3261.39,3263.81
Sorry.,3266.17502,3266.6549999999997
Yeah.,3266.6549999999997,3267.1549999999997
"So it's not the big driver, but the needle not with us.",3268.015,3271.1549999999997
That's legal is gonna be burning to your veterinarian.,3274.91,3277.19
I can stay at it too much.,3277.19,3279.09
The flight.,3280.56497,3281.205
Don't see a needle everywhere.,3281.205,3282.66498
I'm learning to shoot out my heart.,3287.28497,3289.145
"NASA astronauts, Mark Vandahai, and Meghan McCarthy continuing to monitor depressurization from the equipment.",3299.835,3306.815
Lock portion of the Quest airlock.,3307.5,3309.52
Hey.,3312.94,3313.18
"On the plus side, guys, your Met rates look really good.",3313.18,3315.805
Okay.,3320.76498,3321.26498
The International Space Station is currently fl flying two hundred and seventy three statute miles over the South Atlantic Ocean.,3375.74503,3383.03998
The space station is zipping along at over seventeen thousand miles an hour.,3388.545,3393.685
"Due to this speed, the space station orbits the earth every ninety minutes, meaning our crew members see a sunset and a sunrise every forty five minutes.",3421.315,3431.94998
"During today's space walk, you'll see several sunsets and sunrises.",3432.33,3435.94998
"Now, less than point six pounds per square inch of pressure inside the crew lock.",3519.70996,3524.69
Come off from Houston.,3571.23,3572.27
"Just for a data point, we're curious if the super high message came on one time or if you're getting it repeatedly.",3572.27,3578.21
I'm sorry.,3578.27,3578.75
That's for Aki.,3578.75,3579.73
Okay.,3585.125,3585.5249599999997
Good deal.,3585.5249599999997,3585.925
Thank you.,3585.925,3586.665
"NASA astronaut, Mark Van Dehi, and Megan Harther continuing to monitor depressurization.",3652.99,3657.545
Pressure inside the crew lock now less than point six pounds per square inch.,3658.725,3662.985
"Once the vacuum is reached, our space walking duo will switch their suits to internal power.",3665.810005,3671.670006
"Can we see just a few more, millimeters of mercury to go?",3680.630005,3683.69
Okay.,3684.630005,3685.130005
"And once those space suits are switched to internal battery power, that will mark the official start of today's spacewalk.",3690.225006,3696.485
"During today's spacewalk European Space Agency astronaut Toma Pescay, and JAXA or Japan Aerospace Acceleration Agency astronaut Aki Hoshide will install a support bracket called a modification kit.",3720.14,3733.445
This kit prepares the site for future installation and deployment of the third of six new international space station roll out arrays or Iroses.,3735.27,3743.77
"These arrays, this installation will upgrade one of the station's eight power channels known as 4A.",3747.895,3753.515
"Four A provides partial power to the US lab, the Harmony module, and the Columbus module.",3755.88,3760.78
"Also on today's spacewalk, the crew will replace a device that measures the electrical charging potential of the arrays and associated surfaces in the area called a floating potential measurement unit.",3764.505,3776.41
Inching closer vacuum now point five five pounds per square inch of pressure inside the crew lock.,3843.21,3849.555
The crew lock began at a pressure of about fourteen point seven pounds per square inch.,3868.61502,3873.7200000000003
The suit is pressurized to approximately four point three pounds per square inch.,3877.3,3881.895
Which is similar to what you would experience at an elevation of a roughly thirty thousand feet here on Earth.,3882.455,3888.555
"Because of this earlier this morning, the crew worked through their pre breathe procedures in order to purge excess nitrogen from their blood.",3894.94998,3902.54498
This is very similar to What divers do here on earth to prevent getting the bins?,3905.4049999999997,3911.27
The crew also worked through procedures earlier this morning to get the safers installed on our space walking duo the safest or simplified aid for EVA rescue is essentially a space jet pack that the astronauts wear when they perform spacewalks.,3934.55502,3949.5
Safer is worn as a precautionary measure in the very unlikely event that an astronaut were to become untethered from the space station.,3951.835,3958.815
The safer would allow the crew member to safely propel them back to the space station if this were to occur.,3959.6,3965.54
"An EV crew from Houston, were showed about point five four on the pressure.",4026.625,4031.54
"And, this time estimate is going to sound familiar, but it's about five to ten more minutes.",4031.68002,4037.06003
"Tomorrow, we're curious if you are watching the bottle the the pot, which might be why it's not boiling.",4048.9700000000003,4054.83
"Oh, I stay awake.",4062.385,4065.8450000000003
