Sentence,Global start,Global end
One zero one five for EV one.,1483.5593,1485.37863
"And now, any Von Wagner's hand is what's called a safer jetpack while carrying the acronym SAFER for simplified aid for EVA rescue.",1492.9445799999999,1502.31934
"Space Walkers wear these backpacks when they venture out as a precaution in the unlikely event that they would become untethered, they could propel themselves back to the safety of the International Space Station.",1502.37906,1513.00385
"Once those Jetpack's are fixed to their space suits, Cassidy and Banksen will be moved through the hatchway you see at the top of your screen now, into the crew lock section.",1513.42337,1526.35684
"That will then be closed behind them, and the final preparations for depressurization of the crew lock will begin from fourteen point seven pounds per square inch all the way down to vacuum, which will be the final step before the crew conducts final communications and suit checks with the flight control team here in Houston.",1526.83493,1543.1661
"Doug Hurley, any Von Wagner will now work to install that SAFR onto Chris Cassidy's suit and again SAFR stands for simplified aid for EVA rescue.",1579.4149,1589.6688
Doug Hurley and Yvonne Wagner are now work to fix the simplified aid for EVA rescue or safer by the acronym on the back of Chris Cassidy's suit.,1731.8069,1740.03186
"Again, these jet packs would be used in the highly unlikely event that's that the spacewalkers would become untethered during the spacewalk, and these jetpacks would give the crew the ability to then propel them selves back to the International Space Station.",1740.03186,1752.78406
"And these space suits, the extra vehicular mobility units, or EMUs, are the suits you see Cassidy in Banking in now.",1768.1646,1775.06146
"These suits essentially serve as an independent life support system providing environmental protection, mobility, and communications for the crew members during their spacewalk.",1775.4598,1784.1557
"The space walk today marks the two twenty eight spacewalk in support of international space station assembly maintenance and upgrades, and the first spacewalk for Expedition six sixty three.",1804.0779000000002,1815.1220200000002
"This will be the seventh spacewalk for station commander Chris Cassidy, his six previous SpaceX bring his total time to thirty one hours and fourteen minutes.",1815.2617010000001,1823.6773
This SpaceX day will also be the seventh for NASA astronaut Bob Bancken.,1824.136819,1827.9139000000002
His previous six spacewalks bring his career total time to thirty seven hours and thirty three minutes.,1828.25348,1834.1108000000002
This spacewalk today is the first spacewalk outside the station since January twenty fifth when Expedition sixty one crew members drew Morgan and Luca Parmitano completed work on the refurbishment and repair to the Alpha magnetic spectrometer.,1835.2795400000002,1847.973416
The primary tasks for these spacewalkers today are to remove three existing nickel hydrogen batteries and replace them with two new lithium ion batteries.,1853.749776,1862.3657160000002
The battery store electricity for one pair of the station's solar arrays.,1862.7648000000002,1866.663095
"Cassidy and Hurley will also be installing an adapter plate to complete the circuit to the new batteries and relocating the nickel hydrogen batteries, two of which will be will be moved to an external platform for future disposal.",1867.0826350000002,1879.5955600000002
"Again, you're looking live into the equipment lock section of the Quest Airlock where the crew is suited up running through these final procedures getting their safer jet packs installed before they venture out into the vacuum of space.",1891.8888100000001,1904.4899300000002
NASA astronaut Doug Hurley is the cruise suit up lead today on your left backed up by Yvonne Wagner on your right.,1904.80977,1911.18683
Everything's still proceeding right on the timeline for the start of today's spacewalk.,1976.9785600000002,1980.75691
Does currently any Von Wagner now working to install Bob Bank in SAFER Jetpack on the back of his suit.,2002.5324100000003,2011.6973400000002
And one Bob Behnken's SAFER Jetpack is installed on the back of his suit.,2113.10644,2117.91287
He will move through that hatchway into the crew lock section where Chris Cassidy is now and then depressurization will be done in a two stage fashion.,2117.91287,2126.5882
"First, we'll take the crew lock down to five pounds per square inch of pressure.",2126.88779,2130.72586
They'll pause to do a system check and then they'll resume the depressurization all the way down to vacuum.,2130.72586,2135.8035400000003
"Once it reaches vacuum, the two spacewalkers, Chris Cassidy and Bob Behnken will conduct suit checks.",2136.38297,2141.55991
"And communications checks between with mission control Houston before they place their suits on internal battery power, which will mark the official start of today's spacewalk.",2141.9197400000003,2151.5351600000004
"Back in the International Space Station Flight Control Room, the Orbit two team is on console to execute the spacewalk under the direction of flight director Royce or in Peru.",2318.79761,2327.7729400000003
"To his right at the Capcom console is the ground IV for today's spacewalk, Jasmine Medbelly, who serves as a spacewalk communicator talking directly to the two spacewalkers from start to finish of the spacewalk today helping them choreograph the tasks and procedures.",2329.4318900000003,2343.7637400000003
"And to her right now, talking to her right right now, talking to the flight director is Capcom or capsule communicator David St.",2345.1427400000002,2353.12879
Jacques of the Canadian Space Agency.,2353.12879,2355.28774
"And again, you'll hear him communicating with the crew all the way through depressurization this morning.",2355.28774,2359.90564
And you can see Doug Hurley now moving Bob Behnken through the hatchway of the Quest airlock.,2498.7984800000004,2504.0161200000002
"Mc Cassidy had banking completely through the hatchway now into the crew lock section of the Quest Airlock, the hatch will be closed.",2514.639536,2523.8152000000005
"The sequence of events now calls for NASA astronaut Doug Hurley to close the hatch, which will isolate Cassidy and Banksen in the crew lock Once the crew gets that go from teams here in mission control, Houston, there will be a period of depressurization of the crew lock.",2565.80837,2579.53162
From its current fourteen point seven pounds per square inch all the way down to vacuum.,2579.5998600000003,2583.77802
"The final communications between mission control and final checks of the spacewalker's suits will be conduct and the crew will then be given the go to place their suits on internal battery power, which will mark the official start of today's spacewalk.",2584.23754,2596.9412700000003
"And you can see now, Ivan Wagner is in the process of closing the hatch between the equipment lock and the crew lock section.",2706.6149000000005,2712.8720100000005
Cassidy and Manko will now be isolated before their final minutes of preparations before they begin the two hundred and twenty eighth spacewalk in support International Space Station assembly and maintenance.,2713.6698800000004,2723.5939000000003
"Houston airlock on one, and then step seventy three.",2803.9689000000003,2806.8277300000004
Seventy two and seventy three are complete.,2807.0473800000004,2809.0266400000005
K.,2811.9639800000004,2812.4639800000004
Houston copies.,2814.68265,2815.5824300000004
"And, Houston, you guys have got the step seventy four through seventy six.",2836.68888,2844.16391
Concur.,2844.2636100000004,2844.7636100000004
Yeah.,2849.06118,2849.34108
Concur.,2849.34108,2849.74085
We're putting in work.,2849.74085,2850.8405500000003
Okay.,2903.7114800000004,2904.2114800000004
"For EV one, EV two, and airlock.",2906.23993,2908.3791200000005
You guys are hot mic on space to ground one.,2909.7182000000003,2911.97733
EV one copies.,2913.99463,2914.9743800000006
EV two copies.,2915.0740800000003,2916.0938100000003
Go about on the UIA.,2932.5837800000004,2935.8823800000005
Check the switch depress pump power to off.,2936.26198,2938.8699800000004
K.,2939.3097800000005,2939.50968
The depress pump power is off.,2939.50968,2941.48898
Like the depress pump enable LED off.,2941.86848,2945.16712
It's on.,2945.2667800000004,2946.0866100000003
Eastern year ago in step eighty.,2949.1340800000003,2950.9534300000005
"And, Eric, Houston, we got about eight minutes left on our clock here before we can start, but you can go ahead and pick up step eighty one.",2962.38718,2970.85228
Copy.,2977.91712,2978.2769200000002
Eight minutes.,2978.2769200000002,2978.9767800000004
Eastern airlock on one canisters twelve and twenty are temp stowed and removed.,3153.7599,3158.41784
Okay.,3161.8948800000003,3162.21472
Copy that.,3162.21472,3162.6545100000003
Good numbers.,3162.6545100000003,3163.3544
"Again, Chris Cassidy and Bob Behnken are now isolated in the crew lock section before their final minutes of preparations before they begin the two hundred and twenty eight spacewalk.",3283.86481,3293.32034
In support of international space station assembly and maintenance.,3293.7298600000004,3297.06844
Flight controllers here in mission control use and are all a go so far for the start of the pressurization of the crew lock section in the Quest Airlock just about forty five seconds from now.,3403.15738,3413.71088
"Hey, Houston.",3458.9744,3460.0741000000003
On space to ground one.,3460.13382,3461.8732
"Getting back to step eighty, you are go to perform step eighty.",3463.01236,3467.15054
"And with that, we're gonna turn you over to Jos and David, and you guys have fun today.",3467.77979,3474.1968100000004
Happy go with step eighty.,3477.3738700000004,3478.85314
"Thanks, Neil.",3478.85314,3479.6330000000003
"K, Bob.",3497.93201,3498.4917
We're ready with the crew lock depress.,3498.4917,3500.23108
We're gonna take the e press pump power switch to on and then wait ten seconds.,3502.22974,3509.2464600000003
And open the deep pump depress pump manual isolation valves.,3510.35462,3514.09304
How copy?,3514.11274,3514.81264
Loud and clear just a call call.,3515.71194,3517.61994
"Depressed pump power on, and then you tell me ten seconds.",3517.65994,3520.2985900000003
I'll move the valve.,3520.2985900000003,3521.35834
Plant.,3522.57744,3523.07744
K.,3523.25714,3523.49704
Depress pump power coming on.,3523.49704,3525.2349400000003
There's ten seconds.,3537.77864,3538.85809
Deepgram's pump manual ISO to open.,3538.85809,3541.6769400000003
Expect an alert tone and monitor your suit gauge.,3541.69664,3544.67544
"Slide ten five, up five, ten seconds.",3545.46464,3547.36394
Copy.,3549.22278,3549.72278
Routing's open.,3550.3822,3551.32204
My seat pressure is rising as expected.,3558.2183400000004,3560.27754
K.,3593.1983,3593.4381700000004
"LAN crew locks at six, expect an alert tone.",3593.4381700000004,3596.7767400000002
Okay.,3599.53744,3599.9998800000003
Depressurization of the crew lock section of Quest was officially underway at six AM central time.,3623.507782,3628.9253220000005
"The depressurization of the crew lock section will be done in a two stage fashion, first they'll take the crew lock down to five pounds per square inch of pressure They'll pause to do a systems check, and then they'll resume depressurization all the way down to vacuum.",3629.1948420000003,3642.5576200000005
"Once it reaches vacuum, the two spacewalkers will conduct a suit and communications checks with mission control here in Houston before they place their suits on internal battery power to officially mark the start of today's spacewalk.",3650.8127400000003,3663.3553600000005
A US space walk start and end time is measured from the time the crew places their suits on internal battery power.,3697.01299,3703.0702100000003
Until the time of repressurization when they're back inside the crew lock once they've completed their space walk tasks for the day.,3703.2398000000003,3709.8567450000005
Just under four minutes until The crew lock section is down to five pounds per square inch of pressure.,3964.92158,3971.1481300000005
"Again, they'll pause to do a systems check, and then they'll resume depressurization all the way down to vacuum.",3971.2878100000003,3976.3055400000003
"Coming up on six pounds per square inch now, again, they're waiting until it gets down to five pounds per square inch.",4025.8587800000005,4032.07486
Five.,4032.4746800000003,4032.9746800000003
"You'll be taking the depress pump of manual isolation valve to close, and I'll stack you up on that call as well from the inside.",4033.0743800000005,4040.85071
Copy.,4041.53983,4042.03983
Here's my zone eight six as expected a little behind.,4057.4891800000005,4060.48768
"Like, I don't know if you Point three like it was before two.",4060.48768,4063.38648
Copy.,4064.2844800000003,4064.7844800000003
"You should be getting close, Bob.",4132.82434,4134.4837800000005
If I'm showing five point one five point o.,4135.82282,4141.000480000001
K.,4141.749580000001,4142.029420000001
We heard the valve.,4142.029420000001,4143.089110000001
Okay.,4143.7485400000005,4144.068380000001
"On both your DCMs, move your status until you get leak checks displayed.",4144.068380000001,4149.885740000001
Check this place.,4153.713320000001,4154.69308
"If you want, let me check the display as well.",4160.5988800000005,4162.857980000001
Copy.,4163.23758,4163.73758
Check your o two actuators to EVA.,4164.15708,4166.77598
That's a check.,4166.99568,4167.93543
I think I have to get it in to get it first.,4172.75248,4175.03138
Yeah.,4175.03138,4175.47113
Following this.,4175.47113,4176.370910000001
Yeah.,4177.48948,4177.80933
My bad.,4177.80933,4178.3290400000005
Sorry about that.,4178.3290400000005,4179.34882
"So we went the long yes, no worries.",4181.5674500000005,4183.54668
Hold for two seconds.,4184.864320000001,4185.78388
One second a minute.,4185.78388,4190.561680000001
EV two as well.,4191.86084,4192.960510000001
EV one leak check complete.,4245.674443000001,4247.133960000001
EV two leak check complete.,4248.313123000001,4249.812623000001
Copy.,4251.151704000001,4251.631463000001
EV one and EV two.,4251.631463000001,4252.971044000001
Check your a two actuators are in EDA.,4253.319863000001,4256.298623000001
One minute.,4257.6776820000005,4258.277383000001
I'll leave you one.,4258.277383000001,4259.217164000001
V one.,4278.746510000001,4279.48638
Go to Azure or an EVA.,4280.105820000001,4281.685280000001
A EV one.,4282.454644,4283.3144600000005
EV two is an EVA.,4296.286440000001,4297.74596
Copy EV two and EVA.,4298.8847000000005,4300.584100000001
K.,4301.923180000001,4302.243020000001
Next step for you.,4302.243020000001,4303.54262
"Bob, depress pump manual ISO dial to open.",4303.562356,4307.549940000001
Expect an alert tone.,4307.669885,4309.089425000001
The first stop manual isolation dial coming open.,4313.1071600000005,4315.674940000001
"Hey, gents.",4333.714110000001,4334.454000000001
A bungee m clip is open.,4334.753600000001,4336.352800000001
You can go ahead and do your tether checks now.,4336.352800000001,4338.61192
Alright.,4340.310820000001,4340.630660000001
Copy.,4340.630660000001,4341.130660000001
Start in construction.,4342.689270000001,4343.589080000001
Yep.,4343.88867,4344.168540000001
Start in construction.,4344.168540000001,4345.1083100000005
K.,4352.65286,4352.89274
I've got the airlock waste tether closed and locked on the airlock d ring extender?,4352.89274,4356.950970000001
That large hook from the airlock waist tether is closed and locked onto my left waist tether.,4359.108980000001,4364.96629
Poke on my left face tether.,4365.81461,4367.21391
"The large one is closed and locked, and the small one is closed and locked.",4367.21391,4370.892060000001
They'll likely ring fender on my left side.,4370.892060000001,4373.031250000001
My red hook is closed and locked after I do ring extender.,4386.03351,4390.091740000001
Green hook is attached to the red reel.,4391.83931,4394.57819
Yellow hook is closed and locked onto the green deal.,4395.7573600000005,4400.65483
And then I see that hook on that green reel is closed and locked onto your red hook.,4401.634080000001,4412.2575400000005
Okay.,4415.835510000001,4416.324920000001
And both reels are verified unlocked.,4416.804690000001,4420.50308
Copy that.,4421.80219,4422.32192
Pick it up in your hook that you just confirmed.,4422.32192,4425.020810000001
It's disclose and lock on my red reel.,4425.04056,4428.45873
The red reel my red crew hook is closed and locked on my left viewing extender.,4430.157620000001,4435.8537400000005
That completes our current load path.,4436.793020000001,4438.972180000001
Back on my two reels.,4440.679840000001,4442.579140000001
Red or kombardi has a yellow hook.,4444.5978700000005,4449.244920000001
Large mill hook closed and locked on the green aircom body.,4449.4848,4455.34212
The green screw hook is back onto the red reel.,4457.91959,4463.137240000001
It happens to be locked also.,4464.276400000001,4466.17572
And the large white hook from the green reel is temp stowed on my mini workstation.,4468.50384,4475.800440000001
Both of the air pumps are in the unlocked real position.,4477.279420000001,4481.9773000000005
Got a dry hat.,4485.8638900000005,4487.0835400000005
"And I've been looking at my gloves for a while in there, Christine.",4487.383140000001,4490.801670000001
I also have a dry hat.,4491.900880000001,4493.480340000001
"And, Nicole, sir, Prestige.",4496.61844,4498.037960000001
Copy all.,4501.496000000001,4502.314880000001
Coming up on t p s I.,4507.272400000001,4509.25164
Copy.,4511.16898,4511.56879
Concurpose.,4511.56879,4512.06879
"When you get the two, go take the depress pump manual ISO valve to close.",4515.126980000001,4520.373240000001
Two point o coming close.,4558.470940000001,4560.010440000001
Thanks.,4560.58974,4561.08974
"And once you get it closed, take the depress pump power switch on the UIA to off.",4571.782690000001,4578.098840000001
You press pump power.,4578.098840000001,4579.8179900000005
It's off.,4579.8179900000005,4581.317510000001
K.,4583.934660000001,4584.294470000001
We talked about tethers.,4584.294470000001,4585.63406
The crew lock DPDT gets to about zero.,4588.21254,4590.8112200000005
Expect an alert tone.,4590.8112200000005,4592.190770000001
"And then when EV hatch delta p is less than point five, You can open and stow the EV hatch.",4604.58359,4611.488840000001
Copy all.,4611.488840000001,4612.988310000001
It's not just for completeness on my right earring extender.,4613.887600000001,4617.825900000001
"And we're in a quick handover between satellites right now, but we should be regaining those communications here shortly.",4634.434440000001,4639.892000000001
Station on one for the airlock.,4668.974440000001,4670.413740000001
We just had a handover.,4670.413740000001,4671.513440000001
Can you repeat your last?,4671.533170000001,4673.232580000001
"Hello, Debbie.",4678.7595200000005,4679.65934
"I was just completing the an old tether hook to check, and that was on my right d ring extender.",4680.038880000001,4689.353000000001
I have a closed end lock small hook.,4689.57264,4692.791290000001
"Do my race tether, and my race tether big voltage sensor on Monday to the substation.",4694.54981,4698.4881000000005
Okay.,4700.506840000001,4701.006840000001
Copy all.,4701.42636,4702.02606
Good config.,4702.02606,4702.585790000001
Thanks.,4702.585790000001,4703.085790000001
Not from Chris.,4789.783880000001,4790.843540000001
I think so.,4791.54294,4792.402770000001
That stage.,4798.242440000001,4799.022280000001
Is my SDU interfering with your crew lock direct area?,4853.129280000001,4856.74772
That's good.,4859.0463230000005,4859.765960000001
Good.,4859.765960000001,4860.265960000001
"That's why I took the before you stowed your I got a help from underneath the SCU, so I've got access to it.",4863.133580000001,4870.339944
Okay.,4870.459886000001,4870.959886000001
Doug Hurley and Yvonne Wagner in the equipment lock section of Quest monitoring the depressurization across the hatch way of the crew lock section where Chris Cassidy and Bob Banking are right now.,4934.91304,4944.878130000001
What about point seven on the hatch gauge delta p?,5192.984240000001,5199.121440000001
Copy.,5201.029740000001,5201.38954
It's showing about ten millimeters here before you should get to point five.,5201.38954,5206.08744
Is slow as you breathed.,5212.963170000001,5214.58258
Problem.,5366.003790000001,5366.503790000001
Over the end of position.,5367.163210000001,5368.162740000001
K.,5368.162740000001,5368.662740000001
It looks like about point five.,5371.08124,5372.900570000001
Admit her ankle.,5374.289490000001,5375.38914
Yep.,5375.40894,5375.90894
Alright.,5380.2865,5380.7865
No.,5381.4949400000005,5381.814740000001
I'm going for the hatch.,5381.814740000001,5382.814270000001
Copy.,5382.814270000001,5383.314270000001
Like three times.,5413.982980000001,5415.08268
K.,5420.238360000001,5420.558199000001
The emergency impact is closed.,5420.558199000001,5422.077440000001
"And with that, Josh, we're handing it over to you.",5422.077440000001,5425.456000000001
"Good luck, guys.",5425.475740000001,5426.275340000001
Have fun.,5426.275340000001,5426.865038000001
"Hey, Kurt.",5427.944498000001,5428.464237000001
Thanks a lot.,5428.464237000001,5429.364038000001
"Thanks, Doug and Yvonne.",5431.222858000001,5432.302317000001
Thanks for your work in this set up so well.,5432.302317000001,5434.501220000001
I've got a right on timeline.,5434.501220000001,5435.900520000001
We appreciate it.,5435.900520000001,5436.850040000001
Kristen Bob.,5437.169878000001,5437.969477000001
Good morning.,5437.969477000001,5438.669380000001
Good morning.,5441.047937000001,5441.7878200000005
Good morning.,5441.807558,5442.4674780000005
K.,5444.374918,5444.574820000001
"With that, we'll step into the post depress.",5444.574820000001,5446.594057000001
"Staggering your switch, throws, switch power to bat.",5447.013597000001,5450.9518800000005
Expect a warning tone.,5451.011600000001,5452.391157000001
We wanna power that.,5459.027418000001,5460.287040000001
Power that.,5465.503374000001,5466.363200000001
Both of you check your display switches are functional.,5469.061594000001,5471.800480000001
EV one display functional.,5477.217500000001,5478.876920000001
No white no white light.,5479.256480000001,5480.625040000001
"EV two display functional, no by light.",5480.705000000001,5483.004100000001
"Bob, on the UIA, you'll switch power EV one and two to off.",5485.662520000001,5490.160520000001
EV one and EV two power are off.,5494.108200000001,5496.76712
K.,5498.294780000001,5498.574640000001
You'll check the four LEDs power EV one and two are off.,5498.574640000001,5503.032660000001
They're right off.,5505.491180000001,5506.510920000001
K.,5509.688456000001,5509.92834
"Both of you can disconnect your SCUs from the DCM, install the DCM cover, and stow the SCU in the pouch.",5509.92834,5516.465320000001
Good work.,5518.404080000001,5519.143960000001
Complete for EV kit EV one complete as well.,5569.26435,5572.283110000001
"K, Bob.",5574.661660000001,5575.141410000001
"On the crew lock, check the depress pump man ISO valve is closed.",5575.141410000001,5579.128790000001
Depress pump man ISO valve is closed.,5581.3474400000005,5583.686520000001
