Sentence,Global start,Global end
"Thirty second try to Flight director Vincent Lacquer is visible in your view, sitting by him as astronaut Drew Morgan, who will serve as the ground IV today.",469.75,478.25
Last year.,479.5,480.0
So we had another one coming up in about five minutes where we should have solid coverage.,480.0,484.25
Roger.,485.0,485.5
Got it.,485.75,486.40002
"You may hear the voice of NASA astronaut, Johnny Kim, who will be speaking.",486.40002,493.75
He's going to be the Cap Tom today.,494.0,495.75
Hello.,499.5,499.75
"Houston, Roger.",499.75,500.75
You have to go for depress sub eighty.,506.5,508.25
And you go for the crew lock depress sub eighty.,508.25,513.5
And we just got official confirmation that we are go for depressurization.,518.5,521.75
This is expected to debate take about thirty minutes.,522.86,527.5
Depress for Kayla on the UIA switch to depress about an hour to arm.,528.5,532.485
Deepgram's pump power is on.,532.5,535.0
Okay.,537.5,537.75
We're gonna wait for ten seconds.,537.75,540.0
K.,541.63,542.13
Let's switch the depress pump isolation valve to open.,548.0,551.0
Expect an alert zone.,551.0,552.5
"Depress pump, man, ISO valve is open.",553.5,556.25
Okay.,556.62,557.0
"For both of you, Tom and Kayla, check your DCMs, the monitor, the super pressure gauge is less than five decimal five.",557.0,563.0
"If it's number decimal two, Greater than five decimal five open and stop the depressants off the Houston.",563.0,569.0
One copy.,569.0,570.5
Choose copy.,571.0,571.75
When the crew lock is at six expect an alert tone.,575.5,579.5
Copy.,581.0,581.5
Roger?,581.5,581.895
Depressurization is now officially underway.,610.6953125,612.953125
"During the depressurization, the pressure will be taken down to five psi then they'll pause and do a system check with mission control Houston and a suit check to make sure there are no leaks.",613.25,622.71875
"If all goes well as expected, depressurization will continue down to vacuum.",623.109375,627.09375
"They'll do one more check and receive a go to turn their suits to internal battery power, which is the official start time of the space walk.",627.875,635.5625
The psi of the crew lock is now about twelve twelve twelve point two and steadily going down.,639.15625,644.6875
"I introduced you earlier to Flight Director, Vincent Lacquer, our Capcom, Johnny Kim, and our ground IV, Drew Morgan, Another key player in today's operation is Art Thomason, the EVA officer overseeing this mission.",669.875,681.5
"EVA stands for extra vehicular activity, which is a fancy way of saying space walk.",681.8125,686.049995
The two may be used interchangeably during the coverage this morning.,686.25,689.5
Thomason gives a more detailed animated view of the steps Baron and Marsh will take to complete today's operations.,690.0,695.5
Let's take a look.,695.9375,696.9375
"For US EVA seventy eight, Both crew members will be working together to replace a failed s band antenna.",699.1875,705.9375
EV one will be Tom Marshburn wearing the suit with the red stripes EV two will be Kayla Baron wearing the suit with the white stripes.,706.875,715.3125
"EV one will need out five, going up to see the spur and translating on to phase one.",716.625,722.25
There he will begin setting up the robotic arm.,724.125,726.8125
EV two will follow the same path initially.,729.625,731.875
Translate up to phase one and then continue zenith past the failed s band antenna and out t xpress logistics carrier number three.,734.125,743.625
"Once at the worksite, we do two will stow too bad and then retrieve a rigidizable tether.",749.875,758.625
This tether will be installed on the forward face of a logistic carrier and will be used to temporarily stow the degraded antenna as it's brought over to the carrier later in the EVA.,759.125,770.75
"EV1 will set up the robotic arm by installing a portable foot restraint, and then we'll ingress that foot restraint.",773.5,779.75
Get ready for our immersion.,780.125,781.5
"Eighty two will continue some prep work at the Express Logistics Carrier, and then will trend late to a degraded SASSA or S band antenna.",782.875,792.25
Eighty one will then provide guidance to the robotic arm to get him to his next work site.,800.0,806.5
"While EV two will release three connectors that provide heated power, functional power, and data One will put gimbal locks in place.",808.25,821.125
These will prevent the end kind of from moving as it's translated back and forth from t:one over to the Express Logistics area.,821.625,831.125
These four bolts will then be driven by the pistol grip tool.,834.5,838.0
Maybe one didn't have the robotic arm rotation around to the handrail side.,841.25,845.625
I the s rounded panel.,845.625,847.375
"While EV two releases a stanchion bolt that secures the antenna to structure, Once that bolt is released, the crew will work together and free the antenna and EV one will translate on their robotic arm to Express Logistics Carrier number three.",848.625,863.25
Those crew members will work together to temporarily stow this has spanned antenna and that rigidizable tether.,867.25,873.5
He'll then begin to prepare the spare so that it can be brought over to p one.,874.5,879.5
"They'll remove the thermal blanket, stow that out of the way.",879.75,883.75
This provides thermal conditioning for the unit.,884.5,886.75
They each have two bolts leaked to release and they'll be using a special tool called a ride angle drive in order to gain access to those bolts.,887.5,895.0
Eighty two will then get into position to drive the two remaining bolts.,898.5,902.5
Pistal grip tool will be used for that as well.,907.0,909.25
You could call the mask bolt.,909.25,910.75
There's a soft dock to overcome.,910.75,914.75
"Once that is overcome, EV one will gain control of the spare unit and then will ride the arm over to the p one worksite.",915.5,924.25
"Once at the p one worksite, both crew members will work together to soft dock this or will be temporarily held into the truss while e d two drives the stanchion bolt that will secure it in place.",927.75,940.66003
You need to then reconnect the three connectors that provide heater power functional power and data.,945.25,951.25
"EV one will release the four gimbal locks At this point, the antenna will be free to track satellites to allow good communication between space station and the ground.",955.0,968.25
Once the crew is clear of the worksite.,976.25,978.25
They'll perform a checkout on this antenna.,978.25,980.25
Both crew members will then head back to express logistics carrier number three.,981.25,986.0
At this point that we working together to stow the degraded unit back onto the flight releasable attach mechanism or the RAM is the way that these or user orbital replacement units are brought onto the space station.,994.0,1009.0
This one has heater power that helps to keep it alive.,1012.5,1015.5
EV two will drive two bolts to secure it to structure.,1017.0,1020.5
You call the mast bolts.,1022.5,1024.0
"Once those bolts are driven, the final step will be to install a thermal blanket that provides thermal conditioning and keeps this degraded unit available as a spare it's something needed.",1029.0,1040.25
"EV one will then back away from the worksite on the robotic arm and head back towards the truss Maybe two will then gather the bags and tools at the worksite Stoders on here, finding a straight tether.",1043.75,1063.25
So I head back to the airlock stow those bags.,1065.75,1069.75
"Meanwhile, TV One will be getting off of the robotic arm.",1070.5,1073.75
"And remove the portable foot restraint, and he'll return it to the starboard seated cart.",1077.0,1083.25
This is where he picked it up at the beginning of the EBA.,1083.61996,1087.0
One will then head back to the airlock as well.,1094.5,1097.0
"Both ingress, and this will conclude US EVA seventy eight.",1098.0,1103.5
That was EVA officer Art Thomason providing a voice over for the animation describing today's tasks.,1114.8,1120.5
We're back live in the equipment lock of the crew airlock.,1120.5,1123.255
Rajatari in the green shorts on the left of your screen and Mark Van de High on the right.,1124.5,1129.0
Marshburn and Barron are on the other side of the hatch and the crew lock as depressurization is underway.,1129.0,1134.0
Pressure is nearing five psi at which point they'll pause and do some systems checks.,1134.0,1139.0
"This will be the two hundred and forty fifth space walk in support of space station assembly, maintenance, and upgrades.",1148.6799999999998,1160.75
It will be the fifth space walk for astronaut Tom Marshburn.,1160.75,1164.0
He completed twenty four hours and twenty nine minutes of space walking time in his previous four EBAs.,1164.0,1168.5
It'll be Kayla Barron's first day of walking her career.,1169.0,1172.0
"This is the first space walk of expedition sixty six, which began back in mid October, and today's operation will ring in the thirteenth space walk of twenty twenty one.",1172.245,1180.75
"Okay, Kayla.",1189.9650000000001,1190.75
We're seeing five psi here.,1190.75,1192.5
So you can take the depress pump manualizations out to close and expect alert tone.,1192.5,1197.0
The depress pump man ice valve is closed.,1197.0,1199.675
Apoquel.,1200.0800160549998,1200.5800160499998
Thanks.,1200.6397084399998,1201.1397083999998
So both of you switched to display to status until you see lead quick lead check question mark displays.,1201.2793568999998,1207.2969349999998
Go on and copy.,1207.4766224999998,1208.3750599999998
NASA astronaut Mark Van Ahi is now walking our space walkers through some system checks.,1212.8281849999998,1217.3750599999998
One of the things.,1217.8281849999998,1218.7100599999999
Good.,1219.8594349999998,1220.2656849999998
Switch display to yes.,1220.2656849999998,1221.5469349999998
Hold for two seconds and follow the display instructions.,1221.5469349999998,1224.2500599999998
You get two months.,1283.8125599999998,1284.6875599999998
We check complete photo to accurate or do you view it?,1284.6875599999998,1287.3750599999998
One of the same.,1287.5625599999998,1288.3600599999997
K.,1290.3125599999998,1290.5625599999998
I think you both can tell me that your o two actuators are in EVA after the load checks complete.,1290.5625599999998,1295.7500599999998
Any work.,1295.8750599999998,1296.6250599999998
Does that affirm?,1296.7500599999998,1297.5000599999998
And So it's going to EVA.,1297.6250599999998,1299.8750599999998
EV two zero two operator is an EVA.,1309.1250599999998,1311.9375599999998
Copy.,1313.5625599999998,1313.7500599999998
O two operator for EV two is an EVA.,1313.7500599999998,1315.6875599999998
"Tom, I You may have already set this for any catches.",1315.6875599999998,1318.3750599999998
Not yet.,1318.6250599999998,1319.3750599999998
Being worked for easy ones.,1320.1250599999998,1321.5000599999998
Let me get my suspicion out of this earlier.,1334.0000599999998,1337.3750599999998
And I'm getting a message for an o two actuator fault.,1361.6250599999998,1364.8750599999998
Yeah.,1367.2500599999998,1367.5000599999998
That typically happens when you put it when it's not completely in position.,1367.5000599999998,1370.5000599999998
"So try to get it all the way into the correct position EVA, and it should say it was a regular EVA, expecting a little bit.",1370.5000599999998,1376.2500599999998
I can press.,1377.5000599999998,1378.3750599999998
"This face lock was originally scheduled for Tuesday, November thirtieth.",1411.0000599999998,1414.1250599999998
"However, the evening before NASA received received a debris notification.",1414.3750599999998,1418.1250599999998
Open.,1422.0000599999998,1422.5000599999998
Both of you can expect an alert zone.,1422.5000599999998,1424.2500599999998
The front panel isolation valve is open.,1424.2500599999998,1427.7500599999998
Okay.,1428.3750599999998,1428.7500599999998
Stand by.,1428.7500599999998,1429.5000599999998
Okay.,1436.5000599999998,1436.7500599999998
The emergency m tab over here is open for both of you months or the super pressure gauge stays less than five decimal five.,1436.7500599999998,1443.1250599999998
Copy.,1443.1250599999998,1443.6250599999998
Copy.,1446.0000599999998,1446.5000599999998
And the crew lock is at two psi.,1448.3750599999998,1450.3750599999998
We're gonna keep change the depress pump manualization valve back to close.,1451.0000599999998,1455.7500599999998
Two copies at two psi will take the depress pump in as a valve to close.,1456.2500599999998,1460.7300599999999
That was astronaut Mark Van de High communicating that the checks were good.,1468.0000599999998,1472.0000599999998
"After the planned hold at five psi, we've continued to bring the crew lock down to vacuum.",1472.2500599999998,1476.7400799999998
It's now at about four psi.,1476.7500599999998,1478.2500599999998
"NASA originally had planned on this spacewalk for Tuesday, November thirtieth, but the evening before NASA received a debris notification for the International Space Station.",1488.5000599999998,1497.0000599999998
"Due to the lack of opportunity to properly assess the risk, it could pose to the astronauts.",1497.0000599999998,1502.0000599999998
Teams decided to delay the spacewalk until more information was available.,1502.2500599999998,1506.0000599999998
However NASA determined that the orbit of the debris did not pose a risk to the scheduled spacewalk by Tom Marshburn and Kayla Barron or to the International Space Station Operations.,1508.2500599999998,1517.5000599999998
Delaying the spacewalk provided an offer duty for NASA to evaluate the risk from the debris notification.,1518.5000599999998,1523.2500599999998
The space station schedule and operations were able to easily accommodate the delay of the spacewalk.,1524.0000599999998,1529.0000599999998
"Even though the SASSA became faulty, the crews had no trouble communicating with mission control in Houston.",1604.7500599999998,1609.7500599999998
The International Space Station has several built in redundancies.,1610.2500599999998,1613.0000599999998
"So in the event that something happens, they always have a way of communicating of the crew.",1613.2500599999998,1618.5000599999998
"Even though this antenna becoming faulty hasn't had a big impact on the astronauts, emission managers decided to go ahead and plan the spacewalk to ensure communications in redundancy.",1626.2500599999998,1634.7500599999998
"K, Kayla.",1694.0000599999998,1694.7500599999998
We're seeing the crew lock at two p s I.,1694.7500599999998,1696.7500599999998
Go ahead and change the depress pump manualizations.,1696.7500599999998,1699.7500599999998
And report your initial tether configuration for egress.,1706.0000599999998,1709.0000599999998
Jared in work.,1710.7500599999998,1713.0000599999998
"Tom, would you like me to start, or would you like to go for it?",1715.5000599999998,1718.0000599999998
"Oh, start.",1718.0000599999998,1718.3333599999999
They just need my voice cover.,1718.3333599999999,1720.5000599999998
Roger?,1721.0000599999998,1721.5000599999998
Goodness.,1721.5000599999998,1722.0000599999998
"The three d one on the right, my right hand reinstender.",1724.0000599999998,1728.2500599999998
My weight tether is closed and locked.,1729.0100599999998,1732.5000599999998
I took them my weight tether.,1732.7500599999998,1735.0000599999998
It's closed and locked on caleb.,1735.5000599999998,1738.2500599999998
"Into her hook for a rebate tether back, and her hook is closed and unlocked as well.",1738.6350599999998,1745.2500599999998
I'll go into my left.,1746.5800599999998,1748.0000599999998
"And on my left, I left the Ring extender, is on my red hook, which is closed and locked.",1749.5000599999998,1758.5000599999998
"Going to the red reel, my yellow hook is closed and locked on the green reel.",1759.2500599999998,1766.5000599999998
The green hook is closed and not locked on the red reel.,1767.5000599999998,1772.5000599999998
My anchor hook on the funeral on the along any workstation on lock.,1773.0000599999998,1780.5000599999998
Roger.,1785.5000599999998,1786.0000599999998
"And for EV two, I have a small weight tether.",1786.0000599999998,1790.2500599999998
It is printed with the small hooks.,1790.2500599999998,1792.9651599999997
"To my right D Ring extender, a skate close slider lock.",1792.9651599999997,1796.6501599999997
My waist tether large circle is attached to the air,1796.6501599999997,1800.0001199999997
Locked earring extender.,1800.0400980269997,1801.2598855999997
That's gate closed slider locked.,1801.9591043999997,1803.8575418999997
My red hook is attached to my right earring extender.,1804.6759011999998,1808.8516824999997
"Get closed, finder locked.",1811.0548074999997,1812.9923074999997
My red reel is unlocked.,1813.7735574999997,1815.3907449999997
Yellow hook is attached to my green reel.,1816.4532449999997,1819.0313699999997
"It closed, blind or locked.",1819.3907449999997,1821.1719949999997
My green reel is unlocked.,1821.6251199999997,1823.2501199999997
"My green hook is attached to my red reel, and my green hook is unlocked.",1824.3126199999997,1828.4063699999997
"And my acre hook, as Tom reported, is attached to his waist tether large hook.",1830.7657449999997,1837.0601179999996
Okay.,1837.4376199999997,1837.9063699999997
Cool.,1837.9063699999997,1838.3751199999997
Both have swapped.,1838.3751199999997,1839.4688699999997
Okay.,1841.4688699999997,1841.7501199999997
That sounds like a good config.,1841.7501199999997,1843.0938699999997
Let me check with Houston to see if they have any questions.,1843.0938699999997,1845.2813699999997
Houston Houston airlock on one.,1848.8126199999997,1850.8126199999997
Any questions about the tether config?,1850.8126199999997,1853.1563699999997
"Hey, good morning, Mark.",1854.4063699999997,1855.2501199999997
We heard a good configuration.,1855.2501199999997,1856.3438699999997
Alright.,1859.2188699999997,1859.5001199999997
Sounds great.,1859.5001199999997,1860.0626199999997
Thanks.,1860.0626199999997,1860.5626199999997
"And for and Tom, when the crew lock EPDT is about zero, you can expect an alert tone.",1862.0938699999997,1869.3751199999997
And Let me know when the EV hatch delta crane shows less than point five psi.,1869.3751199999997,1874.1251199999997
Copy.,1874.6876199999997,1875.0626199999997
We're showing one point two right now and same on the gauge.,1875.0626199999997,1879.6251199999997
"Mark Vanda Hai, a suit IV for this operation just confirming with our spacewalkers that they have good tether configuration as the crew lock goes down to vacuum.",1887.1251199999997,1896.0001199999997
We're at about one point two psi for now.,1896.2501199999997,1898.6876199999997
"Earlier this morning, Barron and Marshburn complete it a pre pre breathe exercise.",1911.3751199999997,1915.9376199999997
"They breathe with a hundred percent oxygen, not yet in their space suits just through a mask to purge the nitrogen from their bodies.",1916.6876199999997,1923.0626199999997
The next portion of that exercise is to involve the next portion is to do some in suit light exercise or aisle this time in their space suits.,1923.5001199999997,1933.8751199999997
So it's all completed before we went on air today.,1934.3751199999997,1936.8751199999997
These are movements that they did as another way of increasing their metabolic rate and purging excess nitrogen from their blood.,1939.6251199999997,1945.6251199999997
Helps them acclimate the body to the lower pressure of the suit.,1945.7501199999997,1949.0001199999997
Doing so causes a space walking astronauts to avoid getting the bends or decompression sickness.,1951.8751199999997,1956.8751199999997
This is something that scuba divers on Earth may be familiar with.,1957.1251199999997,1960.1251199999997
We're talking now about the psi or the pounds per square inch in the crew lock.,1982.7501199999997,1986.7501199999997
It's currently at about one point one.,1986.7501199999997,1989.5001199999997
We experienced here on the ground fourteen point seven at normal operating pressure.,1990.1251199999997,1994.3751199999997
The spacesuits are pressurized to about four point three psi.,1995.1251199999997,1998.5001199999997
That's about what you would experience if you were standing at an elevation of roughly thirty thousand feet here on Earth.,1999.1251199999997,2004.7501199999997
"You're getting a live view of NASA astronauts Rajatari and Mark Vanda Hai, Charlie on the left, Vanda Hai on the right, They're known as the suit IVs and are assisting Marshburn and Barron in the they assisted them in the suit up process.",2088.5001199999997,2102.7501199999997
"In addition to the suit IVs up in space, we also have a team of people here in mission control who will support Marshburn and Barron today Vincent Lacour is the lead flight director for today's NASA Space Walk and NASA astronaut Drew Morgan is serving as the ground IV.",2103.7501199999997,2118.2501199999997
Ground Ivy is the one who communicates with Marshburn and Barron during his face walk while the Capcom is the person who communicates with the crew staying inside.,2118.5001199999997,2126.23514
You'll likely hear Morgan's voice quite often as the spacewalks move through the procedures of the day.,2126.7501199999997,2131.2501199999997
It is showing just the other point of eight.,2213.0001199999997,2215.5001199999997
Perfect.,2217.0001199999997,2217.2501199999997
Copy.,2217.2501199999997,2217.74014
"Of course, we can't forget about European space agency astronaut Matthias Mauer.",2237.7501199999997,2241.7501199999997
"He's not visible now, but he will be operating the robotic arm during today's spacewalk.",2242.0001199999997,2246.5001199999997
NASA astronaut Tom Marshburn will take the robotic arm to and from the express logistics carrier number three.,2247.0001199999997,2252.5001199999997
Depressurization is still under way.,2273.0001199999997,2274.8751199999997
The crew lock is sitting at about zero point seven psi.,2274.8751199999997,2278.0001199999997
Two point seven.,2279.7501199999997,2280.7501199999997
Rajatari on the left of your screen was selected to be an astronaut at the same time as first time spacewalker Kala Verint.,2338.5001199999997,2343.83342
They were both selected to the astronaut corps in twenty seventeen and are a part of the turtles astronaut class.,2343.83342,2350.0001199999997
They're both the first of their class to fly to space.,2350.5001199999997,2353.0001199999997
Jade is showing point six.,2355.0001199999997,2357.0001199999997
How many point six?,2357.0001199999997,2358.7501199999997
NASA astronaut Mark Vanda Hai on the right has quite a bit of space walking experience himself even though he's not space walking today,2394.0001199999997,2400.00022
"He's conducted four space walks previously, totaling twenty six hours and forty two minutes, a record that Tom Marshburn will no doubt talk today.",2400.47995633,2408.136939
We will be taking your questions throughout the six and a half hour operation today.,2462.50022,2466.37522
So if you have any questions about the space space suits or the replacement of the antenna system today.,2466.37522,2471.87522
Head on over to Twitter and submit yours using hashtag ask NASA.,2471.87522,2475.56272
"Hey, Tom.",2551.25022,2551.62522
We are showing less than twenty five psi.,2551.62522,2554.00022
"You're go to open the hatch, but after you unlatch the hatch, then you pause a second before opening and storing the EV hatch.",2554.37522,2561.12522
I'll be going open the hatch.,2561.50022,2562.8052199999997
And pausing for a second before actually opening it.,2563.37522,2567.62522
It's happy.,2570.00022,2570.75022
Last or last order?,2582.75022,2585.50022
I don't need the hatch.,2588.62522,2590.00022
"Let me know if you'd like me to adjust my body position, Tom.",2596.25022,2599.12522
Okay.,2599.12522,2599.62522
I'm working between the handle and the That is correct.,2600.37522,2605.37522
It's not letting me know when you got that hatch stowed.,2617.50022,2619.75022
And the hatch is stowed in the hatch keeper.,2625.00022,2627.37522
K.,2629.00022,2629.25022
The emergency m p m is closed.,2629.25022,2631.00022
Tom and Ken will go crush it out there today.,2631.00022,2632.75022
We're really looking forward to seeing the safety back in side to celebrating your successes.,2632.75022,2635.87522
Take care of yourselves.,2636.87522,2638.00022
"And with that, Drew, or where are you?",2638.00022,2639.87522
Have a good day with them.,2639.87522,2640.75022
"Hey, Mark.",2640.75022,2641.87522
"Good day, Drew.",2641.87522,2642.7051899999997
"Hey, thanks Mark, Roger, for getting us to this point.",2645.37522,2648.12522
"Tom, Kayla, good morning.",2648.50022,2649.75022
We are all very excited to be with you.,2649.75022,2652.0001899999997
We are in the post depress portion of the cue card now.,2652.12522,2654.87522
"And with that, on your DCMs, if you would switch power to battery, stagger your switch drawers, and you can expect a warning tone if that Confirm.",2654.87522,2679.00022
You're in that?,2679.00022,2679.75022
What isn't that?,2680.00022,2681.00022
I'm there.,2681.00022,2681.75022
Okay.,2685.50022,2686.00022
And I understand you guys are both in battery if you'd check that your display switches are functional.,2686.00022,2691.00022
And work.,2693.50022,2694.25022
Your switch is functional?,2695.25022,2696.25022
Switch is functional for one.,2696.50022,2698.00022
"Okay, Kayla.",2700.00022,2700.50022
"For you, on the UIA, if you'd switch power for EV one and EV two to off OFF.",2700.50022,2706.00022
Both.,2706.75022,2707.00022
And then verify that all four LEDs are out.,2707.00022,2709.75022
Roger and Mark.,2711.50022,2712.50022
Our four EV one and two is off.,2717.25022,2720.50022
All four LEDs are off.,2720.75022,2722.50022
Okay.,2724.75022,2725.25022
Copy.,2725.25022,2725.75022
"And then on your DCM, you can disconnect your SCU from your DCM.",2726.75022,2731.00022
Okay.,2734.00022,2734.12522
I think.,2734.12522,2734.75022
Work for q.,2735.75022,2736.75022
DCMs or my SDU is disconnected from the DCM and working on getting it in the pouch.,2744.50022,2749.50016
Okay.,2750.75022,2751.25022
And the PC and cover is back in place.,2751.50022,2753.50022
Okay.,2755.00022,2755.25022
Copy.,2755.25022,2755.50022
"You guys are working the covers, and the DTM covers as well as the SUs into the pouch.",2755.50022,2761.25022
And I have a Two p high message.,2765.18018,2776.50022
"That's expected, Drew.",2779.75022,2781.50022
"Yep, Kayla.",2784.50022,2785.00022
We're tracking and that's expected.,2785.00022,2787.00022
"Yeah, Kayla.",2789.75022,2790.25022
That's an expected message.,2790.25022,2791.62516
We'll just you're gonna breathe it down a little bit.,2791.62516,2793.75022
Yep.,2795.00022,2795.50022
And my SCU is stowed in the pouch.,2796.50022,2799.25022
My DCM cover is in place.,2799.25022,2801.50022
"And for EV one, I assume you're using the pouch and just getting it out of my way.",2802.75022,2809.25022
Alright.,2815.50022,2816.00022
Okay.,2820.50022,2821.00022
It sounds like you're both in a good configuration there for free crew.,2821.00022,2824.15512
That's complete.,2825.25022,2826.00022
That's complete for one.,2826.00022,2827.25022
Okay.,2827.75022,2828.25022
Copy.,2828.25022,2828.50022
"And then, Kayla, if you could take the depress pump manual isolation valve to close.",2828.50022,2834.08012
The depress for me and ISO valve is closed.,2836.50022,2839.00022
Okay.,2842.25022,2842.75022
Alright.,2842.75022,2843.00022
"Then if you guys would both check your TCVs, and we're gonna take those to max hot and that's toward your head.",2843.00022,2850.00022
And work.,2853.75022,2854.50022
"A five fifteen AM central, the thirteenth spacewalk of the year, and the first spacewalk of expedition sixty six has officially begun.",2858.75022,2865.75022
Copy.,2868.50022,2869.00022
Let's switch your waters to the on position that's towards your body.,2869.00022,2872.25022
Water is on for one.,2876.00022,2877.25022
EV two water is on.,2877.25022,2878.75022
The space walkers are ahead of schedule.,2878.87522,2881.00022
They originally scheduled to begin on the six o'clock hour there about an hour ahead.,2881.00022,2885.00022
One blank right off.,2886.50022,2888.00022
Three b two DCM is blank right off.,2888.75022,2891.75022
Okay.,2893.50022,2893.75022
Copy.,2893.75022,2893.87522
You guys can set your TCVs as desired if you just give us an estimate of where you're setting.,2893.87522,2898.50022
"One, setting a seven, six.",2903.25022,2907.00022
"And for two, I'm also gonna start out at six.",2910.25022,2913.00022
Okay.,2916.00022,2916.50022
Copy both at If you would check your pursuit gauge and let us know what you see.,2916.50022,2921.00022
Pursuit gauge for one is four point two.,2921.00022,2925.75022
Four two eight is four point four and slowly decreasing.,2927.00022,2930.50022
Okay.,2939.00022,2939.50022
"Copy, guys.",2939.50022,2940.00022
"Those are good numbers, and we are probably gonna be coming out right around son will be coming up shortly.",2940.00022,2946.50022
"So visors as required as you see out there, we will be coming out over South America.",2947.00022,2952.25022
Copy.,2955.50022,2955.83352
"And it is dark outside right now, Kayla.",2955.83352,2958.50022
Okay.,2958.50022,2959.00022
"Okay, Tom.",2966.50022,2967.50022
Yeah.,2967.50022,2967.75022
You are go to open up hatch thermal cover.,2967.75022,2970.50022
And you can just release that hook from the d ring and then attach it to that stowage tether point that you see there.,2970.6201499999997,2976.1669199999997
"And if you just make sure that you cinch the straps, so you'll see about six lines And that did work?",2976.1669199999997,2983.75022
"Five fifteen AM central time, six fifteen AM eastern time is the official start time of the spacewalk, marking the beginning of the two hundred and forty of spacewalk in",2989.27012,3000.0001199999997
Support of space station assembly and maintenance.,3000.0400980269997,3002.1387919
Barron and Marshburn are expected to spend about six and a half hours replacing a faulty communications antenna system called the SASSA.,3008.4844949999997,3014.8282449999997
On the port one trust structure.,3015.0001199999997,3016.5001199999997
Grande V.,3017.0782449999997,3017.5938699999997
Drew Morgan told the spacewalkers to expect an orbital daytime.,3017.5938699999997,3020.6563699999997
And I can see six lines of this code.,3031.7813699999997,3034.1876199999997
Copy.,3036.3126199999997,3036.5938699999997
I'll place you on open the thermal latch.,3036.5938699999997,3041.1251199999997
The thermal cover.,3041.6876199999997,3042.6563699999997
