Sentence,Global start,Global end
"Okay, Johnny.",452.27,452.78998
We thought we all.,452.78998,453.38998
Thanks so much for the rewards.,453.38998,454.66998
Understand.,454.66998,455.16998
No impact on EVA.,455.63,456.69
Good to know.,456.88498,457.705
The crew is continuing to work through their in suit light exercises.,493.885,498.145
Fairlock Houston space ground one that completes the ten cycles of in suite light exercise.,520.3,526.24
You are go for step five in the Amy pre breathe.,526.69995,529.815
And the crew has completed their cycles of those aisle exercises.,543.36,546.74
"The next steps for them will include continuing to step through procedures ahead of depressurization, part of which will include getting their safest or simplified aid for EVA Rescue installed on the back of their space suits.",552.065,564.815
The SAFER is essentially a jet pack that could be used in the very unlikely situation that a crew member were to become untethered.,565.59503,572.38
"And we also have United Arab Emirates astronaut Sultan Almejati, floating on one four step seven, and waiting on your door for step eight.",658.565,667.119995
"Again, both Rubio and Alnaudati helping to step through procedures with the crew as they continue preparations to exit the Quest airlock later this morning.",688.735,698.09
"Frank, step eight is in work.",700.875,702.715
It's gonna take about ten minutes.,702.715,704.415
You are go to proceed in step nine.,704.5550000000001,707.455
We'll let you know when step eight is complete.,707.674995,709.534996
I'm sorry.,710.560005,711.200005
Step seven.,711.6,712.16
We'll let you know when step seven will be back as on and proceeding with somebody.,712.16,715.060005
"And getting a good view of some of the tools that will be used during today's spacewalk, you did see the space drill or the pistol grip tool, which will be utilized quite heavily throughout today's spacewalk.",723.225006,734.35
We're also seeing some of the tethers float.,737.015,739.515
Those will be utilized to ensure that the crew is attached to the International Space Station at all times.,740.135,745.19499
And Rubio is working to get those tools secured to NASA astronaut.,836.225,840.565
Woody Hoberg's space suit.,842.625,844.405
And Rubio now moving over to get those tools in place on Steve Bowen's space suit.,905.1949999999999,911.2950000000001
"And he's being assisted by UAE or United Arab Emirates, Soton, Salayati.",920.065,924.8050000000001
"Alnaudis on the left of your screen, and Rubio's on the right.",927.31,930.6100200000001
"As the crew continues to step through those procedures to get tools, secured safely to their space suits.",1027.33502,1034.34
We do have a video that will be an overview of today's spacewalk.,1034.34,1038.52002
Where the duo will exit the stay station's Quest airlock to install an upgraded International Space Station roll out solar array on the one a power channel on the starboard trust of the station.,1039.065,1050.16
So let's learn a little bit more about what the crew will do during today's spacewalk.,1050.22,1054.32
"This video is for the IsisS roll out solar ray or Irosa, one a, and Stolie VA.",1057.43503,1063.21503
"Steve Bowen, EV one, with the red stripes, egresses and receives a crew lock bag and puts it on his body restraint tether.",1063.59,1070.65
"EV two with white stripes, Whitney Hoberg, egresses with the acrylic bag on his body restraint tether and closes the thermal cover.",1071.365,1078.66498
EV one translates up the forward face of the truss and goes starboard.,1079.96,1083.66
"He stops to configure safety tether EV two follows a similar translation path and goes to the port, crew equipment, translation aid cart, to temporarily stow his bag and retrieve an articulating portable foot restraint.",1083.96,1097.24
"Meanwhile, EV one translates to thyrosa carrier, stows his bag, and retrieves his pistol grip tool.",1097.78,1104.805
"EV one begins preparing Irosa for removal from the carrier, first releasing a restraint bolt on the upper Irosa.",1105.425,1111.925
EV two relocates the foot restraint and installs it on the space station's robotic arm.,1113.03,1119.05005
"EV two ingresses the foot restraint, and then the arm will move them away from the truss.",1119.43005,1125.0149999999999
EV one translates to the lower rosa and releases its first restraint bulb.,1126.35504,1130.6950000000002
"He releases both anti rotation devices back on the upper eye rosa, and then will stow them in the crew lock bag.",1130.98,1138.76
"On the robotic arm, EV two is flown over to access two sets of volts on the boom end of the upper Irosa.",1141.355,1154.62
The first two bolts will allow the boom deployment system rollers to be moved into place to help with the array deployment later in the spacewalk.,1155.725,1164.065
The second two bolts will release two of four mechanisms that hold the erosa and its roll configuration.,1167.75,1173.865
"EV one partially releases the upper eye rosas restraint bolt and installs the first of two handling aids called scoops, and prep for removing Irosa from the carrier.",1175.20496,1185.38
The arm flies EV two over to the hinge end of the upper Irosa and both crew members work to release the final bolt holding it to the carrier.,1186.39996,1194.615
"EV one installs a second scoop, an EV two lifts the IRosa off with the carrier.",1194.995,1199.975
"After several maneuvers on the robotic arm, EV two will arrive at the one a mod kit work site.",1209.375,1215.61
"During these maneuvers, EV one will pick up the temporarily stowed bag from the port cart and reconfigure both crew's safety tethers.",1216.07,1223.61
On his way to meet e b two at the Mod kit.,1224.095,1227.395
Both crew will then work to install Irosa onto the one a mounting bracket.,1234.02,1239.079998
The crew will release the scoops and EV two will move into position to release the final bolt holding Irosa in its folded position.,1245.695,1252.89
"Once released, EV one will hold Irosa close while EV two egresses his foot restraint and gets into position.",1254.07,1260.555
Both crew will then work together to unfold Irosa and secure the right side onto the mounting bracket.,1261.735,1266.950005
"Once secured, EV two will drive two hinge bolts that hold Irosa in the unfolded position.",1268.21,1273.590004
EV two will then move away from myrosa to reconfigure a safety tether on the arm.,1274.875,1279.774994
EV one works to drive eight bolts to fully secure the Irosa to the mounting bracket.,1280.155,1285.61
Both crew will then work to electrically connect the new Irosa to the ISS power system.,1290.595,1295.495
"They'll first attach four connectors to Irosa, then both will move to either side of legacy array to disconnect the old array and connect a white cable.",1296.115,1305.69
This will allow power to flow from both the new Irosa and the legacy array to the space station power system.,1305.909996,1311.994995
"At this point, EV one moves into a deployment viewing position and EV two will release the final two bolts restraining Iroza in the undeploid position.",1320.45,1329.145
Iroza will deploy over the next six to ten minutes.,1329.845,1332.95
"During deployment, EV one translates back to thyroza carrier to reconfigure the carrier beams that previously held the upper Irosa.",1333.49,1341.465
"These beams need to be rotated out of the way to allow access to the lower Irosa on the second EVA Once deployment is complete, EV two will release two bolts that allow the rows of blankets to become tensioned.",1343.205,1358.02
"EV two then cleans up the mod kit worksite, retrieving his crew lock bag and heads to the carrier to help EV one with the carrier beams.",1359.335,1367.595
The crew members work together to release the bolts holding the beams in place.,1371.24,1375.02
Then they will rotate the beams out of the way and secure them back down.,1375.455,1380.035
This is the last task in the first DBA.,1381.375,1383.84999
Both crew will clean up the worksite and translate back to the airlock.,1392.2649999999999,1396.125
They will clean up their tethers on the way They will then work to ingress and begin repressing the airlock.,1396.745,1404.2
This will finish the first of two EVAs.,1404.66,1407.16
And that was an overview of what we can expect during today's space walk.,1415.88,1419.9
"On your screen here, on the top right, you see NASA astronaut Frank Rubio, continuing to step through procedures to get the crew ready to head out of the airlock later this morning.",1422.3600000000001,1432.205
"And towards the lower left of your screen, you see United Arab Emirates, astronauts, Soltan, Al Nayati.",1434.65,1440.59
"He's working alongside Rubio to who will prepare to get the simplified aid for EVA, rescue, or safer installed.",1443.575,1450.875
"Once the safers are installed on both Hoburg and Bowen, the crew will move through the airlock and start depressurization procedures.",1463.0749799999999,1473.6100000000001
"Copy, Frank.",1524.61002,1525.51
Zero zero zero nine.,1525.73,1527.19
Getting a good view inside the backside of the extra vehicular mobility unit or EMU.,1579.9850000000001,1585.925
Those are the space suits that the crew will be wearing during today's spacewalk.,1587.28,1590.72
"They're essentially a mini life support system and provide all of the environment protection, mobility, and communications for the crew members during the space walks.",1590.72,1599.6750200000001
"And as Rubio and Alnaudati continue to step through those procedures ahead of getting the crew ready to begin depressurization, we do have some statistics to go through today for our space walk.",1706.57,1718.2649999999999
Today's space walk will be the ninth Spacewalk for NASA astronaut Steve Bowen.,1719.2849999999999,1724.01
He has a total spacewalking time of fifty four hours and nineteen minutes.,1724.63,1729.77
"And for NASA astronaut woody Hoberg, this will be his very first spacewalk.",1730.165,1733.94495
"Today's spacewalk will be the two hundred and sixty fourth Spacewalk in support of Space Station Assembly, maintenance, and upgrades, and will be the seventh Space Station Space Walk this year.",1734.725,1744.87
And this will be the fifth spacewalk for Expedition sixty nine.,1745.20496,1749.065
Station on one four seven eleven time one two one four.,1783.79504,1787.42
"And we copy, Frank?",1791.4,1792.62
"And if you're just joining us this morning, we have two spacewalker preparing to exit the International Space Station's Quest airlock to install a new ISS rollout solar array.",1890.42,1900.885
"Those space walkers are NASA astronaut, Steve Bowen, who you see in the center of your screen there.",1902.950005,1907.93
Eighteen.,1909.135,1909.535
A set of stamp stores are zero zero two two and zero zero two zero.,1909.535,1913.555
K.,1916.095,1916.595
"Copy, Frank.",1916.655,1917.455
Good numbers.,1917.455,1918.195
"And our other spacewalker today is NASA astronaut woody Holberg, who will be completing his very first spacewalk.",1927.415,1933.035
"Also in The equipment airlock is NASA astronaut Frank Rubio, as well as United Arab Emirates, astronauts, Soltan, Al Nayati.",1940.37,1950.775
They're continuing to step through procedures with the crew ahead of getting them into the crew airlock for the depressurization sequence.,1951.98,1958.79999
"Back in the International Space Station Flight Control Room, the orbit two team is ready to support today's spacewalk.",2003.79,2009.56999
Under the direction of flight director Diane Daily.,2009.9850000000001,2012.805
Station on one four step twenty one time one two one eight.,2022.37999,2026.48
"And copy, Frank.",2033.95999,2035.09999
"In addition to flight director Diane Daily, the rest of the orbit two team is supporting here from Mission Control Houston as well to her right as the cap Her right at the CAPCOM Council is the Ground IV, and that is Canadian Space Agency astronaut, Jenny Gibbons, So I'll serve as the spacewalk communicator who will talk directly with the crew during the spacewalk helping them choreograph timelines and procedures.",2078.185,2105.2200000000003
"And to her right is NASA astronaut Nick Hague, who is the capcom.",2106.075,2110.975
"You'll hear him communicating with crew up until the point of depressurization this morning, at which point the ground IV will take over, communi communicating with our spacewalking duo.",2111.755,2121.44998
Everything continuing to go smoothly this morning.,2202.06003,2204.46002
"The next major milestone that we can look ahead to is the installation of the simplified aid for EVA Rescue or SAFers, essentially this the space jet pack.",2204.46002,2213.965
This is installed as a precautionary measure in the very unlikely event that a crew member were to become untethered from the International Space Station.,2215.70502,2224.12997
This jetpack would allow them to get back to the space station.,2225.535,2228.915
"Following safer installation, we can look ahead to depressurization.",2237.45,2241.31
"First, the crew will move to the crew lock section of the Quest Airlock, and depressurization will occur in a two stage fashion.",2242.80502,2251.225
"First, the crew lock will be taken down to five pounds per square inch of pressure.",2251.72998,2255.59
"At this point, they'll pause depressurization to do a systems check.",2256.05,2259.91
And then station Houston on one.,2260.03497,2262.375
And we are seeing all the audio in rubio work together to install the SAFER.,2301.225,2305.4049999999997
"Hey, Frank.",2307.19998,2308.02
I've got one go back for you.,2308.16,2309.7799999999997
"Step eight, we owe you a go.",2310.0,2312.0
Your go to turn off the heck.,2312.24,2313.68
"It's, just If you wanna turn off echoes on both EVs, that'd be great.",2313.68,2317.65497
"Oh, thanks so much.",2318.795,2321.33496
"Again, Almei Adi and Rubio now working together to install the safer, simplified aid for EVA Rescue on NASA astronaut, Steve Bowen space suit.",2330.675,2339.9
And Rubio and Almejati working to get that SAFER installed on NASA astronaut Steve Bowen's space suit.,2511.725,2519.49
"For today's spacewalk bowen is designated EV one And he'll be wearing this space suit with the red stripes, which you can see on your screen there.",2522.27,2531.30501
"Woody Hoberg will be designated EV two, and we'll be wearing an unmarked Space suit.",2532.005,2536.97
"Once both safers are installed, The next milestone that we can look ahead to is depressurization and ultimately when the crew will then exit the International Space Station's Quest Airlock.",2611.105,2621.68
They'll then work together to install an upgraded International Space Station roll out solar ray on the one power channel on the starboard truss of the International Space Station.,2624.785,2635.7
The irises were delivered on a SpaceX drag in cargo resupply craft on Monday to the space station.,2652.53,2659.465
"Rubio and Alnaudati continuing to get the Safer, simplified aid for EVA Rescue installed on NASA astronaut Steve Bone suit.",2758.425,2766.49
"Following installation of the SAFER, Bowen will be moved to the crew airlock for depress.",2767.885,2773.585
And Bowen now being moved into the crew airlock.,2832.82498,2835.565
"Next up, Rubio and Alneotti will work together to get Hoberg's SAFER installed?",2838.025,2843.58002
And Rubio and Alnaudati now going to work together.,2931.84,2934.9
To get the SAFER installed on Hoberg's space suit.,2935.235,2938.21497
"Again, he'll be designated EV two when he's wearing the space suit with the unmarked space suit this morning.",2939.95496,2946.43994
As Rubio and El Nayati continue to step through those procedures to get the SAFER installed.,3042.735,3047.535
We can take a quick look ahead at what's to come.,3047.535,3050.114998
"Following getting the SAFER installed, both crew will be moved into the airlock to begin the depressurization process.",3051.579998,3058.879997
The de the depressurization of the airlock is done in a two stage process.,3059.835003,3064.175
"First, the crew lock will be taken down to five pounds per square inch of pressure, At this point, depressurization will be paused to do a systems check following this depressurization will resume and continue all the way down to you.",3064.795,3079.715
"Now once vacuum is reached, the two spacewalk space walkers will complete suit and communication checks.",3080.09499,3086.26
"Before placing their spacesuit on internal battery power, which will officially mark the start of today's spacewalk.",3086.420006,3092.92
"A US spacewalks start and end time is measured from the time the crew places their space suit on internal battery power all the way up until the time repressurization occurs, and they're back inside the crew lock following completion of their spacewalk.",3095.405,3109.25
We are expecting today's spacewalk to last about seven hours.,3110.425,3114.045
"And here in Mission Control Houston, NASA flight director Diane Daly did just pull the team of flight controllers on console, and everything is looking good.",3161.405,3170.46
We are go for today's spacewalk.,3170.46,3172.4
Rubio now going to work to get Bowen moved into the crew airlock.,3287.295,3291.555
"Hoberg rather, Boeing currently is in the, crew airlock already.",3292.8,3297.3
Both Bowen and Hoburg now in the crew airlock.,3376.07,3378.9700000000003
"Once they get situated and everything looks good, we will see the hatch close and the depressurization process begin.",3394.05002,3401.14502
"And station Houston, when able on one.",3502.075,3506.415
"Hi, Nick.",3518.355,3518.675
What's going on?,3518.675,3519.575
"Hey, Frank.",3521.555,3522.135
"Just, we're trying to get in front of an LOS, with some ground commanding.",3522.5149499999998,3526.375
There's a couple that you're gonna confirm later on.,3526.435,3528.69
We'd like to do early.,3528.69,3529.83
That's step seventy six and seventy seven.,3530.05,3532.79004
And that was the voice of Okay.,3548.31,3550.70996
That's negative.,3550.70996,3551.26996
Seventy six and seventy seven are in good config.,3551.26996,3554.4049999999997
"Hemer, Emtek is closed, and, no one's app is connected to the damaged app.",3554.565,3560.585
"Copy, Frank.",3563.1,3563.66
Thanks for doing this.,3563.66,3564.88
And that was the voice of today's CAPCOM and NASA astronaut Nick Hague.,3582.8,3588.085
"Calling up to Rubio, letting him know that there is a loss of signal coming up.",3589.745,3594.79
Giving them the go to step through a couple of procedures during that LOS.,3594.94995,3598.41
And station Houston on one.,3684.195,3686.775
No action for you.,3687.84,3688.88
You can acknowledge with the thumbs up.,3688.88,3690.32
We're gonna command so you'll go hot mic for the EV crew.,3690.32,3693.21999
"And station Houston, We're with you on one.",3710.94,3714.174995
"If you try to transmit last, wanna let you know the crew is gonna go hot mic here shortly.",3714.415,3718.915
"And, also, you've gotta go in step eighty four.",3719.295,3722.435
Okay.,3726.14,3726.46
"That copy, crew will be hot mic and go on step eighty four.",3726.46,3730.755
And then just be advised you're coming in a little bit weak.,3730.755,3732.99501
You're readable.,3732.99501,3733.815
Copy all.,3737.71501,3738.535
Station Houston.,3767.035,3768.015
You are hot mic.,3768.155,3769.295
Maybe one copies.,3772.57,3773.61
Maybe three copies.,3773.61,3774.67001
"And copy, we've got Good voice.",3777.05,3779.295
"And, just to let you know, we're two minutes out for a twelve minute LOS.",3779.295,3783.795
And you are prime IV and your go to press.,3784.25499,3788.56
And I I copy prime IV.,3795.765,3797.605
Go to press.,3797.605,3798.08499
Thank you much.,3798.08499,3798.985
And we did just hear that confirmation from the ground that the crew is go to continued depressurization.,3805.45,3810.75
"First up, they'll close the hatch, which all Nayati and rubio working together to do.",3811.20999,3815.345
So you can see on your screen.,3815.345,3816.885
The flash is kinda closed.,3841.72,3842.84001
Good luck.,3842.84001,3843.32
We'll see you on hold.,3843.32,3844.04001
Yep.,3844.04001,3844.54001
Talk to you later.,3844.76001,3845.64
Thank you so much.,3845.64,3846.68001
Great.,3846.68001,3847.18001
Great.,3847.32,3847.40001
Great job.,3847.40001,3847.98001
It's not awesome.,3848.52,3849.42
And you did see that hatch just get closed.,3868.625,3871.525
We are in an expected handover between ground stations.,3875.56,3879.58
So we are not going to back to have video of the crew onboard the International Space Station for the next eleven and a half minutes.,3880.36,3887.98502
"However, we do know that they're going to continue the deep pressures process as they have the go from the ground to do so.",3888.20502,3894.46
"And if you're just joining us this morning, we have two space walkers who are suited up and in the process of Working through depressurization procedures.",3936.165,3945.49
"Today, they will exit the station's Quest airlock to install an upgraded Irosa or International Space Station roll out solar array on the one a power channel on the starboard truss of the International Space Station, We do have an animation to walk us through what we can expect our spacewalkers to complete today.",3946.19,3964.2
So let's take a quick look.,3964.2,3965.74002
"This video is for the Isis roll out solar ray, or Irosa, one a and Stolly VA.",3968.375,3974.1549999999997
"Steve Bowen, EV one with the red stripes, egresses, and re e v two with white stripes, woody Hoberg, egresses with the crew lock bag on his body restraint tether and closes the thermal cover.",3974.45502,3989.615
EV one translates up the forward face of the truss and goes starboard.,3990.875,3994.495
He stops to configure safety tethers.,3994.86,3996.88
"EV two follows a similar translation path and goes to the port, crew, equipment, translation aid cart, to temporarily stow his bag and retrieve an articulating portable foot restraint.",3997.82,4008.205
"Meanwhile, EV one translates to the Iroza carrier, stows his bag, and retrieves his pistol grip tool.",4008.745,4015.62003
EV one begins preparing Iroza for removal from the carrier.,4016.32,4019.965
First releasing a restraint bolt on the upper eye rosette.,4020.04498,4023.105
EV two relocates the foot restraint and installs it on the space station's robotic arm.,4023.805,4029.93
"EV two ingresses the foot restraint, and then the arm will move them away from the truss EV one translates to the lower erosa and releases its first restraint bulb.",4030.31,4041.69498
"He releases both anti rotation devices back on the upper eye rosa, and then we'll stow them in the crew lock bag.",4041.835,4049.66
"On the robotic arm, EV two is flown over to access two sets of bolts on the boom end of the Upper Irosa.",4057.625,4065.52
The first two bolts will allow the boom deployment system rollers to be moved into place to help with the array deployment later in the spacewalk.,4066.54,4074.965
"The second two bolts, will release two of four mechanisms that hold the Irosa in its rolled up configuration.",4078.54498,4084.81
"EV one partially releases the upper Irosa's restraint bolt and installs the first of two handling aids called scoops, and prep for removing Irosa from the carrier.",4086.06998,4096.265
"The arm flies EV two over to the hinge end of the upper irosa, and both crew members work to release the final bolt holding it to the carrier.",4097.37,4105.47
"EV one installs a second scoop, and EV two lifts the thyroza off of the carrier.",4105.925,4110.82498
"After several maneuvers on the robotic arm, EV two will arrive at the one a mod kit worksite.",4112.97,4126.3150000000005
"During these maneuvers, EV one will pick up the temporarily stowed bag from the port cart and reconfigure both cruise safety tethers on his way to meet e b two at the mod kit.",4127.01495,4138.18
Both crew will then work to install Irosa onto the one a mounting bracket.,4144.925,4149.985
"The crew will release the scoops, and EV two will move into position to release the final bolt holding Irosa in its folded position.",4156.59,4163.865
"Once released, EV one will hold Irosa closed, while EV two egresses his foot restraint and gets into position.",4164.96497,4171.5
Both crew will then work together to unfold Irosa and secure the right side onto the mounting bracket.,4172.6,4177.855
"Once secured, EV two will drive two hinge bolts that hold in the unfolded position.",4179.035,4184.51
EV two will then move away from my Rosa to reconfigure a safety tether on the arm.,4185.77,4190.67
EV one works to drive eight bolts to fully secure the Irosa to the mounting bracket.,4191.03503,4196.49506
Both crew will then work to electrically connect the new Irosa to the ISS power system.,4201.4399999,4206.3399997
"They'll first attach four connectors to Irosa, then both will move to either side of legacy array to disconnect the old array and connect a white cable.",4206.96,4216.585
This will allow power to flow from both the new Irosa and the legacy array to the space station power system.,4216.805,4222.83
"At this point, EV one moves into a deployment viewing position in EV two will release the final two bolts restraining Iroza in the undeployed position.",4231.275,4239.98
Iroza will deploy over the next six to ten minutes.,4240.68,4243.795
"During deployment, EV one translates back to the Irosa carrier to reconfigure the carrier beams that previously held the upper Irosa These beams need to be rotated out of the way to allow access to the lower rosa on the second EVA Once deployment is complete, EV two will release two bolts that allow the Irosa blankets to become tensioned.",4244.414997,4268.945
"EV two then cleans up the mod kit worksite, retrieving his crew lock bag, and heads the carrier to e v one with the carrier beams.",4270.21,4278.525
The crew members work together to release the bolts holding the beams in place.,4282.185,4285.965004
Then they will rotate the beams out of the way and secure them back down.,4286.39,4290.81
This is the last task in the first DVA.,4292.229996,4294.775
Both crew will clean up the worksite and translate back to the airlock.,4298.995,4307.08
They will clean up their tethers on the way.,4307.62,4310.12
They will then work to ingress and begin repressing the airlock.,4310.740005,4314.985
This will finish the first of two EVAs.,4315.525,4318.185005
"And, is a high lever level overview of what we can expect from today's spacewalk?",4326.22,4330.88
"If you're just joining us, two NASA astronauts are currently suited up and in the crew airlock and are working their way through depressurization procedures.",4335.205,4345.15001
"Today's spacewalk Spacewalkers are NASA astronaut, Steve Bowen, and today will be his ninth spacewalk, as well as NASA astronaut Woody Hoberg, who will be completing his first Spacewalk.",4346.57,4357.85
"Bohan and Hoberg will venture outside for a spacewalk expected to last about seven hours today, the focus of which will be on the starboard truss up the International Space Station to install and monitor the deployment of one of the Iroses or ISS roll out solar array.",4374.76999,4392.295
Both of which were delivered on a SpaceX cargo Dragon resupply vehicle on Monday to the space station.,4393.34,4399.12
And today's spacewalk is the two hundred and sixty fourth in support of space station assembly maintenance and upgrades.,4405.055,4411.715
"This is the seventh spacewalk in two thousand twenty three, and the fifth spacewalk for Expedition sixty nine.",4413.25,4419.59
"As we mentioned, it's the ninth spacewar spacewalk for Bowen, who has a cumulative spacewalking time of over fifty four hours crossed eight previous space walks.",4421.235,4431.73
The IRosa that the crew will install today is sixty feet long and twenty feet wide.,4446.15001,4451.53
"It shades a little more than half of the original or legacy arrays, which are one hundred and twelve feet long, by thirty nine feet wide.",4452.05501,4459.515
Each new Irosa produces more than twenty kilowatts of electricity.,4463.07,4466.61002
"And once all the Iroses are installed, it will enable a thirty percent increase in power production over the International Space Station's current arrays.",4466.67,4475.83502
And we are in a loss of single period as we have a handover between satellites.,4518.87003,4523.86502
"However, we are expecting communications and video to be back here in less than a minute.",4525.20502,4530.92
"During this loss of signal period, the crew has been stepping through procedures in order to work through depressurization of the airlock.",4533.32,4540.78
This is done in a two stage process.,4541.865,4543.885
"First, the crew lock goes down to five pounds per square inch of pressure at which point that depressurization will be paused to do a systems check.",4544.185,4551.90002
"And then following this, depressur depressurization will resume to bring it all the way down to the vacuum.",4552.2,4558.785
"Now once that vacuum is reached, the two spacewalkers will complete some additional suit and comm checks before placing their spacesuit on internal battery power.",4559.32498,4567.65
Officially marking the start of today's spacewalk.,4567.72998,4570.15
"And pressure inside of the crew lock is about seven point two seven pounds per square inch, again, will pause once that pressure reaches five pounds per square inch.",4617.265,4626.72
And station Houston on one.,4657.11,4658.55
"We're back with you, voice only.",4658.55,4659.85
"Next, we have your last pair.",4670.84,4672.52002
Copy mozzarella.,4672.52002,4673.32
Thanks.,4673.32,4673.82
"And, Steven, where did you guys talk?",4681.26498,4682.78497
Did you have about one hundred millimeters of mercury to go?,4682.78497,4685.685
"Yes, Frank.",4688.88998,4689.53
I copy.,4689.53,4690.19
I see here.,4690.41,4690.88998
Let's see six decimal five.,4690.88998,4692.33
Yes.,4692.33,4692.57
I agree.,4692.57,4693.23
Pressureure inside the crew lock now at six point three five pounds per square inch of pressure.,4709.41,4714.255
Now less than six pounds per square inch of pressure inside the crew lock.,4759.6900000000005,4764.02997
"Again, once we do reach five pounds per square inch, that depressurization will be paused to do a systems check.",4775.20996,4781.55
Everything's still looking good for depressurization now at five point one eight pounds per square inch of pressure inside the crew lock?,4842.05,4849.435
What is the next action's gonna be for you?,4854.2,4856.04
We have about ten to go.,4856.04,4857.5
Alright.,4857.879997,4858.12
Copy.,4858.12,4858.44
Thanks standing by.,4858.44,4859.66
What do you need?,4866.785,4867.345
"Do you breast pump, man eyes or valve closed?",4867.345,4869.205
Both of you can expect an alert tone.,4869.265,4871.205
Closed.,4872.61,4873.11
And copy closed.,4876.450005,4877.490005
Okay.,4877.490005,4877.73
Next thing we're gonna do is a leak check.,4877.73,4879.990005
So you'll both take your switch display status until recheck cluster mark is displayed.,4880.105,4884.765
"Pull that for two seconds, and then follow the displayed instructions.",4885.305,4888.765
Didn't work.,4890.270004,4890.91
Two zero one.,4890.91,4891.81
Due to at work.,4892.43,4893.81
And pressure inside the crew lock is now at five pounds per square inch of pressure.,4895.71,4900.105
So you did hear those words about the systems check that are occurring now.,4900.245,4904.665
"Following the system's check, depressurization will resume and continue all the way down to vacuum.",4907.26,4912.0
"And once vacuum is reached, the two spacewalkers will complete some additional suit and communication checks before they place their space suit on internal battery power.",4914.33501,4923.235
Officially marking the start of today's space walk.,4923.44,4926.340004
"And following this, the crew will, of course, exit the airlock and begin working to get that IRosa installed.",4928.40001,4935.265
Check a plate if you want.,4953.36,4954.81999
Moving to EDA.,4955.12,4956.26
That'll be a minute.,4956.87999,4957.94
Thanks for EBT.,4958.4,4959.45999
Copy.,4961.04,4961.36
Good.,4961.36,4961.84
Be check for both.,4961.84,4962.98
"Good news, and then correct you both on your post graduated with EVA.",4963.265,4968.00499
Do let me know when that's complete?,4968.305,4969.765
Eighty two is an EDA.,4973.29999,4974.59999
Eighty one is an EDA.,4976.57999,4977.79999
We also actually hit an EVA for both.,4979.46501,4981.80501
What do you receive?,4982.02501,4983.005
Nice job.,4983.30501,4984.125
