Sentence,Global start,Global end
Roger that.,2314.105,2315.085
"EV one and EV two switch your display, switch the status, until leak check question mark is displayed, and then take display to yes for two seconds, the long yes, and then follow displayed instructions for a leak check.",2315.225,2328.32
You just heard the voice of Kayla Baron indicating that we are five PSI and are doing a leak check.,2335.21497,2340.8999599999997
You heard the callouts for EV one and EV two.,2366.775,2369.41504
You might hear that referred to a couple of times who are our coverage today.,2369.41504,2372.79504
"EV one is master NASA astronaut, Rajatari.",2372.85504,2375.38
Trouble hearing you.,2375.8600500000002,2376.74005
Wanted to make sure you're configuring for an automated leak check.,2376.74005,2380.02
Yep.,2380.02,2380.34
EV one in the leak check and just watching the countdown.,2380.34,2383.24005
Good luck.,2383.675,2384.41504
"And that was the voice of Rajatara you just heard, EV one.",2384.4750400000003,2387.695
"EV two is European Space Agency astronaut, Matias Marr.",2387.995,2391.455
EV one leaf check complete.,2395.05,2396.43
The leaf check complete EV one?,2398.01,2399.69
EV,2399.69,2400.0
Two leaks are complete.,2400.0,2401.22
"Hey, leaks are complete EV two.",2402.1599998,2404.16
"For both of you, check your o two actuator is in EVA.",2404.16,2407.2999997
Eighty one at work.,2410.035,2411.335
"And EV one zero two, actually, there's an EVA.",2440.34,2443.115
And EVV one zero two actuator is an EVA.,2443.115,2446.415
"EV two EV actually, I tried it with an EVA.",2447.115,2451.295002
"EV two, your o two actuator is EVA.",2452.42,2454.52
Copy that.,2454.579998,2455.32
"Matias, take the depress spot, man, I still have to open.",2455.62,2458.36
And just need for some hydroxylation bars you can open.,2462.235,2465.455
K.,2465.755005,2465.915
Do you press one to minimize the valve is open?,2465.915,2467.935
Give me one or two.,2477.375,2478.33501
Monitor your super pressure gauge is less than five decimal five.,2478.33501,2481.615005
"If it ever is greater than five decimal five, we will stop the depress.",2481.615005,2484.97
And the checks were good and we are proceeding to get the psI down to vacuum.,2515.375,2519.5
We're now inside four PSI inside the crew lock.,2533.975,2537.355
"The team's wait for my go, but on my go, when we get to two point o, pounds.",2556.86,2561.415
We'll be taking the depress pump and ice valve to close.,2561.47499,2564.215
Copy.,2564.275,2564.775
The PSI of the airlock is now within three PSI.,2615.425,2619.52501
The PSI is approaching two PSI in the crew lock.,2692.0,2695.84
"Kayla Baron had communicated with our EV two Matias Mar, just a moment ago that there are some steps that he needs to complete when the crew lock reaches two PSI.",2696.16,2705.075
"Just take the depress pump, man ISO valve is closed.",2732.10498,2734.76498
"The depressed pump, manual isolation valve is being closed.",2735.465,2738.285
Okay.,2738.425,2738.745
"Do you press pump, man ice valve is closed?",2738.745,2740.99
Switch the depress pump power switch to off?,2740.99,2743.81
Deepress power the depress pump power switch is off.,2744.50998,2747.88998
The depress pump power switch is off.,2748.27,2750.77
Houston wanted to confirm you're ready to copy.,2751.775,2753.775
You tether config.,2753.775,2754.755
Yep.,2756.415,2756.915
EV two is ready.,2757.055,2757.935
Yep.,2757.935,2758.255
We're ready.,2758.255,2758.915
Houston is ready.,2758.975,2760.035
Copy.,2762.68,2763.0
Report initial tether configuration for egress.,2763.0,2765.34
Okay.,2765.8,2766.3
"So EV two sets, and I'm stuck with my right plate tether?",2766.84,2770.7799999999997
The latch hook is on my CDWET station.,2771.30502,2774.92502
And small hook is on my right even extender.,2776.98502,2781.81
K.,2783.94998,2784.19
Close.,2784.19,2784.69
And the lock the hook is locked like on black My next point is done.,2786.0299999999997,2791.635
Christine parts.,2796.015,2796.99503
Alright.,2803.41,2803.49
I appreciate you if you want me to pick up at some point.,2803.49,2805.88998
Let me know.,2805.88998,2806.71
My my price service?,2810.27502,2811.6549999999997
"It's Well, let's go ahead and avoid.",2812.515,2817.4
"It's, like, only the suit, this morning.",2817.4,2819.81998
"It's closed, like, on black.",2820.12,2822.46
"And the light truck is on the steering extender that our road path of yellow, and the gate is closed black on black.",2823.05502,2833.12003
May I continue with five thirty tether?,2834.54,2839.36002
My safety tether package on my left which is giving extended.,2839.775,2843.875
"I have my red hook on my given extended date, so it's black and white.",2845.055,2850.25
I have the red reel.,2851.43,2852.88998
It's unlocked.,2854.15,2855.77
"On the red wheel, I also have an AECs, which I need later on on Columbus to fairly red wheel anchor hook, the yellow hook is connected to the green wheels.",2857.415,2869.63
The gate is closed.,2869.63,2870.77
Five one black.,2871.39,2872.45
And the green hook from the green reel is on the red reel.,2873.3450000000003,2879.125
"By green reel anchor hooks, which is labeled with the white tape and a two on it.",2881.14,2889.16
"This is this gate is closed black, black on black, connected to rather's white tether, and I have thought in my hand also riser's leg tether.",2890.07498,2901.09998
"It glows back on the line, and I hand over to riser to continue.",2901.4,2904.62
"The other end of that, left blade tether that you have, I can see it on my left d ring extender, and those gate closed lock, black on black off on my left d ring extender, is a red and white screw hook lock.",2905.24,2918.06
We closed left back out black that runs to a single safety tether reel.,2918.27997,2922.86
"With the large hook on my mini workstation with a light tape, label EV one single.",2923.425,2928.805
"High right side, My many workstations I have.",2930.625,2936.84
"Device hook, take a hook cable to see the one pack that runs the green reel.",2940.265,2949.17
"Green reel has the green hook going to the red reel and the yellow hook on the green reel, both are unlocked.",2950.02997,2955.81
"The yellow hook, anchor hook is locked, black, on black.",2956.705,2960.005
The green hook is unlocked.,2960.385,2962.805
I got it at the red reel.,2964.24,2965.7
"Crew hook is labeled red one, and that's on my right d ring extender locked gate closed, flat on black.",2966.95996,2975.495
"Also, coming from my right d ring extender, I have a crew hook attached to a waist tether, that's on my right mini workstation.",2975.63495,2983.94
And that is also gate closed lock lock.,2985.83997,2987.44
I'm locked on that right to your extender.,2987.44,2989.06
"Hi, Roger.",2990.42505,2990.9850500000002
"We may have missed it, but did you report your left waist tether small hook is on your d ring extender and lock?",2990.9850500000002,2997.2250400000003
I did.,2997.2250400000003,2997.54504
Yep.,2997.54504,2997.86505
The left waist tether small hook.,2997.86505,2999.885
"On the left of your extender gate close, lock, lock, unlock, and the other end of that, the crew hook is what's attached to, EV two's.",3000.0,3006.8999996
Okay.,3008.165,3008.485
Copy that.,3008.485,3009.125
And could you both just confirm that your reels are unlocked?,3009.125,3012.504999
Yeah.,3012.645,3012.885
Forty two folks reels unlocked.,3012.885,3014.664999
That EV one.,3014.86,3015.9
Correct?,3015.9,3016.3
Do I have three real follow-up locks.,3016.3,3018.48
K.,3020.779999,3021.18
I'll do that.,3021.18,3021.74
"I from our perspective, that's a good tether config, but we'd like to confirm with ground ID.",3021.74,3026.485
And Houston concurs that's a good tether config.,3029.425,3032.02
Good morning.,3032.02,3032.760002
"Mike, Stephanie.",3034.98,3035.72
Good morning.,3035.78,3036.52
"Alright, gentlemen.",3041.595,3042.415
"We are now waiting for the crew lock to continue depress when it is about zero, you'll expect another alert tone.",3042.555,3049.219997
"And when we get less than point five PSI, either per telemetry in here on the PCS on your DCM or the EV hatch gauge, you can take the EV hatch to open, and remember we need to pause after unlock it before actually opening the hatch.",3049.219997,3065.35
Copy.,3065.65,3066.15
Let me see it on the slide.,3066.21,3067.75
Yep.,3067.81,3068.31
This way.,3068.37,3068.93
Now the We'll move towards that step just so I can get my hands on the hatch handle.,3068.93,3073.244995
That position worked for you?,3077.520004,3078.8
Yeah.,3078.8,3078.96001
Sorry about it.,3078.96001,3079.520004
Okay.,3079.520004,3080.020004
Absolutely.,3080.880005,3081.380005
You just heard a number of voices there.,3090.315,3091.995
The first being EV two Matias Marrer.,3091.995,3094.175
"And then similar words from EV one Rajatari, they were just confirming their tether configuration essentially making sure that they have that everything that they need is in position where they need them to be, and nothing is tangled.",3094.53,3106.125
They'll be tethered to the space station the whole time.,3107.785,3110.0
Suit IVs Kayla Baron and Tom Marshburn are keeping a checklist of the configuration.,3110.8,3114.74
"Stephanie Wilson, our ground IV confirms a good configuration.",3115.36,3118.42
Kilometer tree.,3119.745,3120.465004
We're at five zero millimeters of mercury looking for twenty six.,3120.465004,3123.505005
We'll keep you updated.,3123.505005,3124.565
The crew lock is now within one PSI getting down to zero.,3127.39,3131.49
Okay.,3156.21501,3156.71501
I think my right leg is in that bag.,3156.935,3159.815
So keep an eye on it while I go out and make sure I don't pull anything out there.,3159.815,3163.51999
Okay?,3163.51999,3164.01999
Alright.,3164.56,3165.06
And I may need your help to pull my leg down away from that bag.,3180.43001,3183.79001
It's if you're able to.,3183.79001,3185.30501
To torque it down?,3186.40501,3187.46501
No.,3187.68501,3187.845
It's towards the UIA.,3187.845,3189.065
So I can get my seven plates in the hatch here.,3189.125,3191.54501
"Just a moment ago, Ground IV, Stephanie Wilson just issued her Hello's to the crew this morning.",3244.56999,3250.89
"If you're just joining us for the first time this morning, We have two NASA astronauts on screen, Tom Marshburn, and Kayla Baron.",3250.89,3257.525
They're actually assisting our space walkers.,3257.525,3259.365
They are not the space walkers themselves.,3259.365,3260.9049999999997
Our spacewalkers are through the door that you see on the far side of the screen there.,3261.66998,3266.38998
"There's a little window you may see our spacewalkers Nass astronaut Rajachari, and European Space Agency astronaut Matias Mauer.",3266.38998,3273.445
"Having their spacesuits sort of popping through the window, you won't get a good look at them now.",3274.225,3277.84
"Depressurization is underway, basically going from space station pressure to the vacuum of space, what they might experience out there.",3278.08,3285.2200000000003
"The pressure in there is at about, zero point seven five PSI getting down to zero.",3285.975,3290.875
"Once this step is complete, all known as depressurization, They'll be able to exit the International Space Station and begin their spacewalk.",3291.33502,3297.81
"Their objectives for today are replacing hoses on the radiator beam valve module, basically a system the assist the radiator, one of six radiators on the International Space Station helps cooling.",3303.89502,3316.34
Thirty six.,3316.96,3317.68
Looking for twenty six.,3317.68,3319.12
Ten millimeters and mercury to go.,3319.12,3320.9
It's like about point six on the airlock gauge.,3321.075,3324.375
"The next step in our procedures today is to receive the go from mission control here in Houston to open the outer thermal hatch cover, followed by that.",3409.105,3418.54
They'll be opening the inner hatch of the crew lock where the astronauts will emerge from.,3418.54,3423.3450000000003
Thirty one for twenty six.,3423.965,3425.745
The pressure in the crew lock is now approaching zero point five psi.,3529.315,3532.855
Getting down to about zero.,3532.96,3534.5
"While our coverage today began about an hour ago, the official start time of the space dock Of the spacewalk will not officially be clocked until the suits are turned onto internal battery power.",3536.16003,3544.9750400000003
We have point five on the hatch gauge.,3578.875,3581.295
Okay.,3583.1000400000003,3583.34
We're looking for a less than point five.,3583.34,3585.34
We have about a half a millimeter to go on our telemetry.,3585.34,3588.08
And we are below twenty six.,3592.065,3593.90497
"By PCS, you are go to open EV hatch per the decal remembering to pause after unmatching.",3593.90497,3599.365
Okay.,3599.425,3599.925
Hello?,3604.64,3605.14
It's in unlatched within a second.,3614.679999,3616.619999
The hatch is open and patch heat is engaged.,3660.095,3662.835
I'll do that.,3663.935,3664.655
"The emergency MPV is closed, and I will turn you over to kill or you're ground to v?",3664.655,3669.53
Copy.,3669.53,3670.03
Kayla Tom.,3675.935005,3676.815
Thank you.,3676.815,3677.555
Nice work.,3677.695,3678.515
"Roger and Matias, on your DCMs, take your power switches to bat, stagger your switch flows and expect a warning tone.",3678.895004,3686.700005
EV two in that.,3701.18,3703.44
Copy.,3707.1,3707.6
Take your display switches to pro to verify functional display.,3707.66,3711.625
Yeah.,3716.16499,3716.485
Procter display.,3716.485,3717.465
EV one has a functional display.,3717.765,3719.465
"On the UIA, power EV one EV two, two switches, take them to off, o f f.",3722.32,3728.73999
Copy.,3731.465,3731.965
Power EV one is power EV two two off.,3732.825,3735.72499
O f f.,3736.18999,3737.09
Matias also check power e v one e v two LEDs.,3739.31,3742.37
Four of them are off o f f.,3742.51,3744.60999
And I confirmed four LEDs o f f.,3746.75499,3750.215
"On your DCMs, disconnect your SCUs, from your DCM, install the DCM cover and stow the SCU in the pouch.",3752.275,3760.16
Okay.,3762.68501,3763.18501
"Seven thirty two AM central time, eight thirty two AM eastern time is the official start time of this spacewalk marking the beginning of the two hundred and forty eighth spacewalk in support of station, assembly, and maintenance.",3763.24501,3781.945
Chari and Mar are expected to spend about six point five hours replacing two hoses on the radiator beam valve module and a number of other maintenance tasks.,3782.405,3791.53
"At the beginning of the space walk just moments ago, when those spacesuits got turned on to battery power.",3792.79,3797.295
The space station was flying over the South Pacific Ocean.,3797.295,3799.875
Copy.,3801.61499,3802.09499
Eighty two.,3802.09499,3802.915
"And even EV one, if you disconnect the stove.",3810.48001,3812.98001
Copy u v one.,3814.395,3815.61499
"On the creolek, check depress pump man ISO is closed.",3816.47499,3820.175
And I confirmed the discharge front man also is in a close position.,3824.9,3828.68
Thank you.,3830.485,3831.205
"On your DCMs, take your temperature control valve to max hot.",3831.205,3835.625
EV one is a max hot.,3848.055,3850.235
Take your water switches to on.,3856.26,3858.52
"EV two buttons, switch it on.",3862.1549999999997,3863.935
"We're on a brief, but expected handover period.",3870.9700000000003,3872.9700000000003
You're getting a live view of mission control in Houston.,3872.9700000000003,3875.63
"Check It blank and bite is off and also on EV two, check DCM cover closed.",3876.25,3882.51498
Our ground IV Stephanie Wilson is getting our space walkers through their final checks.,3883.97998,3888.96
"Pretty soon, we'll get a live view of them coming out the Quest airlock.",3890.13998,3893.52
That.,3893.705,3894.205
"Oh, by flight, and the DCM cover is closed.",3894.585,3897.16498
"Let's see if your FCU pouch info done by you're gonna have to get it vacuum link till I get out, but just so you know, it's over here.",3898.025,3905.09003
Grab it once I'm traveling over the hatch.,3905.31,3907.49002
Okay.,3907.95,3908.45
Yeah.,3910.445,3910.945
So now that's the pouch.,3913.565,3915.025
Correct.,3917.75,3918.25
There's a charge drill.,3918.79,3919.93002
I've actually got it in my hand.,3920.31,3921.43002
It's a I'll just hold until I get out so you don't tangle the result.,3921.43002,3924.89
Next is the temperature control valve.,3930.435,3932.435
"You can take that, as you like.",3932.435,3934.15
Thing EV two two six.,3941.245,3944.065
EV one set.,3946.045,3946.765
Let's try the both work right now.,3946.765,3948.70502
You're getting a live look now at one of the many external cameras aboard the International Space Station looking at the outside of the Quest airlock.,3948.8,3955.14
"One is, four point two.",3958.045,3960.225
Maybe two is at four point two.,3962.8450000000003,3965.185
Copy all EV one EV two.,3973.915,3975.695
You can take your visors as required.,3975.915,3977.855
It's currently dark.,3977.99503,3979.295
That there'll be five minutes to the daylight transition.,3979.355,3981.695
We have the suit parameters.,3982.4700000000003,3983.93002
"And so we are ready for you to, start to work egress.",3986.71002,3991.53003
For opening the hatch thermal cover.,3992.285,3994.865
Let's start.,4003.4700000000003,4004.29
