Sentence,Global start,Global end
He'll stow Tomah's safety tether hook.,1035.065,1037.87
"In preparation for when Tomak comes off of the arm, and he'll continue his path outboard.",1037.9499799999999,1043.1699800000001
"He stows his pistol grip tool, makes his way to his foot restraint and ingresses.",1043.55,1047.775
"While he's getting into his foot restraint, Tamaz is continuing his path, holding on to Irosa while arm flies him as far outboard as it can reach.",1048.395,1057.18002
He hands off the Irosa to Shane.,1057.56003,1060.2
"They swap tethers, Shane has control of Irosa in his left holding it, Altima goes back to his egress position and gets out of the arm, changes his safety tether, and makes his way back to where Shane is holding Irosa.",1060.2,1073.96
He then rotates Shane into position so that Irosa is handed off to the next point to ma ingress his foot restraint and receives Irosa.,1074.1,1083.4550199999999
Shane egresses his foot restraint moves out board and gets into position to help Toma install Irosa onto its final location on the mod kit.,1083.99503,1093.72
"One of the two handling aids is removed before installing onto this mounting bracket, the two crew members work together to align it and put it into a capture feature.",1093.915,1103.12
"Once it's installed, the other handling aid is removed, final hinge restraint bolt is loosened.",1103.5,1108.8
"And Irosa is now able to rotate into its fully deployed, fully extended position.",1109.4199800000001,1115.1950000000002
"The two crew members work together to swing it into the single tube Once it is in position, Shane stows the two handling aids, Toma gets into position to drive the hinge bolts.",1115.4150399999999,1127.33
These two bolts hold the two halves of the Irosa solerae into a single tube.,1127.47003,1132.505
"These bolts are delicate pins, so the final torque to get them into position is done with a hand tool so that we don't over torque those bolts.",1132.645,1141.62
"Once that's in place, there are eight mounting bolts that hold all of the Irosa solerae onto the mounting bracket.",1141.92,1150.995
Tamara will drive the first four followed by Shane driving the second set of four.,1151.45496,1156.5900000000001
Shane and Tamara work together to install the electrical cables that hook up to Irosa.,1156.5900000000001,1162.53
"One set goes to the right side, and the other set goes to the left side, and they are finally hooked up in place on the legacy solar rays.",1162.895,1170.73505
That's done during eclipse.,1170.73505,1172.115
"After those cables are installed, the crew gets into position to drive the final two bolts that are holding Irosa in the pre deployed position.",1172.77,1181.255
"Once these two bolts have been driven, Irosa is free to extend itself into its deployed position.",1181.315,1187.09503
"After the crews verified, that the solar ray is in the right position and it's fully deployed.",1187.55505,1192.35
"They drive two tensioning bolts, This allows the, sail to be tensioned into its, final configuration.",1192.49,1199.52496
"Once Irosa has been fully deployed, there are some checkout steps that are performed to make sure that everything is hooked up correctly, and the crew cleans up the site.",1200.08,1208.655
"They retrieve the handling aids and the pistol grip tools, and they prepare for the second EVA in the series.",1208.875,1214.735
"To do this, they take their foot restraints and move them to the other side of the P6 trust structure.",1214.795,1220.08
This will be the worksite for the second EVA.,1220.14,1222.46
"Each crew member has their own foot restraint, and they'll move them to the other side.",1222.46,1226.385
"The crew repositions, stowage bag that's holding the other set of cables, to the other side of the truss, repositions it for the next DBA.",1226.865,1234.7
"The crew will do an inventory of all their tools and their hardware, then they'll start their path back to the airlock.",1234.76,1240.68
"On their way back, They'll stop at the carrier, pick up the last crew lock bag and the last pistol grip tool, and make their way inboard.",1240.68,1247.285
"When both crew members are back at the airlock, they'll retrieve a foot restraint that has been causing us problems and bring it inside the airlock to inspect.",1247.344997,1256.34
"Shane will enter the airlock followed by Thomas, and that ends the first DVA.",1256.559998,1261.225
"And, the electrical, systems officer here in Mission Control, has indicated that if all goes as planned, we should get some indication that the newly deployed, ISS rollout solar array is generating the proper amount of power either before or during the time frame that the crew is, reentering the Quest airlock, near the end of today's spacewalk.",1266.450005,1292.445
"Once again, as you saw in the animation, Irosa, you'll, again, you'll be hearing that acronym, frequently throughout the course of our coverage today, Irosa standing for ISS roll out solar array.",1293.064995,1305.950005
"It will be positioned in front of the, legacy solar rays or the older solar rays on the p six truss of the station.",1306.33,1313.825
"It attaches, to the existing beta gimbal assembly that, permits it, the use of existing sun tracking power distribution and, the power distribution to the proper channel.",1314.445,1326.955
"In this case, the first array to be, installed and deployed today will service the so called two b power channel, the first of, six power channels, to be augmented during the course of these IRosa installation and deployment activities.",1326.955,1344.315
These arrays will shadow approximately two thirds of the legacy arrays They're connected to the same power system to augment the existing supply.,1345.495,1354.05
"The, two arrays, to, be deployed, the first today and the second on Sunday, who will be electrically combined and both, provide power to the ISS.",1354.75,1366.685
"Resulting in the, increased power performance compared to the original legacy ISS solar array And as we mentioned earlier, each of these new arrays will produce more than twenty kilowatts of power.",1367.09001,1380.655
"And when all six are finally deployed and activated, They will total about a hundred and twenty kilowatts of augmented power for the International Space Station.",1380.955,1391.42
"In the equipment locked section of the Quest airlock, Mark Vanda High on the right side of your screen, and Megan McCarthy on the left, are, making final checks to the suits of Shane Kimbro that you see in the middle of your view.",1402.6100000000001,1416.545
"You're looking over the shoulder of Toma Pesque, Pesque, who will be wearing the suit bearing the red stripes today, is extra vehicular crew member number one or EV one.",1416.6399999999999,1428.86499
"And again, he'll be, wearing the helmet camera bearing the number twenty in the lower right hand side of your screen once they are turned on following the crew's exit from the crew lock section of the Quest airlock.",1429.325,1442.78001
Shane Kimbrough is designated today as EV two.,1443.78499,1447.06499
"He is wearing the unmarked suit, and we'll, have a helmet camera bearing the number twenty two.",1447.06499,1453.54999
During the course of today's spacewalk.,1453.54999,1455.40999
"And as mentioned earlier, both the spacewalkers will also be equipped with high definition helmet cameras, to provide, even better views of some of the intricate work that they're gonna be conducting to loosen up bolts and the installation of these new solar arrays on, what are called mod kits or modification kits that were installed on previous spacewalks.",1455.70999,1481.215
"The crew, began their suit up activities, about one AM central time this morning.",1523.61002,1529.47
"They Again, were assisted, in being suited up by Mark Vandahai, NASA astronaut that do you see on the right side of your screen in the blue shirt.",1530.81,1541.52
"They, then began to pre pre breathe pure oxygen to cleanse their systems of nitrogen.",1542.78,1548.16
"In, the customary procedure that prevents, any possibility of decompression sickness from setting in once they move out into the vacuum of space.",1549.045,1558.585
"A good view, down the length of the equipment lock section of the Quest Air Lock, as you see, Megan McCarthy, checking out, suit systems, along with Van Dehi.",1559.05,1570.185
"She will, be operating the Canadarm two robotic arm from the, workstation of the Destiny laboratory the course of today's spacewalk.",1570.56497,1580.17
"The, money shot for today is likely to be, the movement of Tomah Pesque in a foot restraint at the end of the Canada arm too, like a telephone repairman at the end of a cherry picker who will be hauling this first diorosa solar array to the work site to the work site.",1581.27,1599.31
We've had two minute purge in step twenty.,1599.53,1601.95
The Bedox canisters are temp stowed node one deck three.,1602.01,1605.585
Serial number is one zero three three and one zero three four.,1605.825,1608.805
We copy.,1613.43,1614.17
"You're a go to proceed, and those are good numbers.",1614.23,1616.81
Great.,1619.11002,1619.43
And we have resumed the prebree into prebreeze cock.,1619.43,1622.33
"Again, McCrosser will be, the robot a Garm operator, during the course of, today's spacewalk as she moves, Toma Pescae to the worksite for Pescae.",1628.615,1638.15
"We'll be carrying that, IRosa solar ray, which on earth weighs seven hundred fifty pounds.",1638.795,1644.575
"Of course, in weightlessness, it doesn't weigh anything other than the mass, that he'll be hauling, to a handoff to Shane Kimbrough, who will then hand it back to Piscay, and the two, space walkers will work in tandem to position that array for its installation on the modification kit, which is at the the mast canister at the base of the p six solar array.",1644.715,1667.38498
"We're about thirty seven minutes away from beginning, the depressurization of the crew lock section of the Quest airlock over the course of the next half hour.",1685.43002,1694.49002
"The, simplified aid for EVA Rescue backpacks will be affixed to the back of the, space suits, for Pescae and Kimbro, and they'll be moved into the Quest airlock.",1695.215,1707.03
"The hatchet will then be closed, and they'll be isolated, from the rest of the crew members on the international outpost for the remainder of the day.",1707.03,1715.645
"At this hour, the International Space Station is flying two hundred fifty eight statute miles over the Ukraine, south of Kiev, moving from Northwest to South east and an orbit inclined fifty one point six degrees to either side of the equator.",1869.495,1883.23
"Some of the timing of today's spacewalk is, measured, to be conducted during orbital nighttime, particularly the actual hookup of power connectors for the new solar arrays So they're they're not hot, quote, unquote, at the time, that they're, acquiring electrical power from the sun during an orbital daylight pass.",1883.93,1909.345
"So there, will be times in which the crew, if they're running slightly ahead in the timeline, will be asked to, simply stop, so that the, timing of certain tasks to be conducted deliberately during an orbital nighttime times out correctly, to meet the particular technical requirements for the installation and deployment of the ISS rollout solar arrays.",1909.805,1934.53001
"Inside the, equipment lock section of the Quest airlock, Megan McCarthy and Mark Vandahai are beginning work to affix The first of the simplified aid for EVA rescue or safer backpacks, to, Thomas Pesca's space suit, Shane, Shane Kimbrough will be next up, to have, his SAFER unit, installed.",2043.25,2067.18
"Again, those jet powered backpacks are designed, to provide the capability if necessary in the unlikely possibility that a crew member would come detached or untethered, during the course of the spacewalk, they could propel themselves back to the structure of the International Space Station and into safety.",2068.225,2086.38998
"This is Mission Control Houston, in the field of view, in the foreground is, space station commander, Aki Hoshi Day.",2268.86002,2276.08002
"From the Japan Aerospace exploration agency, as, Megan McCarthy and Mark Vandahai are finalizing the attachment of the jet powered backpack called the SAFER to Toma Peskei's space suit.",2276.375,2291.25998
"Again, you see the red stripes on his legs.",2291.25998,2294.175
"That's, indicative of his designation as extra vehicular crew member number one or EV one.",2294.715,2300.735
"He'll be first out of the, crew lock section of the Quest airlock once the hatch is opened, and the suits are placed on internal battery power to begin the official start.",2301.07,2310.85
"Of today's excursion by him and Shane Kimbro, the NASA flight engineer, who will spend six and a half to seven hours out in the void of space today attaching the first of a half dozen ISS rollout solar arrays to augment the power capability of the International Space Station.",2311.055,2329.79
"Toma Pesquet is, now inside the crew lock section of the Quest airlock.",2440.030003,2444.050003
"Shane Kimbrough, now will, be assisted in the dawning of his safer jet powered backpack.",2444.975,2451.714996
Before being moved across the threshold into the crew lock section to join Pesca.,2452.31,2456.97
"In the, equipment lock section of the Quest airlock, a wealth of space walking experience of bounds.",2596.16501,2602.985
"Mark Van Dehi with four space walks, to his credit in his career, Aki Hoshiday, with his back to the camera, has conducted three spacewalks before.",2603.81001,2614.305
"Megan McArthur's previous flight into space, of course, was part of the crew for the final servicing mission of the Hubble Space Telescope.",2624.31,2632.49501
"She, operated the shuttles robotic arm to capture and later deploy the Hubble.",2632.79501,2639.59001
"She will be, operating the Kennadarm two, the space station's robotic arm today to transport Toma Peske around, with the ISS rollout solar array, to the, work site at the Farport section of the International Space Station where he and, Shane Kimbrough will work in tandem to, install that solar array to a so called mod kit that was, hooked up on a previous spacewalk And then, of course, to loosen bolts and other mechanisms, to permit the, deployment of that array.",2640.85,2678.60498
This is Mission Control Houston.,3008.884999,3010.485
You are looking live inside the equipment lock section of the Quest Airlock of the International Space Station.,3010.485,3016.664999
"You're looking at NASA flight engineer, Shane Kimbro, and his extra vehicular mobility unit.",3017.77,3023.55
"His crew mate, Megan McCarthy, and Mark Van Dehi are across the threshold, that separates the equipment lock from the crew lock section of Quest, Toma Pesque of the European Space Agency is already inside the crew lock.",3024.49,3038.899998
"Shane Kimbrough soon to be moved inside to join his spacewalking colleague for today as we are about, fifteen minutes away from the start of the depressurization of the crew lock section of Quest That will be the precursor for the start of today's spacewalk by Pescae and Kimbro to install the first of a half dozen new solar arrays to augment the power system of the International Space Station.",3039.04,3064.705
"Today's work to be conducted on the far left or port truss of the station at the p six truss, the first truss element of the station, to carry a solar array that was launched aboard the space shuttle endeavor in December two thousand on the STS ninety seven mission.",3065.085,3083.075005
This is Mission Control Houston.,3479.065,3480.765
Both Toma Peskay and Shane Kimbro now inside the crew lock section of the Quest airlock.,3481.86502,3487.565
"Aki Hoshide in the foreground, assisted by Mark Bandahine now beginning to close the hatch.",3488.43,3494.93
That will isolate the two space walkers for today.,3495.525,3499.065
"We're about, seven minutes away For a go for the depressurization of the crew lock section that will be done in a two step fashion.",3499.685,3508.06
"While we have a moment, Let's, replay for you, the seven minute animation narrated by the lead space walk officer, Keith Johnson, who will outline all of the tasks that, face Pescae and Kimbrough in today's spacewalk.",3508.36002,3523.06
"At the start of the EVA, EV one, Kamas Pescae comes out first followed by EV two Shane Kimbrough.",3524.88,3530.865
Tomah translates up to the front face of the truss and translates outboard.,3531.245,3536.065
Tamas setting up what we refer to as safety tether anchors.,3536.69,3540.63
"At this point, he'll drop the anchor point for both he and Shane.",3541.09,3545.27
"Shane will be retrieving, articulating portable foot restraint, and putting his stowage bag onto it for translation outboard.",3546.005,3552.42505
Toman makes his way out to the carrier that has the solar rays stowed on it.,3552.54,3556.77997
"Shane follows along the truss, then beats Toman at the carrier.",3556.77997,3560.525
The crew drops off pistol grip tools and bags in preparation for releasing Irosa from the carrier Shane makes his way outboard onto the p six truss element and stows the articulating portable foot restraint that he'll be using later on in the EVA.,3560.66504,3576.06
Continues translating outboard to the very end of the truss and stows his stowage bag.,3577.025,3581.745
Tamat prepares the Irosa by release the first hinge bolt and stowing his pistol grip tool.,3581.745,3588.08
"Toma makes his way outboard and release an anti rotation device, which keeps the primary bolt locked in place during launch loads.",3588.86,3597.09503
Tamara retrieves a handling aid,3598.03503,3600.0
"For Irosa, we refer to this as a scoop.",3600.0,3602.42
"Meanwhile, Shane retrieves a crew lock bag and installs it on the lower support truss of the mod kit.",3602.8,3609.915001
"He retrieves another scoop, another handling aid and installs it on the mounting bracket of the mod kit.",3609.915001,3615.615
Chain retrieves one of the two sets of cables and pre positions them for future installation.,3616.42,3621.56
Chain retrieves his pistol grip tool and makes his way back inboard to join Tamat.,3623.115,3628.575
Tamat prepares the release bolts down to the last few turns.,3629.515,3633.51
Thman installs one of the handling aids and makes his way back around Irosa.,3634.21,3638.55
"He changes out his pistol grip tool makes his way down to the crew and equipment translation aid, or Cetacart, and retrieves the foot restraint that he'll use on the end of the arm for his work with thyrosa.",3639.09,3651.27
"He installs the foot restraint at the end of the arm, puts it in the right position, and ingresses the arm.",3651.329998,3657.51
The arm then flies him into position to drive two bolts that are on the boom deployment system.,3658.485,3665.145
"Once these bolts have been released, The booms can be moved outboard, and this will help with the release of the solar a when it's eventually deployed.",3665.685,3673.68
"Toma drives two of the outboard launch restraint bolts that hold the tube in place, and the arm maneuvers him for release of Irosa from the carrier.",3674.14,3684.205
In while Shane makes his way over to the carrier and gets into position for release.,3684.53001,3688.71
"Shane drives the last few turns, on the release bolts, and now the Irosa solar ray has been released from flight support equipment.",3689.33,3697.854996
"He installs a handling aid, and Tomah is able to slide, erosa off of the carrier, and remove it.",3697.915,3704.4
"Meanwhile, Shane is keeping an eye on the whole system to make sure that erosa does not come into contact with the RMS grapple and away Tomago's with Irosa.",3704.4,3713.09499
"Meanwhile, Shane gets off of the carrier and translates outboard.",3713.155,3716.935
"He'll stow Toma's safety tether hook in preparation for when Tama comes off of the arm, and he'll continue his path outboard.",3717.395,3725.42
"He stows his pistol grip tool, make his way to his foot restraint and ingresses.",3725.88,3730.005
"While he's getting into his foot restraint, Tomah is continuing his path holding on to Irosa while the arm flies him as far outboard as it can reach.",3730.705,3739.5
He hands off the Irosa to Shane.,3739.88,3742.52
They swap tethers.,3742.52,3743.66
"Shane has control of Irosa in his but holding it, while Tomah goes back to his egress position, he gets out of the arm, changes his safety tether, and makes his way back to where Shane is holding Irosa.",3743.72,3756.22
"He then rotates Shane into position so that Irosa is handed off to the next point, Toma ingresses his foot restraint and receives Irosa.",3756.43999,3765.77501
Shane egresses his foot restraint moves outboard and gets into position to help Tomah install Irosa onto its final location on the mod kit.,3766.315,3775.995
"One of the two handling aids is removed before installing onto this mounting bracket, the two crew members work together to align it and put it into a soft capture feature.",3776.235,3785.45999
"Once it's installed, the other handling aid is removed, final hinge restraint bolt is loosened, and Irosa is now able to rotate into its fully deployed, fully extended position.",3785.84,3797.545
The two crew members work together to swing it into the single tube.,3797.765,3801.48999
"Once it is in position, Shane stows the two handling aids, Tomah, gets into position to drive the hinge bolt These two bolts hold the two halves of the Irosa solar ray into a single tube.",3801.79,3814.705
"These bolts are delicate pins, so the final torque to get them into position is done with the hand tool so that we don't over torque those bolts.",3814.925,3823.89
"Once that's in place, There are eight mounting bolts that hold all of the IRosa solar ray onto the mounting bracket.",3824.27,3833.275
Tamaa will drive the first four followed by Shane driving the second set of four.,3833.84,3838.88
"Shane and Tama will work together, to install the electrical cables that hook up to Irosa.",3838.88,3844.805
"One set goes to the right side, and the other set goes to the left side.",3845.105,3849.24
And they are finally hooked up in place on the legacy solar rays that's done during eclipse.,3849.40001,3854.38
"After those cables are installed, the crew gets into position to drive the final two bolts that are holding Irosa in the pre deployed position.",3855.08,3863.49503
"Once these two bolts have been driven, Irosa is free to extend the itself into its deployed position.",3863.635,3869.4700000000003
"After the cruise verified that the solar ray is in the right position and it's fully deployed, They drive two tensioning bolts.",3869.85,3876.765
"This allows the, sail to be tensioned into its final configuration.",3876.9049999999997,3881.80502
"Once Irosa has been fully deployed, there are some checkout steps that are performed to make sure that everything is hooked up correctly, and the crew cleans up the work site.",3882.3450000000003,3891.07
"They retrieve the handling aids, and the pistol grip tools, and they prepare for the second EVA in the series.",3891.21,3897.065
"To do this, they take their foot restraints and move them to the other side of the P6 trust structure.",3897.125,3902.3450000000003
Will be the worksite for the second EVA.,3902.73,3904.81
"Each crew member has their own foot restraint, and they'll move them to the other side.",3904.81,3908.83002
