Sentence,Global start,Global end
Copy.,595.9749,596.4749
Another call from Kate Ruben's down to the ground.,600.0,602.32
She's communicating with capsule communicator or CAPCOM.,602.32,605.2999997
"And, Kate, we see you in step sixty three just to sync up, grabbing those water switch cards.",610.325,615.705
ASirm.,622.56,623.06
Today's capcom is Drew Boystel.,627.505001,629.525
He'll be communicating with the crew all the way through depressurization this morning At which point the ground IV will take over communications and will walk the crew through today's spacewalk.,630.065,639.38
"Again, the space suits you see the duo wearing today are the EMUs or extra vehicular Sixty three.",647.555,654.54
"The extra vehicular mobility units, which are essentially a mini life support system providing environmental protection, mobility, and communication for the crew members during their spacewalk.",661.055,671.49
Concur.,673.525,674.025
"Today's spacewalk marks the two hundred and thirty third spacewalk in support of station assembly, maintenance, and upgrades.",716.270004,723.1700060000001
And will again be the first for NASA astronaut Victor glover.,723.515,726.735
This will be the third spacewalk for NASA astronaut Mike Hopkins His previous spacewalk experience brings his career total to twelve hours and fifty eight minutes.,728.075,737.31
This will be the second space walk of Expedition sixty four.,740.095,743.5550000000001
The primary tasks for these space walkers today is to complete cable and antenna rigging for the Bartolomeo science platform on the Columbus module of the space station and configure a KA band antenna to enable independent high bandwidth communication links to European ground stations.,745.295,761.255
"After completing these upgrades, The duo will remove a grapple fixture on the far port truss of the station in preparation for future power upgrades.",763.79501,772.0
"Session on one, all the tools and the coker are safely inside the clock.",784.42,789.4599900000001
We are starting the step sixty five.,789.4599900000001,791.315
For preparing for depress.,791.315,792.855
We'd love to answer some on social media today throughout today's spacewalk.,839.81,844.64499
"You can submit your questions to Ask NASA, and we'll be answering them live throughout today's broadcast.",844.86499,849.605
Both Hopkins and glover now in The crew lock section of the Quest Airlock.,872.99002,878.135
"In a short while, the hatch will be closed and depressurization will begin.",889.81998,893.91998
And you can see the hatch being closed right now.,912.175,915.235
"Jack's astronaut, Suichi Nagucci, And NASA astronaut, Kate Rubin's working together to get the hatch closed?",916.095,922.1700000000001
Station space ground one.,1018.3199999999999,1020.26
Step seventy three is complete.,1020.56,1023.38
And that you guys seventy two is completed with and you guys proposed the seventy four.,1024.045,1031.58502
Hey.,1032.63,1032.87
Good morning ISS.,1032.87,1034.09
This is Drew.,1034.87,1035.91
I'm on console.,1035.91,1036.88998
Copy that seventy three is complete.,1036.95,1038.55
We got seventy four done as well.,1038.55,1040.31
We're working seventy five and seventy six.,1040.47,1042.5449800000001
"And, if you guys are ready, we'll set up the, Tom, and you guys will be hot mic after these, next few steps here.",1042.5449800000001,1049.345
So standby.,1049.345,1050.00497
Okay.,1054.3899999999999,1054.79
We'll be standing by.,1054.79,1056.09
"Japanese aerospace exploration agency astronaut, Suichi Naguchi, just confirming that the hatch is now closed.",1073.4,1079.665
"With the hatch closed isolating glover and Hopkins to the crew lock section of the Quest Airlock, the next milestone we'll look towards is depressurization.",1080.60498,1087.78998
Depressurization will take the crew lock from its current fourteen point seven pounds per square inch of pressure all the way down to vacuum.,1090.40997,1097.94498
"Final suit checks and comm checks will occur, and then the crew will be given the go to place their suits on internal battery power, which will mark the official start of today's spacewalk.",1099.525,1108.72
The crew's still running ahead of today's timeline.,1144.44,1147.26
Station Houston,1198.8899999999999,1200.0
Space to ground one.,1200.0,1200.96
Just heads up for the EV crew.,1200.96,1202.48
"You are now hot mic on space to ground one, and, switching kit.",1202.48,1206.16
"You guys are go to continue working steps, seventy seven, seventy eight, seventy nine through eighty.",1206.16,1212.594999
Okay.,1217.369999,1217.769999
Seven seven seventy seven.,1217.769999,1219.55
"And if you want copies off, Mike.",1220.089998,1222.029999
EV two.,1222.25,1222.989998
Okay.,1231.375,1231.855001
EV two on the the depress pump power.,1231.855001,1236.68
Depress pump power o f f.,1238.420002,1241.08
So you press pound.,1242.515003,1243.975002
Enable LED is on it is green on.,1244.035,1248.135002
Thank you.,1251.43,1251.91
Houston station six one one.,1251.91,1254.25
"We're ready to just confirm on the, repress with the SKU card on your own.",1255.11,1260.089996
Station Houston space ground one.,1262.445004,1264.205
"You have a go for deep press, refresh key cut.",1264.205,1267.345
"As you heard there, the crew is now go to begin depressurization and we'll be working through those procedures now.",1275.635,1281.655
Okay.,1283.75,1284.15
Let's start at EV one EV two.,1284.63,1286.15
We're starting to cool off the press.,1286.15,1287.83
That'll be thirty minutes.,1287.83,1289.13
"Step one, EV two.",1289.189995,1291.369995
The power on Okay.,1292.065,1313.555
Set to eighty two Okay.,1313.555,1320.57
Here we go.,1320.57,1321.46999
Market suit pressure gauge.,1326.595,1328.435
That's on five zero five.,1328.435,1330.135
Copy.,1331.635,1332.1
EV one.,1332.34001,1333.16
Zero one.,1333.62001,1334.1
Pressure thirteen seven decreasing.,1334.1,1336.12001
Depressurization of the Quest airlock has officially begun.,1349.72,1353.26001
That depressurization of the airlock will be done in a two stage process.,1353.72,1357.58
"First, they'll take the crew down to five pounds per square inch of pressure.",1359.115,1362.895
"At which point, depressurization will be paused to do assist check.",1363.035,1366.79001
"Following this, depressurization will resume and continue all the way down to vacuum.",1369.65001,1374.07
"Once vacuum is reached, the two spacewalkers will complete suit and communication checks before placing their spacesuit on internal battery power officially marking the start of today's spacewalk.",1374.575,1384.8
"A US spacewalk start and end time is measured from the time the crew places their suit on internal battery power All the way up until the time repressurization occurs, and the crew is back inside the crew lock following completion of their spacewalking tasks for the day.",1390.955,1406.27
"State, Houston copies.",1407.335,1408.795
We're in a brief and expected handover between satellites.,1450.74,1453.95999
We'll regain communication and visuals with the crew shortly.,1454.725,1457.705
Hey.,1458.885,1459.205
Yeah.,1459.205,1459.445
"Question looks good to you guys in, like, about forty five minutes after the schedule.",1459.445,1464.52
Is that same day?,1464.74,1465.96
Give me one topic.,1469.06,1470.1999799999999
Two.,1471.46,1471.96
It was my pressure released out.,1477.02502,1478.885
"Airlock ten psi, decreasing.",1498.81998,1500.44
Pressureure inside the crew lock now at nine point six five pounds per square inch of pressure.,1513.895,1519.03
"As a reminder, at five pounds per square inch of pressure, depressurization will be paused to do a systems check.",1519.65,1525.99
"Following that system's check, depressurization will resume and continue all the way down to vacuum.",1534.6,1539.82
"Once vacuum is reached, the two space walkers will complete suit and communication checks before placing their space suit on internal battery power which will mark the official start of today's spacewalk.",1550.16,1560.835
"Jaksa astronauts, Soichi Nagucci, in the crew lock section, continuing to monitor assurization on the Quest Airlock, where NASA astronauts, Mike Hopkins and Victor glover are suited up in undergoing preparations to eventually venture outside the Space Station Hatch for today's spacewalk.",1614.305,1630.36502
"Now, coming up on about six pounds per square inch of pressure inside crew lock.",1712.53503,1718.2400499999999
"Again, once five pounds of pressure is reached, Bill Pause, depressurization, and perform systems checks.",1720.78,1726.48004
"And EV on EV two, what the crew of that six point zero, you expect a left tone.",1770.255,1774.6599999999999
Give me one.,1776.24,1777.1399999999999
"Rulox, six PSI looking for five.",1795.08,1797.58
Copy.,1799.105,1799.605
"When the clock gets by, I your option is, close the manual high speedometer.",1800.08,1805.94
Five point three.,1863.055,1864.275
Coming up on five pounds per square inch of pressure inside of the crew lock.,1868.729996,1873.229996
Point one.,1882.939995,1883.759995
Luck.,1902.49,1902.73
It's five PSI.,1902.73,1904.03
Man I saw valve is closed.,1905.37,1908.03
Copy EV two.,1908.785,1909.925
"Now EV one and two on DCM, switch display starts until leak check question mark displayed.",1910.065,1916.965
It's our complete check question mark.,1920.05,1922.15
Copy.,1925.104996,1925.585
And the hold.,1925.585,1926.384995
Yes.,1926.384995,1926.705
"For two seconds, follow this flight instructions.",1926.705,1929.125
Pressureure inside the airlock now at five pounds per square inch.,1934.37,1937.83
Glover and Hopkins are working through systems checks.,1938.45,1941.35
How's it going?,2027.3,2028.02
Okay.,2028.02,2028.5
EV one zero two possession EVA?,2028.5,2030.68001
EV two EVA.,2031.1399999999999,2032.28
Good.,2033.725,2034.225
Okay.,2034.7649999999999,2035.2649999999999
EV two.,2035.325,2036.385
Rob open.,2048.13,2048.87001
Copy.,2052.035,2052.535
And the emergency active is also open.,2055.715,2058.215
"EV one, EV two, monitor suit p gauge, less than five point five.",2058.49,2062.34998
"EV one, EV two.",2062.56998,2064.43
Systems checks were good.,2077.34,2079.04
Depressurization is now resumed.,2079.18002,2081.04
And they'll work to get the crew lock down to vacuum.,2081.145,2083.805
"And the EV two, your next option is when the crew lock has two point I closed the nine ISO and the bumper off.",2084.3450000000003,2093.15002
Me too.,2095.85,2096.59003
"Once vacuum is reached, the two spacewalkers will complete suit and communication checks.",2102.03497,2106.375
"Then place their space suits on internal battery power, officially marking the start of today's spacewalk.",2106.66,2112.04
Everything's still proceeding nominally in today's spacewalk preparations.,2148.07498,2151.615
The crew is still ahead of the timeline.,2152.955,2154.895
About two point three PSA.,2241.725,2243.3450000000003
Now less than three pounds of pressure per square inch in the crew lock as the pressurization continues to reach All the way down to vacuum inside the hatch.,2260.44998,2270.965
PSI.,2286.12,2286.62
Alright.,2287.815,2288.215
"Maybe two, front man ISO close and the pump power or SMS.",2288.215,2293.275
"Oh, close.",2293.575,2294.395
"Need to come your way a little bit, Hupper?",2299.9700000000003,2301.91
What's that?,2302.05,2302.79
"Heatbrush pump power, o f f.",2306.805,2310.185
Hey.,2311.04498,2311.44498
I see that.,2311.44498,2312.37
K.,2312.52997,2312.93
"We're gonna continue depressing, but this is a good time to report to Andy for the initial product application for yours.",2313.17,2319.91
And we copy.,2321.015,2322.075
Anyhow do you hear me?,2322.855,2324.475
EV one.,2324.855,2325.755
"Good morning, hopper.",2327.015,2328.055
I got loud and clear.,2328.055,2329.24
I'm ready to copy your tether configuration.,2329.24,2331.18
"Okay, Andy.",2333.64,2334.52
We're gonna start with my voice tether.,2334.52,2336.46
"Small hooks attached to my right, you need fender.",2338.105,2341.08496
I got a barrel closed right away.,2342.58496,2344.58496
"Black on blackboard, the largest attached to EV two's anchor hook.",2344.58496,2351.29
"I see two bale codes, slider lock, black on black and gold set.",2352.1499599999997,2355.76996
"Also, on my small hook is, right here in spender.",2357.6549999999997,2361.835
This is my red anchor hook.,2363.7350500000002,2365.67505
"A red, small hooks.",2367.0,2368.84
Excuse me.,2368.84,2369.74005
They're all close.,2370.12006,2370.84
"I lock, black on black.",2370.84,2372.38
My red reel is unlocked.,2373.88,2375.82
Yellow hook is attached to the green reel.,2377.695,2380.755
"It'll close by the lock, block on block.",2381.295,2383.615
It's closed up.,2383.615,2384.995
Green hook here is unlocked.,2385.92,2387.7799999999997
"Hooker, green hook is attached to the Repriole.",2388.08,2392.82
Yeah.,2394.265,2394.765
My anchor hook is attached to my HINKS.,2394.9049999999997,2397.965
Copy.,2400.24,2400.56
"That sounds like a good, to the configuration.",2400.56,2402.58
We'll move on to Ike.,2402.96,2404.26
K.,2406.48,2406.72
"Good morning, Andy.",2406.72,2407.7
"Starting at the airlock d ring extender, there is a waist tether, all hooks, gate closed, slider's lap, back on black.",2407.8399997,2415.165001
The large hook of that waist tether to my waist tether large hook.,2416.025,2419.650002
"Both hooks are bale closed, started lock, black on black.",2419.710001,2422.93
"My waist tether is to my right earring extender, the small hook is a gate closed, slider lock, black on black.",2423.710001,2430.415
"Also, on that D reed fender, is my red hook literally being scraped Hoot.",2430.875,2436.97
It is gate close slider lock black on black.,2437.75,2440.57
That's connected to my red reel.,2441.91,2443.85
My red reel is unlocked.,2444.465,2445.765
The red reel's yellow hook is gate close that are locked black on black to my green reel.,2446.465,2451.765
"My green reel, lovely being a strap hook.",2453.05,2455.21
"The green hook is to my red reel gate close, so it's locked, black, on black.",2455.21,2460.03
"And the safety tether anchor hook, is gate close slider slot black on black to hopper's waist tether, which is also we close lock, black on black.",2460.57,2471.47
Excellent.,2476.815,2477.295006
Thanks a lot.,2477.295006,2477.855
"I can we see you both in a good config and we'll continue on the, depress cue card.",2477.855,2484.035
"Okay, Andy.",2486.06,2486.86
"And for EV one, one last item, I do have two lock bag one is attached to my BRT ret.",2486.86,2492.165
Copy that.,2493.765,2494.405
Thank you.,2494.405,2495.145004
"Alright, Hopper, Mike.",2530.9,2532.2
"When the PDT is about zero, you should expect an EV alert tone.",2532.65999,2537.4
"And when the EV hatch delta p is less than half a PSI, then you can open and stow the EV hatch.",2538.80501,2545.465
"You doing, copy?",2548.48001,2549.46
Alright.,2556.985,2557.46501
Harper and Colca and I are both port towards me.,2557.46501,2560.285
Okay.,2560.345,2560.74501
"Thank you, Mike.",2560.74501,2561.545
"And if you want me to boost my speed, I can.",2561.545,2563.725
I think they're in good shape right now.,2564.185,2565.945
Okay.,2565.945,2566.445
"Hopkinson Glover now communicating with the ground IV today, who is European Space Agency astronaut, Andy Mogensen.",2593.005,2599.745
"He's going to serve as spacewalk communicator today and will talk directly with the crew during this spacewalk, helping them choreograph timelines, and procedures.",2600.7,2608.56
Depressurization inside the crew lock continuing nominally.,2648.88,2652.1
"Once vacuum is reached, the two space walkers will complete suit and communication checks before placing their space suits on internal battery power, which will mark the official start of today's spacewalk.",2652.72,2663.04498
"I And I right now, if I do need to show on one, one point o on adult view.",2675.36002,2710.31
Please.,2710.645,2710.965
Thank you.,2710.965,2711.625
"If you're just tuning in with us today, NASA astronauts Mike Hopkins and Victor glover are suited up and inside the crew lock port of the Quest airlock as depressurization is underway.",2804.65,2814.5950000000003
The crew lock will be down to vacuum before bench before the duo ventures up side the hatch to complete Columbus upgrades during today's spacewalk.,2816.575,2824.48
"And, currently, page is showing zero point seven.",2925.27,2928.57
"During today's spacewalk, NASA astronauts, Mike Hopkins, and Victor glover will work to complete upgrades to the Columbus module of the International Space Station.",2935.84503,2944.025
"Hopkins is designated EV one, and he'll be wearing the suit with the stripes.",2956.185,2961.4049999999997
He'll also have on helmet cam number eighteen once we get outside the hatch that you'll be able to identify his views from.,2962.07,2968.33
"NASA astronaut Victor Gloverver, who will be completing his first spacewalk today, is designated EV two He'll be wearing the suit with no stripes, and we'll have on helmet cam number twenty.",2969.57495,2980.45
"NASA astronaut, Kate Rubans, and Jack's astronaut, Suichiniguchi, will",2995.6000400000003,3000.0
Work on the Canada arm two to move NASA astronaut Victor glover through his procedures today.,3000.0,3006.5
"Also supporting from the ground will be Andy Morganson, who serves as ground IV, and will be communicating with the crew as a step through their procedures.",3010.135,3017.449999
Point six.,3026.634998,3027.615
"Depressurization inside the crew lock continuing nominally, approaching vacuum.",3082.200005,3087.560005
"And again, once vacuum is reached, the two spacewalkers will complete suit and communication checks before placing their space suits on internal battery power officially marking the start of today's space walk.",3087.560005,3098.605
"NASA astronaut, Kate Rubin's continuing to monitor the pressure as we near vacuum.",3206.71,3211.27501
He's still holding at zero point six.,3241.27,3243.45
Too.,3245.155,3245.655
"Hey, Opper.",3267.305,3268.025
We're showing less than zero decimal five PSI down here.,3268.34497,3271.705
So you are go to EV to open the EV hatch and stow it.,3271.705,3275.7799999999997
Okay.,3278.16,3278.66
"If you want copies, then work.",3279.12,3281.62
That's okay.,3282.615,3283.335
Mach lever unlocked.,3283.335,3284.715
Mark.,3297.86502,3298.36502
And go to the unlatched clockwise.,3300.265,3303.48502
A large position.,3309.41,3310.55
Put him in the hatch.,3313.17,3314.31
And it is night time out.,3325.87,3327.4700000000003
Right?,3327.4700000000003,3327.9700000000003
Thanks for that.,3328.66998,3329.72998
Just wondering.,3330.91,3331.72998
And another couple minutes and you should be in daylight just as a heads up.,3333.465,3337.88498
I do.,3341.49,3342.15
I And have you secured?,3359.555,3373.29498
"Copy that, Robert.",3377.66,3378.53998
Can we move back your way a little bit?,3378.53998,3380.56
You sure can.,3380.86,3381.81998
Hold on one sec.,3381.81998,3382.69998
Let me get the crew off the edge.,3382.69998,3384.3
Okay.,3384.3,3384.795
Airlock Houston on one.,3392.02,3393.69998
"Step fourteen in the depress cue card, you can close the emergency m p f, please.",3394.02,3398.12
Okay.,3401.0950000000003,3401.495
Step fourteen complete.,3401.495,3402.63498
"Okay, Alex.",3409.7200000000003,3410.44
"Andy, I cannot come up as a suit, p high message.",3410.44,3415.9
The pressure gauge is four point six.,3416.855,3419.435
My switches are the way they're supposed to be at this point.,3420.215,3422.95502
S o p rate zero.,3424.43002,3425.89
O two rate zero.,3427.87003,3429.17
Yeah.,3431.445,3431.605
We copy.,3431.605,3432.32498
You can acknowledge and we'll press ahead.,3432.32498,3434.665
You too.,3439.58002,3440.32
Alright.,3449.235,3449.635
"If you're ready, we'll We'll move on to the post depress part of the cue card.",3449.635,3454.92
Let me know.,3454.92,3455.74
"Hey, everyone's ready.",3459.08,3460.12
Thank you.,3460.12,3460.52
We come your way a little bit.,3460.52,3461.7200000000003
Yep.,3461.7200000000003,3461.995
Yeah.,3462.315,3462.815
"Alright, Andy.",3463.35498,3464.1549999999997
We're ready.,3464.1549999999997,3464.975
"Hey, Kalka.",3466.715,3467.435
"Kalka, can you come your way a little bit?",3467.435,3469.29498
This view from outside the International Space Station showing the thermal cover and the EVA hatch that are now open.,3471.03003,3478.41
Soon Hopkins and glover will make their way outside the space station hatch to begin their work for the day.,3479.465,3484.44498
You can check your display switch is functional.,3493.86002,3496.2
You do one functional.,3500.585,3501.805
Be two functional.,3506.75,3507.73
"Alright, Ike.",3509.31,3510.0299999999997
"On the UIA, you can switch And at five twenty eight AM central time, the two hundred and thirty third Spacewalk in support of station assembly, maintenance, and upgrades has officially begun.",3510.0299999999997,3520.505
"And once they're all probably one, Power EV one off LED is off.",3540.93,3547.645
Our EV two off LED off.,3557.41,3560.06995
Copy.,3561.08496,3561.58496
Twenty seconds to hand over.,3561.885,3563.165
I'll just give you the next steps.,3563.165,3564.445
You can disconnect SCU from DCM.,3564.445,3566.385
Install the DCM cover and stow the SCU in the pouch.,3566.5249599999997,3569.58496
One copies.,3572.02,3572.58
Didn't work.,3572.58,3573.22003
Eighty two.,3573.22003,3574.04004
We're in a brief expected handover between satellite and will be regaining views and communication with the crew shortly.,3591.29004,3597.5950000000003
Everything's still proceeding nominally in today's,3597.89496,3600.0
"Basewalk, the crew about forty minutes ahead of the timeline today.",3600.0,3602.98
It's in the pouch.,3607.575,3608.715
It's gonna take me a second.,3611.975,3613.355
Okay.,3614.135,3614.635
This is great.,3624.695,3625.515001
Alright.,3631.47,3631.949999
I you can check that the depress pump man ISO valve is closed.,3631.949999,3635.57
Standby.,3639.07,3639.57
Still working on the passenger?,3650.25,3651.629997
Copy.,3653.289997,3653.789997
"Again, at five twenty eight AM central time, the two hundred and thirty third spacewalk in support of Station Assembly, maintenance, and upgrades officially began.",3657.855,3666.354996
I'm gonna have to put in the pouch after we have a little bit more room.,3668.72,3671.6
"So if that's, an option.",3671.6,3674.58
Okay.,3678.595,3678.915
With that?,3678.915,3679.655
Yep.,3679.715004,3680.035
"That's perfectly fine, Ike.",3680.035,3681.655
We'll get back to that.,3682.035,3682.755005
"Once you have a little bit more room, So please check that the depressed pump man ISO valve is closed.",3682.755005,3688.69
Closed.,3691.15,3691.65
Okay.,3694.435,3694.935
Both of you please take your temperature control valve to max hot.,3695.314995,3699.494995
Max.,3700.68,3701.18
EV one max hot.,3718.159996,3719.36
EV two max hot.,3719.36,3720.74
Next switch water to o n on.,3721.6,3724.74
"EV one, water on.",3728.385,3729.765
"EV two, water on.",3730.225,3731.685
Check your DCM is blank and bite is off.,3732.865,3735.76
I can bite it off if you want.,3738.72,3740.42
EV two blank bite off.,3740.48,3742.01999
Alright.,3742.64,3742.95999
You can set your temperature control valve as desired.,3742.95999,3745.37999
You wanna set the five.,3754.67,3756.05
Eighty two.,3758.75,3759.31
Five.,3759.31,3759.81
"Next, please check your suit pressure gauge and report to us Eighty one four point two eighty three four point two.",3761.055,3771.32
Copy.,3772.90001,3773.40001
You can set your visors.,3773.62,3774.84
"You will be exiting in, well, sunrise right now.",3775.06,3778.335
So it should be sunshine when you get out there.,3778.335,3780.91501
It's kinda bright.,3783.05501,3784.195
Alright.,3788.99,3789.31
And we see good suit parameters in our data.,3789.31,3792.67
"So you can open the hatch thermal cover, copper.",3792.67,3798.905
"And, hopper, just a reminder, when you open the thermal hatch cover, we'd like you to verify that the forward airlock hatch pin is engaged.",3810.625,3816.965
And stand by one.,3829.08499,3830.385
You want the forward.,3830.845,3831.985
"Now just a little over five minutes in today's spacewalk, which officially began five twenty eight AM central time.",3839.09,3845.415
Copy.,3850.88,3851.36
P pin engaged.,3851.36,3852.26001
You can egress the airlock with your crew lock bag number one.,3853.28,3856.82
"Nasa astronauts, Mike Hopkins and Victor Glover, now going to egress the airlock.",3859.115,3867.375
"A little bit more room, you can go ahead and stow the SCU in the pouch.",3867.83,3871.21
You too.,3873.50998,3874.06998
Thanks.,3874.06998,3874.56998
Eighty one has his anchor hook passed to the forward airlock.,3900.3450000000003,3904.48
"E ring, bell close, airlock, lock on black.",3905.26,3907.6
Good pull this.,3907.90002,3908.88
Copy that.,3911.005,3911.825
"You can attach, ice anchor hook to the forward starboard circular handrail, d ring.",3912.20502,3917.745
Copy.,3920.93002,3921.25
You're in work.,3921.25,3922.07
"And just That's, SDU is in the pouch.",3924.13,3927.815
Copy.,3927.815,3928.21503
SCU is in the pouch.,3928.21503,3929.5950000000003
"Mike, you can prepare to transfer COCA, and here's just Reminder about the caution when handling COCA avoid putting loads into the cables, we're worried about the bend radius.",3930.295,3939.0
U b two.,3942.175,3943.1549999999997
Okay.,3944.0950000000003,3944.5950000000003
U b two.,3944.6549999999997,3945.29498
"Your anchor hook's on the Ford, the Android d ring.",3945.29498,3948.97498
"And just give me a second to get my crew lock bag, my BRT.",3948.97498,3953.69
You too.,3955.11002,3955.85
Think a little room down there.,3961.335,3962.85498
I'm gonna remove my waist tether.,3962.85498,3965.35498
The airlock lease tether?,3970.23,3972.01
"And hopper, when you have a a second?",3980.455,3982.315
We'd love Go ahead.,3985.46,3986.33997
We'd love to get a confirmation that Ike's gate is closed and hook is locked.,3986.58,3990.68
"Air close by the left, like, a black bolt on.",3993.5950000000003,3996.73502
Copy.,3997.43503,3997.915
Thank you.,3997.915,3998.55502
Thanks for the hook.,3998.55502,3999.535
Thank you.,4000.95502,4002.0950000000003
"Second, Andy.",4003.5,4004.32
Okay.,4004.62,4005.02
Supermarket.,4005.02,4005.52
That's a good idea.,4005.98,4006.94
Yeah.,4006.94,4007.1
"Can you, I could go to release his waist tether?",4007.1,4009.68
Station Moscow on space to ground two for the staircase.,4011.25497,4014.715
The waste tether is to my mini workstation and the airlock waste tether to the circular handrail.,4015.335,4020.235
Okay.,4021.2799999999997,4021.7799999999997
Copy.,4022.8,4023.2
"I you can transfer COCA with the large, small ret out to a hopper.",4023.2,4028.18
"Alright, hopper.",4032.075,4033.055
Cool.,4033.995,4034.495
Coming at you.,4034.955,4035.835
Station Moss on space ground too.,4035.835,4037.5950000000003
"Guys, Somebody respond.",4037.5950000000003,4040.54
"Hey, Ike.",4062.5299999999997,4063.01
I do have a rep on it so you can release large hook.,4063.01,4069.795
Okay.,4071.215,4071.615
I have the large hook of the RET And we're keeping this one.,4071.615,4075.2799999999997
We are keeping it off when that's appropriate.,4075.2799999999997,4077.3
Yep.,4078.71997,4079.03998
The lock.,4079.03998,4079.36
Station locks on space to ground two.,4079.36,4081.62
For the searching.,4081.805,4082.70502
"NASA astronaut, Mike Hopkins's now out of the crew lock.",4083.4049999999997,4087.185
"He's working with NASA astronaut Victor glover transfer the Colca or Columbus KA band antenna, which they brought out of the airlock with them.",4087.965,4096.37997
They'll then head over to the Columbus module.,4098.125,4100.54498
