Sentence,Global start,Global end
Jessica Mirin Christina Cook will now begin the work to fix the safer on the back of Luca Parmatano suit now.,1889.2,1895.38
"Jessica, on your right is the crew suit up lead today backed up by Christina Cook of NASA on the left who will serve as the robotic lead today controlling the robotic arm to maneuver Drew Morgan around during today's spacewalk to various tight spaces on the work site, on the Starbird three Trust on the International Space Station.",1909.689995,1928.53
"We're in a short handover between satellites called the tracking data and relay satellite system, and we should be reacquiring video from the station momentarily.",2128.39502,2136.4700000000003
Flight director Emily Nelson is currently taking a poll from flight controllers around the room here in Mission Control Houston for pressurization of the crew lock once that hatch is closed.,2164.34,2172.92
And you can see Christina Cook and Jessica Meer now helping Luca Parmatano move through the hatchway of the Quest airlock.,2263.18997,2269.5299999999997
"Again, once Parmatano moves through the hatchway entirely, the hatch will be closed, and they'll wait for wait for a go from the flight control teams here in Houston to begin depressurization of the crew lock section.",2279.04,2291.625
"Again, that call will come after the hatch has been closed.",2292.4049999999997,2295.70502
I'm off on one.,2618.04,2619.15999
"We have completed step sixty two, and we plan to defer step sixty three until after if you think her.",2619.15999,2626.905
That sounds like a great plan for us.,2633.1,2635.12001
Okay.,2637.5,2638.0
"The sequence of events now calls for the hatch to be closed, which will isolate HIG which will isolate Morgan and Parmatano in the crew lock section.",2644.91501,2653.02
"Once the crew gets the go from here in Mission Control Houston, there will be a period of depressurization of the crew lock from its current fourteen point seven pounds per square inch down to vacuum.",2656.44,2666.94
"Final communications between mission control and final checks of the spacewalker suits will be conducted, and the crew will be given the go to place their suits on internal battery which will mark the official start of today's spacewalk.",2667.08002,2678.44498
"Alright, guys.",2695.985,2696.545
We are about to close the hatch.,2696.545,2697.985
Anything you can think of that you need?,2698.145,2700.33
Stepk?,2700.49,2700.99
"You guys, Rock.",2704.81,2705.44998
You're gonna have an amazing time out there.,2705.44998,2707.4700000000003
Please.,2710.145,2710.645
"As you can see now, Jessica Meer is in the process of closing the hatch between the equipment lock, and the crew lock.",2722.21,2728.325
"Morgan and Parmatano now isolated before their final minutes of preparations before they begin the two hundred and twenty seventh spacewalk in support of International Space Station Assembly, and maintenance, and the third spacewalk from the Station this year.",2747.875,2760.925
Houston airlock on one.,2811.49503,2813.515
We've completed step seventy and seventy one of one dot two two Copy that.,2813.575,2819.75
We'll put step seventy two in work.,2819.75,2821.59
"And, just for your information, the power up of the robotic workstation is complete, and the monitors are config three.",2821.59,2827.5950000000003
Okay.,2829.895,2830.215
We copy all.,2830.215,2830.695
"Thanks, Ricky.",2830.695,2831.515
Copy.,2898.215,2898.715
Copy.,2898.775,2899.275
And airlock Houston on one.,2912.65,2915.05
Crew is hot on space to ground one.,2915.05,2917.465
"Copy that, Ricky.",2920.4049999999997,2921.28503
Good morning.,2921.28503,2921.945
"Good morning, everyone.",2923.60504,2924.745
"And good morning, Ricky.",2927.27,2928.47003
Way to talk to you.,2928.47003,2929.77
"Hey, Luca.",2968.555,2969.455
"On the UIA, you can check that the depress pump power switch is off the weapon.",2969.5950000000003,2974.335
It's off OSF LED enabled green.,2974.9,2977.72003
Copy.,2978.9,2979.4
And check the depressed pump in the able to take cut Say that again.,2979.54004,2987.445
"Thank you, Marissa.",2989.185,2989.90497
We're gonna move over to the cool app defect keypad.,2989.90497,2993.125
Copy.,2994.0,2994.5
"And Houston, do you concur that we are ready to discuss the g rescue card?",3000.56,3004.34
We'll see you on the cue card.,3007.885,3009.665
Copy.,3012.525,3012.925
"Thanks, Ricky.",3012.925,3013.745
"Okay, Luca?",3014.365,3015.425
"Switch the on the UIA, switch the depress pump power to on, and wait ten seconds.",3016.17,3021.61
Depress pump power to on.,3021.61,3023.470001
"For your ten seconds, you can bring the manual isolation valve to open and expect alert tone.",3028.305,3033.205
I'll be open.,3040.645,3041.545
"Both of you, please monitor your suit pressure gauge remains less than five point five.",3041.684998,3046.585
Two two.,3047.870003,3048.690002
And flight controllers here in Mission Control reporting that depressurization of the crew lock section quest is underway at five twenty one AM central time.,3077.165,3085.54
"Again, the depressurization of the crew lock section of Quest will be done in a two stage fashion.",3089.155,3093.875
"First, they'll take the crew lock down to five pounds per square inch of pressure.",3093.875,3097.975
"They'll do a pause, to do a systems check, and then they'll resume the depressurization down to vacuum.",3098.54,3104.08
"Once it reaches vacuum, the two spacewalkers, Drew Morgan and Luca Parmatano will conduct suit checks, communicate, and communications checks with mission control here in Houston before they place their suits on internal battery power to mark the official start of today's spacewalk.",3104.38,3117.985
A US spacewalk start and end time is measured from the time the crew places their suits on internal battery power until the time of repress pressurization when they're back inside the crew lock once they've completed their spacewalk tasks for the day.,3126.035,3139.19
The spacewalk today is the fourth and final planned space lock in a series to repair the alpha magnetic spectrometer.,3139.73001,3144.985
Morgan and Parmatone will finish installing the new cooling apparatus in lines and verify they are ready for use.,3145.44499,3151.67
"Assuming a successful spacewalk today, the AMS project office has forecasted a preliminary timeline for the reactivistic reactivate reactivation of the instrument and the resumption of science Is that if everything goes as planned?",3151.73001,3165.86
"Houston, tomorrow will complete the filling of the thermal control loop with c o two then allow the system to stabilize Monday, January twenty seventh.",3166.23999,3175.58499
"The first pump will be powered on, which will allow it to filter out any debris in the system.",3175.58499,3181.125
The tracker will also be turned on.,3181.39,3183.41
"Then on Tuesday, January twenty eighth verification of the other three pumps to verify proper operation will begin, And finally, on Wednesday, January twenty ninth is when the teams expect to be receiving good scientific data again.",3183.55,3196.705
Yeah.,3202.98001,3203.22
Copy that.,3203.22,3203.86
We are seeing the depress as well.,3204.18001,3205.70001
It's just a little slower than we expected.,3205.70001,3207.615
And I agree.,3230.435,3231.155
"My my pressure is stable at thirteen point six and it's been, like that for a while now.",3231.155,3237.85
"We're seeing the same thing as well and, think about options.",3246.695,3250.63501
Hi.,3258.27002,3258.565
"And, Ricky, Christina, and I are looking at the hatch right now in the it says we are in fully latched position, but it does seem like we might have a leak or out of the upper right corner.",3258.645,3271.05
We can hear an audible airflow.,3273.59,3275.5299999999997
Copy that for hearing it in the background.,3276.1549999999997,3278.015
And that you should be stopped at this time?,3294.715,3296.815
Yeah.,3298.475,3298.795
We're talking about it.,3298.795,3299.83502
Standby.,3300.1549999999997,3300.6549999999997
Okay.,3317.235,3317.735
Tricky?,3320.71,3321.21
I do see the I I know what it is.,3328.4049999999997,3331.065
It's one of the straps is is is Bear airlock.,3331.44498,3336.18002
The hatch.,3336.88,3337.62003
Okay.,3338.56,3338.96002
"Airlock, Houston.",3338.96002,3340.18002
We copy all.,3340.80002,3341.68002
Hey.,3341.68002,3341.84003
We're gonna have you.,3341.84003,3342.7200000000003
"We're gonna actually have you repress open the hatch, reclose.",3342.7200000000003,3345.645
We're just putting together steps for you right now.,3345.645,3348.145
Okay.,3352.04498,3352.445
We copy your case.,3352.445,3353.505
"They're like Houston on one, with Go ahead, Ricky.",3390.74,3397.855
Yeah.,3398.1549999999997,3398.475
"For right now, we'd like you to go ahead and just close the manual ISO valve and then we'll repress using the equalization valve as we usually do.",3398.475,3406.29
Okay.,3408.51,3408.91
We copy.,3408.91,3409.55
Luca reports the manual isolation valve is closed.,3409.55,3412.035
Copy that.,3412.815,3413.455
You're go to repress.,3413.455,3414.675
K.,3417.93,3418.16998
And then This is Mission Control Houston just moments ago.,3418.16998,3421.12997
Luca Parmatano reported there was a strap from a bag caught in between the equipment lock and crew lock section.,3421.12997,3427.06998
The crew is going to repressurize the crew lock now.,3427.57498,3430.79498
Open the hatch to get the strap out and go ahead and close it again for depress.,3431.01498,3435.435
We are not in a repass keycard.,3440.7,3442.46002
"We just want you to go ahead and make you very happy manual hold out close, just repress using equalization valve, and then we'll reset with further steps once you have the hatch equalized Copy in work.",3442.46002,3455.62
"Hey, guys.",3460.4049999999997,3460.965
"Repress is in Again, Luca Parma Tano reported there was a strap from a bag that was caught between the equipment lock and crew lock section in the hatch.",3460.965,3469.75
So the crew is going to repressurize the crew lock section now.,3469.89,3474.07
Open the hatch back up to get that strap out.,3474.21,3476.71
Go ahead and close the hatch again for depressurization.,3476.835,3479.01498
"Hey, Ricky.",3481.63498,3482.19498
We see equalization of pressure.,3482.19498,3484.29498
Are you ready to open the hatch?,3484.435,3486.13498
You are go to Open Hatch.,3491.76,3493.38
Okay.,3495.525,3495.8450000000003
Copy.,3495.8450000000003,3496.3450000000003
"Jessica, you're now going to open that hatch to get the strap out.",3514.165,3517.945
Thank you.,3518.6,3519.26
Okay.,3528.865,3529.185
The tether is clear now.,3529.185,3530.645
"Okay, Luca.",3532.305,3533.025
We copy the tether is clear.,3533.025,3534.385
"So If you can sign up to buy button, once we have it down, we can't see that portion.",3534.385,3538.93
Yeah.,3538.99,3539.31
I'm holding it now.,3539.31,3540.61
Copy.,3540.99,3541.49
Alright.,3541.79,3542.015
Ricky.,3542.09503,3542.59503
"Lisa is holding the bag, and we have the latch open.",3542.6549999999997,3545.775
"We haven't fully, you know, flatten up the reels or anything.",3545.775,3548.495
Can we just go ahead and close it again as is?,3548.495,3550.91504
"Yeah, Jessica.",3552.3999599999997,3553.27997
"We want you to go ahead, open the hatch, inspect the seals on the hatch, and then we're gonna pick back up in the depress cue card Just second point you to where the where it was?",3553.27997,3570.23
It was this flat.,3570.3899499999998,3571.76996
"It was this, and it was right there.",3573.58997,3575.44995
Yeah.,3578.63,3579.13
The crew is doing a quick inspection of the hatch seals to make sure everything is good to go.,3602.72,3607.2799997
Have good integrity.,3607.2799997,3608.26
Okay.,3610.745,3611.145
Copy that for the thank you.,3611.145,3612.905
"And thank you, Luca, for the description.",3612.905,3614.605
"What we you can do now is you can We can go ahead close the hatch, close the equalization valve, and pick up in step two in the repress cue the depress cue card.",3614.985,3624.47
Okay.,3627.015,3627.335
Copy.,3627.335,3627.655
"We'll close the hatch and pick up in step two, and the equalization valve is already closed off.",3627.655,3632.555
"Jessica Meer, now going to close the hatch again.",3637.629997,3640.289997
"Hey, Okay.",3641.945,3691.98
"Luca and Drew, and she's open, the hatch is now closed during step two of the press cue card.",3691.98,3697.955
"So, Luca, you can, once again, open the manual isolation valve.",3698.015,3701.955
"Work, and the manager is already fully open.",3702.61,3706.78999
Copy.,3708.53,3709.03
You can expect an alert tone.,3709.17,3710.689995
"And for both of you, monitor your two pressure gauge remains less than five point five.",3710.689995,3715.335
Doing copy.,3718.595,3719.415
Andy pressurization is back underway at five thirty two AM central time.,3727.515,3740.08
Okay.,3749.125,3749.52501
We have past thirteen.,3749.52501,3750.66501
Okay.,3779.2,3779.52
Fine.,3779.52,3780.02
Copy.,3781.585,3782.085
Eleven?,3824.40001,3824.90001
I see eleven.,3826.16,3827.06
Jessica Mirre in the equipment lock section of Quest monitoring the depressurization across the hatchway of crew lock section where Drew Morgan and Luca Parmatano are now.,3928.0,3937.385
The depressurization continuing down to vacuum.,3937.68503,3940.3450000000003
Tonight.,3942.94,3943.44
"June, was that six You can expect an alert challenger.",3995.05,3998.465
"Here you go, Bob.",3998.685,3999.74503
"Hey, your time.",4012.76,4013.895
That'd be eight.,4014.835,4015.895
Seven.,4096.23,4096.73
Yes.,4096.87,4097.19
Hi.,4097.19,4097.69
Copy.,4098.87,4099.35
Seven.,4099.35,4099.85
It's yes.,4193.55505,4194.215
Welcome six.,4195.455,4196.255
Please stay the same.,4196.255,4197.3150000000005
"Luca, when you re a pressure of five will have you close the manual isolation valve, and I will also call that for you in case your switch is wobbling.",4206.96,4215.555
You too.,4216.2,4216.78
Hi.,4246.595,4247.01
"We're in a short handover between satellites called the tracking data and relay satellite system, and we should be requiring reacquiring video from the station momentarily.",4315.21,4323.63
Yes.,4324.175,4324.495
And follow the instructions.,4324.495,4325.635
One seconds remain three one.,4367.78,4369.48001
Copy.,4372.02,4372.52
"Give me one second, please.",4389.71999,4391.18
Need to recheck.,4392.56499,4393.44499
Okay.,4393.44499,4393.94499
Copy EV one and EV two.,4394.965,4396.985
Check your oxygen actuators or EVA.,4397.045,4399.06499
Give me one ADA.,4409.78499,4410.685
Between Copy.,4425.48,4428.125
Both in EVA.,4428.125,4429.10501
"Luca, you can open the man isolation valve.",4429.565,4432.545
It worked.,4436.25,4436.90999
And I'm gonna show now these ones.,4438.81,4440.51
See open.,4442.48999,4443.12999
You can expect and alert tone.,4443.12999,4444.97499
I'll be opening the emergency Emtek.,4450.235,4452.575
Please monitor your two pressure gauge remains less than five point five.,4453.03499,4457.0
The pressure is decreasing four point five.,4479.845,4482.58502
Copy.,4483.36502,4483.845
Four point five.,4483.845,4484.98502
Buka wants to get to two point zero you'll once again be closing the manual isolation valve.,4485.36502,4490.86
Still standing by as the depressurization continues in the crew lock section of the Quest airlock.,4507.9,4512.96
"Again, once depressurization is finished, the crew will conduct final suit checks and final communications with ground controllers before they place their suits on internal battery power to mark the official start time for today's spacewalk.",4513.34,4525.255
Three point five.,4538.505,4539.645
Copy.,4540.82498,4541.32498
Good site.,4583.93002,4584.67
Copy three.,4586.49002,4587.39
Two point five.,4626.38498,4627.365
Copy.,4628.625,4629.125
It's at two point zero zero nine DCM.,4690.155,4692.175
Okay.,4693.51498,4693.835
Copy.,4693.835,4694.335
We are almost seeing that.,4694.395,4696.555
You can go ahead and close the manual isolation valve.,4696.555,4699.535
Copy work.,4699.66,4700.56
Deepest pump line isolation will be closed.,4707.445,4709.705
I'll be closed.,4710.565,4711.465
"On the UAA, you can switch depress pump power to off OSS.",4711.685,4715.785
Steverspin power off.,4716.0,4718.02
"Okay, Drew.",4722.32,4722.96
"And, Luca, at this time, you can port, your initial tether config.",4722.96,4726.555
K.,4727.97504,4728.375
Copy that.,4728.375,4729.275
Let's start with the load path from the airlock d ring extender I see the large hook of Luca's white tether large hook.,4729.495,4738.1900000000005
"Gate close slider lock, black on black his small hook is to his right D Ring extender.",4738.33,4744.40497
He closed the bladder lock black on black.,4745.345,4747.76495
"On his left d ring extender, have his red hook gate closed slider lock black and black.",4748.64,4754.02
"His red reel, which is unlocked large hook, yellow hook, gate closed water lock, black on black to his green rail.",4754.48004,4763.555
The green rail is an unlocked.,4763.555,4765.175
"Greenhook is back to the red reel, and it is in the unlock position.",4767.51,4771.6900000000005
That'd be all.,4773.725,4774.625
And then we've got his large hook anchor hook.,4774.76495,4779.425
"To, to my lightweight tether.",4781.11,4783.85
"Our hooks are both gate closed, white lock black on black.",4784.23,4787.61
Over to my right waist tether.,4788.3099999999995,4790.545
"March hook is gate closed, slider lock, black on black, through the small hook to my right D Ring extender gate closed, slider lock, black on black.",4792.045,4799.1849999999995
"My right d ring extender, I also have two small hooks.",4800.32,4803.52
"The first one is my green hook, and that goes to my in rail, which is on the unlock, and the large hook, which is labeled airlock, a mini workstation, gate closed, slider is in unlock.",4803.52,4820.800001
"And, final hook on my right D ring extender is my small hook labeled and a thread.",4822.220001,4829.175
The reel red reel is in unlock and the yellow hook labeled arm large hook is the closed router unlocked to my mini workstation.,4830.755001,4842.32
Copy y'all.,4847.945,4848.585
I show that as a good config.,4848.585,4850.025
"Houston, do you concur?",4850.025,4851.245
"And, Drew, can you just check that, both your red and green small hooks are locked?",4852.91,4857.73
The red and green small hooks to my right D Ring extender are both in the lock position.,4863.245,4867.985
Houston's good.,4869.59,4870.729996
Copy.,4875.83,4876.15
"Thanks, Lead.",4876.15,4877.05
"When Luca, when the crew lock DPD is about zero, you can expect an alert tone.",4881.465,4886.524994
"And for Drew, when the EV hatch delta p is less than zero point five, you will have a go to open the hatch you.",4887.37,4894.525
Doing copy.,4894.905,4895.565
And you just heard Drew Morgan checking his ethrs and the configuration of his suit before receiving a go to open the outer thermal cover of the Quest airlock in preparation for placing their suits on internal battery power to begin the official start of today's spacewalk.,4907.04,4921.59
So the delta on the hatch just a little bit above one psi.,5027.1,5030.705
Copy.,5032.445,5032.945
Could you give us the GMP time?,5081.235,5083.01498
Sure thing.,5084.51498,5084.995
It's currently eleven fifty five GMT.,5084.995,5087.87
So looks like we will egress just about right on time.,5088.09,5090.81
Copy that.,5090.81,5091.63
"Well, after this, you will be egressing in daylight, but it will soon after it become night.",5114.525,5119.42502
Okay.,5120.14,5120.64
Point eight psi in the hatch.,5164.005,5165.625
Copy.,5166.405,5166.805
We're showing the same.,5166.805,5168.025
